"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","188",1
"2","192",2
"3","152",3
"4","106",4
"5","124",5
"6","112",6
"7","122",6
"8","174",7
"9","138",8
"10","102",9
"11","104",9
"12","132",10
"13","186",11
"14","134",12
"15","110",13
"16","148",13
"18","162",14
"19","180",14
"17","130",15
"20","108",16
"21","136",17
"22","190",18
"26","160",19
"27","176",20
"23","126",20
"28","170",20
"30","166",21
"24","172",21
"25","114",22
"31","142",22
"29","164",22
"32","156",23
"33","146",24
"35","178",25
"34","198",25
"37","113",25
"36","168",25
"39","101",26
"40","103",27
"38","140",27
"42","111",27
"41","158",27
"44","119",28
"46","96",28
"47","4",29
"45","118",29
"43","109",29
"50","90",29
"48","107",29
"49","117",29
"52","128",30
"51","105",30
"55","147",30
"57","150",30
"53","139",30
"54","161",31
"60","144",31
"64","196",31
"65","30",32
"66","8",32
"58","167",32
"67","100",32
"56","127",32
"68","2",32
"73","6",32
"75","36",32
"72","88",32
"59","187",32
"76","80",32
"70","72",32
"71","76",32
"74","98",32
"88","86",33
"61","175",33
"78","62",33
"63","165",33
"87","84",33
"69","123",33
"85","50",33
"95","95",33
"90","16",34
"79","28",34
"80","44",34
"81","12",35
"82","125",35
"86","56",36
"62","157",36
"96","24",36
"91","169",36
"84","18",36
"97","32",36
"101","92",37
"92","48",37
"93","66",37
"94","74",37
"109","116",37
"98","40",37
"99","52",37
"100","54",37
"107","68",37
"108","94",37
"103","38",37
"104","10",38
"77","177",38
"110","129",38
"112","141",38
"106","22",38
"105","46",38
"120","182",38
"113","60",38
"114","82",38
"83","163",38
"116","20",38
"117","64",38
"89","153",38
"125","184",38
"118","14",38
"119","42",38
"102","143",38
"124","135",38
"122","34",38
"111","131",38
"123","26",38
"130","120",38
"115","149",38
"126","81",38
"121","183",38
"128","58",38
"127","189",39
"129","121",40
"131","137",41
"134","197",41
"132","70",41
"136","1",41
"138","200",41
"135","151",41
"133","181",41
"141","194",41
"140","5",41
"137","115",41
"139","145",42
"142","191",42
"143","63",43
"146","133",43
"145","179",43
"144","7",43
"147","159",44
"148","185",45
"155","97",45
"149","195",45
"154","47",45
"153","3",46
"150","173",47
"156","154",47
"151","193",47
"152","199",47
"190","77",48
"178","51",49
"191","78",50
"162","171",51
"183","61",51
"196","89",52
"160","155",53
"188","73",54
"199","93",54
"197","9",55
"189","75",56
"170","33",57
"164","21",58
"185","67",58
"192","79",59
"176","45",60
"159","15",61
"187","71",62
"200","99",62
"177","49",63
"173","39",64
"186","69",65
"158","13",66
"161","17",66
"181","57",66
"193","83",66
"165","23",67
"171","35",68
"174","41",68
"157","11",69
"194","85",69
"167","27",70
"198","91",70
"175","43",71
"169","31",72
"179","53",73
"168","29",74
"184","65",74
"163","19",75
"180","55",76
"166","25",77
"182","59",77
"172","37",78
"195","87",79
