"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","109",1
"2","177",2
"3","101",3
"4","111",4
"5","175",5
"6","145",6
"7","151",7
"8","123",8
"9","105",9
"10","169",10
"11","161",11
"13","113",12
"14","141",13
"15","131",14
"17","135",15
"12","157",15
"21","107",16
"26","104",16
"20","189",16
"22","121",17
"16","171",17
"18","143",18
"24","103",18
"19","149",18
"30","1",18
"25","185",18
"36","7",18
"23","139",18
"27","193",18
"38","3",18
"28","181",18
"29","119",19
"41","51",19
"31","190",19
"39","77",19
"43","5",19
"40","73",19
"48","93",19
"51","21",20
"32","158",20
"45","153",20
"46","163",20
"47","187",20
"52","61",20
"34","110",20
"35","159",20
"53","33",20
"54","89",21
"55","11",22
"33","102",22
"37","108",23
"57","81",23
"59","9",24
"44","137",24
"49","112",25
"61","15",25
"42","174",25
"58","191",25
"50","167",25
"60","117",26
"62","91",26
"63","127",27
"65","115",28
"66","95",28
"56","138",28
"68","39",28
"64","114",28
"69","53",28
"73","71",28
"74","155",29
"78","41",30
"79","85",30
"67","136",30
"70","178",31
"80","147",31
"82","83",31
"81","17",32
"86","99",32
"85","75",33
"83","25",34
"84","37",34
"88","59",35
"72","168",35
"94","92",35
"75","148",35
"76","162",35
"77","180",35
"87","188",36
"96","66",36
"95","183",37
"89","13",37
"97","195",37
"91","97",37
"71","152",37
"90","130",38
"92","35",39
"93","57",40
"98","27",41
"100","23",42
"108","133",42
"99","124",42
"101","67",43
"111","129",43
"113","2",43
"103","140",43
"104","164",43
"115","179",43
"105","29",43
"102","126",44
"106","106",45
"107","118",45
"120","165",45
"119","16",46
"109","144",46
"123","125",46
"110","146",46
"124","36",46
"114","31",46
"132","54",46
"112","128",46
"129","28",46
"117","142",46
"130","44",46
"135","88",46
"116","122",46
"118","134",46
"121","172",47
"122","43",48
"125","45",49
"138","84",49
"140","32",49
"141","86",50
"126","87",50
"127","12",51
"134","72",51
"136","116",51
"143","166",51
"137","192",51
"128","19",51
"139","198",51
"131","49",51
"144","6",51
"133","55",51
"146","8",51
"145","132",52
"142","38",52
"150","156",53
"151","176",54
"153","184",55
"157","47",55
"154","100",56
"155","150",57
"160","68",58
"147","48",58
"152","69",58
"149","74",58
"161","173",58
"162","197",58
"148","60",58
"159","65",59
"168","4",59
"156","40",59
"158","62",59
"164","186",60
"163","18",61
"167","34",62
"172","63",63
"171","52",64
"176","96",64
"178","199",64
"174","79",64
"183","160",64
"184","170",65
"186","194",66
"169","42",66
"182","154",66
"180","120",67
"187","196",68
"185","182",69
"165","22",69
"173","64",69
"175","80",69
"177","98",69
"170","46",70
"189","200",70
"190","24",70
"166","30",70
"197","78",71
"193","56",72
"194","58",73
"199","90",74
"179","10",75
"195","70",75
"192","50",76
"181","14",77
"191","26",78
"198","82",79
"188","20",80
"196","76",81
"200","94",82
