"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","176",1
"2","105",2
"3","189",3
"5","30",4
"4","121",4
"6","36",4
"7","175",5
"8","7",6
"9","169",7
"10","93",8
"11","57",9
"12","32",10
"14","43",11
"15","69",11
"13","91",11
"17","108",11
"22","124",12
"20","63",12
"21","78",12
"25","110",12
"23","60",12
"24","72",12
"26","127",13
"28","25",13
"29","117",14
"18","134",14
"30","181",14
"31","28",14
"32","55",14
"33","73",14
"34","94",14
"16","95",14
"35","58",14
"36","131",15
"19","71",15
"40","84",15
"27","182",15
"38","38",16
"37","33",17
"41","85",17
"42","130",18
"46","80",18
"39","51",18
"56","164",18
"44","89",18
"43","48",18
"60","140",18
"51","116",18
"54","191",18
"45","45",18
"58","125",18
"59","139",18
"47","119",18
"50","141",19
"53","135",19
"48","187",19
"49","27",19
"52","112",20
"69","137",20
"55","102",20
"57","126",20
"70","193",20
"63","129",20
"66","186",21
"62","18",21
"61","22",21
"67","2",21
"64","44",21
"65","153",22
"68","183",22
"71","103",23
"81","199",23
"72","163",23
"74","53",23
"73","88",23
"75","14",24
"79","197",25
"77","62",25
"76","79",25
"90","109",25
"78","161",25
"83","132",25
"80","37",25
"82","100",26
"84","42",27
"85","31",28
"86","10",29
"99","184",29
"87","34",29
"88","41",29
"91","173",29
"92","70",29
"89","75",29
"93","156",30
"95","50",31
"97","16",31
"98","198",31
"94","17",31
"96","185",32
"101","15",33
"112","128",33
"106","133",33
"107","159",34
"100","11",34
"110","158",34
"108","170",34
"109","136",35
"104","3",35
"111","160",35
"105","49",35
"102","96",35
"103","177",36
"115","178",36
"125","1",36
"113","180",36
"127","4",36
"123","172",36
"121","104",37
"122","146",38
"114","52",38
"129","77",38
"124","66",38
"119","67",38
"130","101",38
"118","174",38
"116","196",38
"131","149",38
"120","92",38
"117","152",39
"126","29",40
"128","40",41
"132","23",42
"134","97",42
"133","99",42
"137","123",42
"142","190",43
"135","46",43
"141","155",43
"145","6",43
"143","115",44
"138","147",44
"136","35",44
"139","148",45
"144","165",45
"140","24",45
"147","39",46
"146","19",47
"150","192",47
"148","162",47
"151","47",47
"149","56",47
"156","113",47
"154","157",47
"157","68",47
"159","167",48
"152","87",48
"163","118",48
"160","150",48
"155","83",48
"158","138",49
"153","65",49
"161","98",50
"169","107",50
"162","143",50
"165","81",51
"173","194",51
"167","54",51
"172","195",51
"168","9",51
"179","59",51
"176","111",52
"164","171",52
"166","168",53
"170","144",54
"178","21",54
"180","76",54
"181","8",55
"171","166",55
"175","61",55
"177","12",56
"185","5",56
"186","90",56
"174","120",56
"182","188",56
"184","26",56
"187","106",57
"189","82",58
"190","154",58
"188","20",58
"183","200",58
"191","114",59
"198","64",59
"193","13",60
"195","145",60
"200","86",61
"194","142",62
"199","74",62
"196","151",63
"192","122",64
"197","179",65
