"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","84",1
"2","105",2
"4","30",3
"5","189",4
"8","36",5
"9","121",6
"10","108",7
"12","94",8
"13","137",9
"18","78",9
"19","175",10
"21","93",11
"7","32",11
"3","57",11
"22","117",11
"6","43",11
"11","124",12
"26","7",12
"14","140",12
"15","181",12
"16","63",12
"17","69",12
"28","73",12
"20","72",12
"23","127",13
"29","169",13
"24","25",13
"31","28",13
"25","60",13
"27","55",14
"30","58",15
"33","91",16
"34","131",17
"37","184",17
"32","164",17
"39","95",18
"35","176",18
"40","125",18
"41","139",19
"36","182",19
"38","134",20
"42","38",21
"43","130",22
"45","110",22
"44","85",22
"46","71",23
"47","89",23
"52","191",23
"49","33",23
"50","187",24
"48","119",24
"51","27",25
"53","48",26
"54","51",26
"55","102",27
"57","133",27
"56","45",27
"58","22",28
"60","44",29
"62","135",29
"61","18",29
"63","141",30
"59","153",30
"64","88",30
"66","103",31
"68","198",31
"65","132",31
"69","163",31
"67","197",31
"70","53",32
"72","112",32
"73","126",33
"71","14",33
"74","129",34
"75","80",34
"76","186",35
"77","62",36
"78","161",37
"79","37",37
"82","2",37
"80","42",37
"81","183",38
"84","116",39
"83","100",40
"85","31",41
"86","10",42
"87","173",42
"88","70",42
"90","41",43
"89","34",44
"91","156",45
"95","159",45
"92","75",45
"94","50",45
"98","160",45
"93","79",45
"96","170",46
"97","172",47
"101","158",47
"99","17",47
"102","136",47
"100","185",47
"103","149",48
"105","178",48
"106","180",49
"104","11",50
"107","96",51
"109","146",52
"108","177",52
"113","193",52
"112","199",52
"114","194",53
"111","16",53
"115","3",53
"117","109",53
"110","15",53
"119","165",53
"118","155",54
"120","49",55
"124","115",55
"116","196",55
"121","52",55
"122","29",56
"126","40",56
"123","92",56
"125","152",57
"127","174",58
"128","67",58
"129","23",59
"130","99",60
"133","77",61
"131","147",62
"134","104",62
"138","195",62
"132","46",62
"135","66",62
"139","83",62
"136","157",62
"140","101",62
"137","148",62
"142","128",62
"141","35",62
"145","97",62
"150","47",63
"144","24",63
"146","1",63
"149","4",63
"147","167",64
"143","19",64
"152","87",65
"148","39",66
"151","56",67
"153","162",68
"157","123",69
"154","190",69
"156","65",69
"158","143",69
"159","171",70
"155","6",70
"161","144",70
"162","138",71
"160","168",71
"165","98",72
"164","192",73
"163","150",74
"166","113",75
"167","68",76
"169","81",77
"168","166",78
"171","54",79
"170","9",79
"172","120",80
"173","200",81
"174","26",81
"176","188",82
"180","154",82
"175","106",82
"184","118",82
"177","61",82
"181","107",82
"182","111",83
"178","12",83
"198","82",83
"190","20",84
"179","151",84
"193","59",84
"196","76",84
"191","21",85
"194","64",86
"197","8",86
"200","90",87
"183","114",88
"195","74",88
"185","122",89
"186","13",89
"187","142",90
"188","145",90
"189","179",90
"192","5",90
"199","86",91
