"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","175",1
"2","57",2
"3","169",3
"4","32",4
"5","43",5
"6","105",6
"7","63",6
"8","69",6
"9","189",7
"10","108",8
"12","72",9
"13","78",9
"14","124",10
"15","28",10
"16","60",11
"17","94",11
"18","25",12
"19","7",13
"20","93",13
"21","121",14
"11","95",14
"22","55",15
"23","73",16
"24","30",17
"25","36",17
"26","131",18
"27","164",18
"29","84",18
"28","91",18
"32","181",19
"34","140",20
"35","127",21
"33","193",21
"30","38",21
"38","125",21
"36","58",21
"31","51",21
"39","134",21
"37","85",21
"41","176",22
"43","27",23
"42","71",23
"44","110",24
"46","135",25
"40","89",25
"47","130",25
"45","141",25
"51","182",25
"49","33",25
"54","184",25
"48","44",25
"50","102",26
"52","187",27
"53","48",28
"55","103",29
"58","133",29
"56","14",29
"57","112",30
"59","37",31
"60","45",32
"61","18",33
"63","22",33
"64","53",34
"62","100",35
"76","109",35
"65","31",35
"69","34",35
"70","75",35
"66","2",35
"67","70",35
"71","80",36
"68","10",37
"73","126",37
"77","153",37
"80","16",37
"74","50",37
"75","79",38
"72","88",38
"79","163",39
"78","161",40
"82","191",41
"83","129",42
"81","116",42
"84","42",43
"85","159",44
"86","186",45
"87","11",46
"88","183",47
"90","62",47
"98","104",47
"89","158",47
"92","160",48
"91","177",48
"94","41",48
"93","96",48
"95","136",49
"111","194",49
"96","173",49
"108","117",49
"109","137",49
"110","139",49
"97","178",49
"100","146",50
"101","17",51
"99","52",51
"104","67",51
"115","123",51
"102","92",51
"106","172",51
"105","185",51
"103","3",51
"119","6",51
"113","180",51
"107","29",51
"112","23",52
"126","119",52
"114","155",52
"127","198",52
"117","99",52
"116","15",52
"122","77",52
"118","165",52
"120","174",53
"125","101",53
"124","66",53
"131","197",53
"123","35",53
"128","24",54
"137","68",54
"132","115",54
"121","49",54
"129","128",55
"136","156",55
"134","19",55
"130","87",55
"133","40",56
"135","56",57
"138","167",58
"139","46",58
"141","65",59
"143","190",59
"142","1",60
"140","148",60
"145","4",61
"148","149",61
"147","98",61
"144","143",61
"146","39",62
"149","47",62
"150","83",63
"151","97",64
"156","132",64
"153","171",64
"152","162",65
"159","170",65
"158","196",65
"155","138",65
"157","152",66
"154","168",66
"162","54",66
"161","157",67
"160","81",67
"165","147",67
"164","192",67
"170","8",67
"172","188",68
"169","26",68
"163","150",68
"167","113",69
"179","199",69
"176","59",69
"166","9",69
"177","106",69
"182","82",69
"180","20",70
"168","120",70
"171","166",70
"183","154",70
"184","111",71
"185","118",71
"196","64",72
"191","145",73
"173","144",73
"186","107",73
"189","13",73
"175","195",73
"178","151",73
"197","74",73
"200","90",73
"174","12",73
"199","86",73
"195","5",74
"181","61",74
"194","21",75
"187","114",76
"198","76",76
"188","122",77
"193","200",78
"190","142",79
"192","179",80
