"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","7",1
"2","176",2
"3","177",2
"4","105",3
"5","36",3
"6","63",4
"11","57",5
"12","43",6
"13","30",7
"14","32",7
"7","94",7
"16","69",7
"10","93",7
"17","84",7
"15","164",7
"18","108",8
"8","117",8
"9","58",9
"19","78",10
"20","139",11
"26","189",11
"21","28",11
"23","127",12
"24","137",12
"25","181",12
"27","60",12
"28","73",13
"30","25",14
"31","175",15
"32","72",16
"29","102",16
"36","169",17
"40","125",17
"35","131",17
"41","193",17
"38","91",17
"22","89",17
"34","121",18
"47","55",18
"39","95",18
"49","161",18
"50","62",18
"43","85",18
"33","119",18
"57","50",18
"44","38",18
"42","27",18
"46","134",18
"37","33",18
"45","71",18
"52","182",19
"48","130",19
"51","198",20
"54","45",21
"53","187",22
"56","18",23
"55","48",23
"58","103",24
"59","22",24
"61","14",25
"60","132",26
"62","112",27
"64","110",28
"66","133",28
"65","51",28
"67","186",29
"68","100",30
"69","31",30
"63","44",30
"71","2",31
"70","136",32
"72","41",33
"73","53",34
"75","126",35
"74","17",35
"76","80",36
"77","88",36
"79","197",37
"81","153",37
"80","141",37
"83","163",37
"82","135",38
"84","37",39
"78","172",39
"85","10",40
"96","174",40
"86","42",40
"87","70",41
"99","99",41
"90","129",41
"91","160",41
"92","170",41
"88","79",41
"89","96",41
"93","75",42
"95","158",42
"97","183",42
"94","34",42
"98","185",43
"100","156",44
"101","16",45
"102","178",45
"103","11",46
"118","124",46
"119","140",47
"104","15",47
"106","152",48
"108","191",48
"112","109",48
"105","115",48
"125","6",48
"111","116",48
"107","3",48
"126","138",48
"109","29",48
"110","92",49
"117","101",49
"114","180",49
"132","194",49
"121","67",49
"131","1",49
"113","104",49
"116","77",49
"120","147",50
"123","47",50
"134","199",50
"115","66",50
"137","113",50
"122","35",50
"138","184",50
"124","52",50
"127","165",51
"139","159",51
"129","46",51
"128","23",51
"130","49",51
"136","83",51
"141","146",51
"133","40",51
"135","167",52
"140","56",52
"142","39",53
"143","87",54
"150","111",54
"149","173",54
"144","148",54
"148","149",54
"145","24",54
"147","97",54
"151","155",54
"146","19",54
"152","4",55
"153","98",56
"156","196",56
"154","162",56
"155","81",56
"157","68",57
"159","9",57
"158","157",58
"160","54",58
"162","128",58
"161","65",58
"163","168",59
"164","190",60
"165","123",61
"169","61",61
"172","142",61
"168","200",61
"166","166",62
"171","106",62
"167","192",62
"170","143",63
"173","150",64
"174","26",64
"177","188",64
"176","171",65
"178","5",65
"175","144",65
"184","154",65
"183","21",65
"180","82",65
"181","12",66
"198","8",66
"200","90",67
"179","120",67
"189","13",67
"182","20",67
"194","59",67
"185","107",68
"196","74",69
"199","86",69
"191","151",70
"186","114",71
"187","118",72
"193","195",72
"197","76",72
"188","122",73
"195","64",73
"190","145",74
"192","179",75
