"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","153",2
"3","162",3
"4","180",3
"5","130",4
"6","106",5
"7","110",6
"8","104",7
"9","152",8
"10","148",9
"11","150",9
"12","102",10
"13","108",10
"14","160",10
"16","101",10
"15","188",10
"17","174",11
"19","122",12
"18","138",12
"21","163",12
"20","164",12
"24","175",12
"22","186",12
"23","132",13
"25","136",13
"26","118",14
"28","128",15
"27","190",15
"29","166",16
"30","192",16
"31","158",17
"32","172",17
"33","116",18
"34","146",18
"35","178",19
"36","170",20
"37","168",21
"38","126",22
"39","142",22
"43","156",23
"49","113",23
"40","140",23
"41","114",24
"50","103",24
"51","111",24
"42","134",24
"52","187",24
"44","124",24
"53","167",25
"55","109",26
"57","105",26
"59","117",26
"60","119",26
"62","139",26
"65","157",26
"45","144",26
"48","80",26
"66","161",26
"67","177",26
"47","176",26
"58","107",26
"63","147",26
"46","198",26
"61","121",26
"64","149",27
"54","184",27
"56","94",27
"70","154",27
"69","191",27
"72","2",27
"73","66",27
"68","127",27
"71","165",27
"75","123",28
"78","120",28
"80","182",28
"77","151",28
"74","189",28
"76","125",29
"83","6",29
"79","145",29
"81","169",30
"82","141",31
"86","171",31
"85","155",32
"88","143",33
"91","183",34
"87","137",34
"89","129",35
"84","133",35
"92","135",36
"102","12",36
"95","181",36
"90","159",36
"103","100",36
"105","4",36
"106","8",36
"107","88",36
"108","194",36
"109","52",37
"112","96",38
"93","195",38
"94","131",39
"114","98",39
"96","197",39
"98","185",40
"97","115",41
"117","16",41
"119","196",41
"100","54",41
"101","179",42
"104","30",43
"99","78",43
"110","84",43
"111","86",43
"124","42",43
"126","56",43
"128","76",43
"129","92",43
"115","36",43
"120","24",44
"121","173",44
"116","28",44
"118","18",45
"122","32",45
"131","14",45
"137","90",45
"123","40",45
"125","48",45
"127","74",45
"133","38",46
"134","46",46
"139","26",46
"138","200",47
"130","10",47
"132","22",47
"174","60",47
"135","62",47
"136","64",47
"184","72",47
"148","20",48
"113","34",48
"190","82",48
"167","50",49
"172","58",49
"179","68",49
"182","70",49
"162","44",50
"146","193",51
"181","7",52
"186","75",52
"189","81",52
"154","3",53
"140","1",54
"169","53",55
"166","5",56
"142","13",57
"157","35",57
"147","199",58
"164","47",58
"168","51",59
"152","27",60
"155","31",61
"199","97",62
"185","73",63
"177","65",64
"153","29",65
"175","61",65
"197","93",65
"178","67",66
"187","77",67
"198","95",67
"180","69",68
"176","63",69
"195","9",69
"171","57",70
"200","99",70
"149","21",71
"156","33",71
"159","39",71
"160","41",71
"143","15",72
"163","45",72
"192","85",72
"141","11",73
"191","83",73
"144","17",74
"161","43",74
"196","91",74
"194","89",75
"150","23",76
"183","71",77
"173","59",78
"145","19",79
"188","79",79
"151","25",80
"158","37",81
"165","49",82
"193","87",83
"170","55",84
