"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","189",2
"3","118",3
"4","128",4
"6","180",5
"7","116",6
"5","108",6
"8","104",7
"9","126",8
"10","134",9
"11","102",10
"12","190",10
"14","174",11
"18","109",11
"15","112",11
"16","138",11
"21","105",11
"13","192",11
"22","136",11
"17","176",11
"19","140",12
"20","152",12
"23","107",13
"24","121",14
"25","144",15
"26","172",16
"28","186",17
"29","158",18
"32","114",19
"34","48",19
"33","188",19
"36","130",19
"27","181",19
"30","191",20
"43","150",20
"37","162",20
"38","106",21
"44","182",21
"39","124",21
"40","148",22
"51","111",22
"41","142",22
"42","156",22
"52","175",22
"46","184",22
"53","101",22
"54","123",22
"31","122",22
"56","141",22
"57","169",22
"49","196",22
"58","113",22
"50","132",22
"35","146",22
"60","135",22
"45","164",22
"61","170",22
"63","129",22
"47","178",22
"48","168",23
"65","103",23
"67","157",23
"55","93",23
"66","149",23
"68","161",23
"64","183",23
"62","6",23
"71","177",23
"70","195",23
"59","198",23
"75","2",23
"69","131",23
"73","119",23
"74","173",24
"72","127",24
"81","4",24
"78","88",24
"79","84",25
"82","8",25
"84","166",26
"76","151",26
"77","117",27
"85","120",27
"83","160",27
"87","80",27
"80","12",27
"86","54",28
"94","96",28
"89","147",28
"90","52",28
"88","133",28
"91","145",28
"97","165",28
"93","187",28
"102","74",28
"96","143",28
"92","179",28
"100","185",28
"104","98",28
"107","76",29
"95","125",29
"99","139",30
"109","30",30
"113","16",31
"108","3",31
"98","137",31
"116","68",31
"103","163",31
"105","153",32
"120","66",32
"119","64",33
"123","36",33
"106","24",33
"124","92",33
"101","167",33
"117","71",33
"114","171",33
"126","40",33
"112","115",33
"111","159",33
"115","42",33
"121","1",33
"130","56",33
"118","100",33
"125","28",33
"122","32",33
"138","90",33
"131","14",34
"133","26",34
"110","155",34
"127","18",34
"129","44",34
"128","86",34
"132","197",35
"134","34",36
"137","72",37
"140","154",37
"139","10",38
"135","38",38
"136","46",38
"141","22",39
"148","94",39
"143","194",40
"144","20",41
"145","60",41
"146","62",41
"147","82",41
"150","50",42
"142","78",42
"149","200",43
"178","58",43
"174","51",44
"186","70",45
"187","73",45
"185","7",46
"197","91",47
"156","193",48
"157","199",48
"152","13",49
"165","35",50
"171","47",51
"199","97",51
"161","27",52
"175","53",52
"163","31",53
"173","5",53
"189","77",53
"198","95",54
"162","29",55
"177","57",56
"158","21",57
"164","33",58
"167","39",59
"153","15",60
"170","45",60
"183","67",60
"179","59",61
"168","41",62
"190","79",62
"192","83",62
"195","89",63
"172","49",64
"159","23",65
"196","9",66
"151","11",67
"169","43",68
"155","19",69
"200","99",70
"176","55",71
"191","81",71
"154","17",72
"188","75",73
"160","25",74
"166","37",75
"184","69",75
"193","85",76
"180","61",77
"181","63",78
"182","65",79
"194","87",79
