0,1,2,3,4,5
0.0,0.027777777777777776,0.0719836400817996,0.002709055416118879,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.0518064076346285,0.005035655949962153,0.0,0.1481481481481481
0.0,0.027777777777777776,0.0310838445807771,0.005906803181812145,0.1481481481481481,0.1481481481481481
0.0,0.0,0.011997273346966602,0.003973281276974356,0.0,0.1481481481481481
0.0,0.0,0.0359918200408998,0.005396863338778002,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.045807770961145196,0.005906803181812145,0.0,0.1481481481481481
0.0,0.027777777777777776,0.020177232447171102,0.002900282857256682,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.0359918200408998,0.003261490246072533,0.0,0.1481481481481481
0.0,0.027777777777777776,0.061077027948193606,0.003452717687210336,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.11342876618950239,0.005428734578967636,0.0,0.1481481481481481
0.0,0.05555555555555555,0.10252215405589638,0.00556684328645605,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.09325153374233129,0.0013385920879646217,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0905248807089298,0.005205635897640199,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1352419904567144,0.0034739651806700925,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1374233128834356,0.004621329827496912,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.0698023176550784,0.006299881810817629,0.0,0.1481481481481481
0.0,0.027777777777777776,0.0992501704158146,0.0038670438096755776,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.10306748466257667,0.0012111071272060865,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1341513292433538,0.0030065203245554627,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1297886843899114,0.006108654369679825,0.0,0.1481481481481481
0.0,0.05555555555555555,0.130879345603272,0.0035164601675896036,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.11506475800954329,0.005407487085507881,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0948875255623722,0.0061830205967889715,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.0632583503749148,0.006597346719254211,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1483299250170416,0.004015776263893867,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1428766189502386,0.0017316707169701066,0.0,0.1481481481481481
0.0,0.05555555555555555,0.10688479890933877,0.005131269670531054,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.08834355828220859,0.001104869659907308,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1167007498295842,0.005917426928542022,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.026175869120654404,0.004196379958301793,0.0,0.1481481481481481
0.0,0.05555555555555555,0.11997273346966597,0.002624065442279855,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.0807089297886844,0.0061405256098694605,0.0,0.1481481481481481
0.0,0.05555555555555555,0.12760736196319017,0.005375615845318247,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.147239263803681,0.0006692960439823099,0.0,0.1481481481481481
0.0,0.05555555555555555,0.10034083162917519,0.00223098681327437,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.11451942740286299,0.0009030184720396257,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1483299250170416,0.004886923495743861,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.11451942740286299,0.004546963600387767,0.0,0.1481481481481481
0.0,0.05555555555555555,0.08561690524880708,0.005449982072427392,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.11070211315610089,0.0028259166301475374,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0997955010224949,0.00373955884891704,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1346966598500341,0.005375615845318247,0.0,0.1481481481481481
0.0,0.05555555555555555,0.1167007498295842,0.0047913097751749595,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.18704839809134288,0.001784789450619497,0.0,0.1481481481481481
0.0,0.027777777777777776,0.070892978868439,0.00254969921517071,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.37409679618268576,0.004642577320956668,0.0,0.1481481481481481
0.0,0.05555555555555555,0.26012269938650306,0.0,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.10524880708929789,0.004122013731192648,0.0,0.1481481481481481
0.0,0.027777777777777776,0.0828902522154056,0.002709055416118879,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.10306748466257667,0.004185756211571915,0.0,0.1481481481481481
0.0,0.05555555555555555,0.13687798227675527,0.001115493406637185,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.10197682344921609,0.0050569034434219074,0.0,0.1481481481481481
0.0,0.027777777777777776,0.1297886843899114,0.0031871240189633864,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.0419904567143831,0.0014554533019932796,0.0,0.1481481481481481
0.0,0.05555555555555555,0.12760736196319017,0.0048975472424737385,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1210633946830266,0.00202913562540669,0.0,0.1481481481481481
0.0,0.05555555555555555,0.08779822767552829,0.005364992098588368,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1123381049761418,0.004376983652709718,0.0,0.1481481481481481
0.0,0.05555555555555555,0.14451261077027946,0.0008605234851201147,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1297886843899114,0.0018379081842688873,0.0,0.1481481481481481
0.0,0.027777777777777776,0.0556237218813906,0.0009667609524188933,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.08997955010224948,0.005598714526645684,0.0,0.1481481481481481
0.0,0.0,0.048534423994546695,0.004461973626548743,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1292433537832311,0.005758070727593853,0.0,0.1481481481481481
0.0,0.027777777777777776,0.1336059986366735,0.004366359905979841,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.10306748466257667,0.0024965804815213198,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0828902522154056,3.18712401896338e-05,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.12324471710974778,0.004642577320956668,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0910702113156101,0.001306720847774988,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.17832310838445808,0.0035483314077792375,0.0,0.1481481481481481
0.0,0.027777777777777776,0.055078391274710294,0.00029746490843658144,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1079754601226994,0.002624065442279855,0.0,0.1481481481481481
0.0,0.05555555555555555,0.0539877300613497,0.005896179435082268,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.10524880708929789,0.0022841055469237604,0.0,0.1481481481481481
0.0,0.027777777777777776,0.0359918200408998,0.0020928781057859575,0.1481481481481481,0.1481481481481481
0.0,0.027777777777777776,0.06434901158827538,0.00405827125081338,0.0,0.1481481481481481
0.0,0.027777777777777776,0.054533060668029994,0.0003718311355457284,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.3790047716428085,0.00011686121402865796,0.0,0.1481481481481481
0.0,0.05555555555555555,0.06543967280163601,0.003261490246072533,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.044717109747784596,0.0026028179488200983,0.0,0.1481481481481481
0.0,0.0,0.0,0.0028046691366877805,0.1481481481481481,0.1481481481481481
0.0,0.05555555555555555,0.1297886843899114,0.004716943548065813,0.0,0.1481481481481481
