id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
76,COMP_M,5,5_40,5_(37-40),118,141,118,134,5_37,169.05714285714285,6580.831595464628,6749.888738321771,5667.140893050158,6580.831595464628
49,COMP_M,0,0_7,0_(1-7),135,148,103,135,0_1,92.40089086859689,6582.409599436575,6674.810490305172,6273.36512006314,6582.409599436575
203,COMP_M,6,6_44,6_(42-44),151,155,191,165,6_42,70.17086092715232,6588.7352915505135,6658.906152477666,5814.546201044016,6588.7352915505135
102,COMP_M,5,5_37,5_(36-37),93,118,188,118,5_36,215.0392156862745,6592.6096582676255,6807.6488739539,5225.3713453903165,6592.6096582676255
71,COMP_M,4,4_30,4_(28-30),97,125,105,167,4_28,65.12145748987854,6596.668962466435,6661.790419956314,6111.390249512258,6596.668962466435
49,COMP_M,0,0_5,0_(1-5),135,146,103,123,0_1,326.34615384615387,6610.404565712438,6936.750719558592,6273.36512006314,6610.404565712438
124,COMP_M,5,5_36,M.USER.APP.5,87,93,187,188,None,231.0108695652174,6611.436562781619,6842.447432346836,3300.0,5919.772203487999
90,COMP_M,2,2_20,2_(19-20),95,129,107,171,2_19,110.4322033898305,6621.060796940666,6731.493000330496,6405.05412393744,6621.060796940666
48,COMP_M,4,4_31,4_(29-31),98,124,109,189,4_29,42.89039242219215,6621.279588089375,6664.169980511567,6326.909913548654,6621.279588089375
236,COMP_M,6,6_43,6_(42-43),151,154,191,185,6_42,73.8475,6622.610072559791,6696.457572559791,6286.587803044015,6622.610072559791
75,COMP_M,2,2_21,2_(19-21),95,130,107,181,2_19,289.5081967213115,6642.331639750238,6931.8398364715495,6045.979655852333,6642.331639750238
49,COMP_M,0,0_8,0_(1-8),135,144,103,145,0_1,71.62278978388998,6644.4030884526965,6716.025878236586,6273.36512006314,6644.4030884526965
139,COMP_M,6,6_46,6_(44-46),155,46,165,153,6_44,3.8832883288328834,6672.494870631178,6676.378158960011,5339.778972355362,6672.494870631178
49,COMP_M,0,0_6,0_(1-6),135,147,103,141,0_1,41.54039874081847,6676.452479037716,6717.992877778534,6273.36512006314,6676.452479037716
78,COMP_M,4,4_28,4_(27-28),85,97,113,105,4_27,58.30539609644087,6695.165768506407,6753.471164602848,6107.603413231351,6695.165768506407
70,COMP_M,9,9_58,9_(55-58),81,101,174,104,9_55,519.6274509803922,6698.968367679761,7218.595818660154,5216.516054784088,5437.541416091436
80,COMP_M,9,9_56,9_(55-56),81,100,174,112,9_55,29.334167709637047,6700.110085749936,6729.444253459573,5522.108362476396,6700.110085749936
162,COMP_M,6,6_49,6_(43-49),154,156,185,117,6_43,64.47240618101546,6701.338891645214,6765.81129782623,5634.358577564356,6701.338891645214
103,COMP_M,8,8_52,M.USER.APP.8,76,78,199,111,None,142.38814016172506,6705.864935763361,6848.253075925087,3000.0,6705.864935763361
81,COMP_M,0,0_0,M.USER.APP.0,86,90,169,193,None,478.4367816091954,6714.7188471975605,7193.155628806756,2535.0,6714.7188471975605
70,COMP_M,9,9_57,9_(56-57),100,116,112,132,9_56,137.91555555555556,6716.468403105543,6854.383958661098,6305.390233829485,6716.468403105543
9,COMP_M,8,8_54,8_(53-54),99,120,101,115,8_53,62.99576271186441,6722.750799077423,6785.746561789288,4382.052433686503,6722.750799077423
84,COMP_M,4,4_27,M.USER.APP.4,86,85,169,113,None,57.68621064060803,6738.111644322887,6795.7978549634945,2601.0,6738.111644322887
116,COMP_M,9,9_55,M.USER.APP.9,80,81,197,174,None,305.5923076923077,6744.477593245629,7050.069900937937,3208.0,6576.807575849515
157,COMP_M,7,7_50,M.USER.APP.7,77,134,198,176,None,63.858472998137806,6751.609239322138,6815.4677123202755,4014.0,6751.609239322138
181,COMP_M,2,2_19,M.USER.APP.2,92,95,195,107,None,359.0744680851064,6764.128592022546,7123.203060107653,4479.0,5135.086038831057
49,COMP_M,0,0_3,0_(1-3),135,145,103,175,0_1,94.22897196261682,6765.491651453486,6859.720623416103,6273.36512006314,6765.491651453486
48,COMP_M,4,4_35,4_(29-35),98,123,109,121,4_29,22.794462193823215,6777.571482644393,6800.365944838216,6326.909913548654,6777.571482644393
106,COMP_M,5,5_41,5_(36-41),93,117,188,128,5_36,113.55860349127182,6787.288297304495,6900.846900795767,5456.3822149555335,6787.288297304495
38,COMP_M,9,9_62,9_(60-62),128,149,136,168,9_60,326.9866666666667,6798.997383351491,7125.984050018158,6279.761019109658,6798.997383351491
260,COMP_M,2,2_19,M.USER.APP.2,94,96,172,173,None,55.60626029654036,6802.167908498727,6857.7741687952675,6042.0,6802.167908498727
136,COMP_M,3,3_23,3_(22-23),83,105,186,164,3_22,77.71324863883848,6803.646900037818,6881.3601486766565,5466.260776208285,6803.646900037818
142,COMP_M,3,3_25,3_(22-25),83,104,186,106,3_22,52.25404858299595,6808.656348878294,6860.91039746129,5697.282625105111,6808.656348878294
125,COMP_M,2,2_21,2_(19-21),109,21,179,153,2_19,5.298529852985299,6822.549708578546,6827.848238431532,5917.01544741538,6822.549708578546
91,COMP_M,5,5_40,5_(37-40),118,141,118,134,5_37,169.05714285714285,6823.840347049734,6992.897489906877,5943.373087858662,6823.840347049734
130,COMP_M,5,5_36,M.USER.APP.5,87,93,187,188,None,231.0108695652174,6842.447432346836,7073.458301912053,3453.0,6063.835798614983
108,COMP_M,5,5_38,5_(36-38),93,119,188,126,5_36,279.29059829059827,6851.654297833994,7130.944896124593,5687.393084520751,6127.458366953277
271,COMP_M,3,3_22,M.USER.APP.3,82,91,194,110,None,50.1554054054054,6853.0919505796855,6903.2473559850905,6300.0,6853.0919505796855
69,COMP_M,5,5_39,5_(37-39),118,142,118,170,5_37,66.76657458563535,6855.3208467660625,6922.087421351698,5452.101677363884,6855.3208467660625
148,COMP_M,2,2_19,M.USER.APP.2,106,109,178,179,None,65.41279069767442,6861.162051247887,6926.574841945561,3909.0,6861.162051247887
48,COMP_M,4,4_34,4_(33-34),138,152,139,157,4_33,71.7621247113164,6866.929430773046,6938.691555484363,6328.7436613781065,6866.929430773046
254,COMP_M,6,6_43,6_(42-43),151,154,191,185,6_42,73.8475,6868.618795192884,6942.466295192884,6522.61044679744,6868.618795192884
106,COMP_M,5,5_37,5_(36-37),93,118,188,118,5_36,215.0392156862745,6880.701586966038,7095.740802652313,5456.3822149555335,6880.701586966038
101,COMP_M,9,9_61,9_(55-61),81,103,174,130,9_55,288.02312138728325,6880.9551121773675,7168.9782335646505,6438.8852855533205,6880.9551121773675
94,COMP_M,3,3_24,3_(23-24),105,132,164,146,3_23,85.34326018808777,6885.193695090919,6970.536955279007,5819.18791625497,6885.193695090919
49,COMP_M,0,0_4,0_(0-4),90,137,193,151,0_0,72.0049751243781,6885.710742669301,6957.715717793679,5174.016945682071,6885.710742669301
63,COMP_M,9,9_60,9_(59-60),102,128,162,136,9_59,272.6774193548387,6911.197933559017,7183.875352913856,6182.033288519121,6911.197933559017
80,COMP_M,9,9_59,9_(55-59),81,102,174,162,9_55,174.51641791044776,6919.678666662729,7094.195084573176,5522.108362476396,6919.678666662729
236,COMP_M,6,6_44,6_(42-44),151,155,191,165,6_42,70.17086092715232,6921.760813912228,6991.93167483938,6286.587803044015,6921.760813912228
139,COMP_M,6,6_45,6_(43-45),154,157,185,147,6_43,77.40123456790124,6931.610592397259,7009.01182696516,5044.304870075773,6931.610592397259
243,COMP_M,2,2_20,2_(19-20),96,126,173,161,2_19,73.41408450704225,6932.882851376623,7006.296935883665,6485.7741687952675,6932.882851376623
94,COMP_M,3,3_26,3_(23-26),105,133,164,166,3_23,61.5796875,6959.2136073814345,7020.793294881434,5819.18791625497,6959.2136073814345
162,COMP_M,6,6_47,6_(43-47),154,158,185,127,6_43,36.20579710144928,6962.351293589278,6998.557090690727,5634.358577564356,6962.351293589278
129,COMP_M,2,2_20,2_(19-20),109,20,179,153,2_19,5.212921292129213,6972.586000350476,6977.798921642605,6253.057725189573,6972.586000350476
119,COMP_M,2,2_20,2_(19-20),95,129,107,171,2_19,110.4322033898305,6980.135265025772,7090.567468415603,6764.128592022546,6980.135265025772
57,COMP_M,4,4_33,4_(30-33),125,138,167,139,4_30,461.65714285714284,6990.016660134021,7451.673802991163,6460.684312273387,6990.016660134021
108,COMP_M,5,5_41,5_(36-41),93,117,188,128,5_36,113.55860349127182,6991.663179018906,7105.221782510178,5687.393084520751,6991.663179018906
90,COMP_M,2,2_21,2_(19-21),95,130,107,181,2_19,289.5081967213115,7002.346667456968,7291.85486417828,6405.05412393744,7002.346667456968
10,COMP_M,8,8_54,8_(53-54),99,120,101,115,8_53,62.99576271186441,7002.78317029364,7065.778933005505,4572.231127844579,7002.78317029364
38,COMP_M,9,9_63,9_(60-63),128,150,136,142,9_60,37.36931818181818,7019.016743483159,7056.386061664977,6279.761019109658,7019.016743483159
243,COMP_M,2,2_21,2_(19-21),96,127,173,119,2_19,66.97850821744628,7030.933674002278,7097.912182219725,6485.7741687952675,7030.933674002278
162,COMP_M,6,6_48,6_(44-48),155,159,165,163,6_44,422.52702702702703,7046.933769204124,7469.46079623115,5929.832679843946,7046.933769204124
121,COMP_M,9,9_55,M.USER.APP.9,80,81,197,174,None,305.5923076923077,7050.069900937937,7355.662208630245,3279.0,7024.869341516181
278,COMP_M,6,6_42,M.USER.APP.6,82,151,194,191,None,67.33333333333333,7050.070703491507,7117.40403682484,6472.0,7050.070703491507
51,COMP_M,0,0_1,0_(0-1),90,135,193,103,0_0,73.09408194233687,7052.397625718207,7125.491707660543,5652.453727291267,7052.397625718207
133,COMP_M,5,5_36,M.USER.APP.5,87,93,187,188,None,231.0108695652174,7073.458301912053,7304.46917147727,3503.0,6207.899393741967
51,COMP_M,0,0_2,0_(0-2),90,136,193,177,0_0,58.33608247422681,7081.3995992600985,7139.735681734325,5652.453727291267,7081.3995992600985
83,COMP_M,9,9_56,9_(55-56),81,100,174,112,9_55,29.334167709637047,7102.67086697699,7132.0050346866265,5827.700670168704,7102.67086697699
98,COMP_M,5,5_40,5_(37-40),118,141,118,134,5_37,169.05714285714285,7122.459488688568,7291.516631545711,6268.196704115764,7122.459488688568
141,COMP_M,6,6_46,6_(44-46),155,46,165,153,6_44,3.8832883288328834,7122.66162082416,7126.544909152994,5582.803463233269,7122.66162082416
194,COMP_M,2,2_19,M.USER.APP.2,92,95,195,107,None,359.0744680851064,7123.203060107653,7482.27752819276,4823.0,5479.086038831057
171,COMP_M,3,3_22,M.USER.APP.3,88,83,196,186,None,184.80497925311204,7129.633835359937,7314.438814613049,4373.0,7129.633835359937
111,COMP_M,5,5_38,5_(36-38),93,119,188,126,5_36,279.29059829059827,7130.944896124593,7410.235494415191,5918.403954085968,6358.469236518494
271,COMP_M,3,3_25,3_(22-25),91,107,110,138,3_22,397.1307692307692,7136.281288448285,7533.412057679054,6903.2473559850905,7136.281288448285
142,COMP_M,3,3_23,3_(22-23),83,105,186,164,3_22,77.71324863883848,7157.704310845047,7235.417559483885,5697.282625105111,7157.704310845047
146,COMP_M,3,3_25,3_(22-25),83,104,186,106,3_22,52.25404858299595,7162.713759685523,7214.967808268519,5946.660852679956,7162.713759685523
254,COMP_M,6,6_44,6_(42-44),151,155,191,165,6_42,70.17086092715232,7164.785304790134,7234.956165717287,6522.61044679744,7164.785304790134
108,COMP_M,5,5_37,5_(36-37),93,118,188,118,5_36,215.0392156862745,7168.793515664451,7383.832731350725,5687.393084520751,7168.793515664451
80,COMP_M,9,9_57,9_(56-57),100,116,112,132,9_56,137.91555555555556,7171.674813980062,7309.590369535617,6729.444253459573,7171.674813980062
271,COMP_M,3,3_23,3_(22-23),91,108,110,102,3_22,127.06231454005935,7173.280205655019,7300.342520195079,6903.2473559850905,7173.280205655019
103,COMP_M,8,8_53,8_(52-53),78,99,111,101,8_52,190.17869415807561,7180.2887413961025,7370.467435554178,6848.253075925087,7180.2887413961025
