"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","193",1
"2","78",2
"3","63",3
"4","117",4
"5","30",5
"6","105",6
"8","127",7
"9","139",8
"10","7",9
"7","94",9
"11","36",10
"12","57",10
"13","43",11
"14","69",11
"15","164",12
"20","108",13
"16","32",13
"25","72",13
"26","170",14
"18","124",14
"19","84",14
"30","175",14
"24","189",14
"28","137",14
"29","28",14
"32","25",14
"33","55",14
"34","60",14
"31","93",14
"35","121",15
"23","181",15
"17","95",15
"38","73",15
"40","58",15
"21","119",15
"41","199",15
"42","131",16
"22","134",16
"44","91",16
"27","176",16
"45","182",16
"36","85",16
"48","38",16
"47","132",17
"37","187",17
"39","89",17
"49","130",17
"54","186",17
"43","71",17
"50","133",17
"46","102",17
"52","33",18
"51","45",18
"53","27",19
"55","197",20
"56","53",21
"57","88",22
"59","48",23
"58","112",24
"60","110",25
"61","161",25
"63","51",25
"64","198",26
"62","62",26
"65","129",27
"82","140",27
"80","125",27
"67","22",27
"83","169",27
"69","160",27
"84","184",27
"66","100",27
"68","153",28
"70","18",28
"72","44",29
"79","96",29
"71","2",29
"74","103",30
"75","163",30
"73","50",30
"77","14",31
"76","75",31
"81","126",32
"78","17",32
"99","152",32
"85","37",32
"86","42",33
"87","31",34
"88","70",34
"90","10",35
"89","136",35
"106","147",35
"91","183",35
"92","41",36
"95","80",37
"93","156",38
"110","46",38
"96","173",38
"94","34",38
"97","172",39
"98","79",40
"100","116",41
"118","101",41
"101","149",41
"103","155",41
"102","191",41
"104","180",42
"107","185",42
"108","16",42
"105","11",42
"115","141",42
"111","49",42
"114","135",42
"116","159",42
"109","177",42
"113","3",43
"112","174",43
"117","115",44
"121","158",44
"133","113",44
"120","99",44
"122","167",45
"124","178",45
"123","148",45
"135","171",45
"119","15",45
"127","77",45
"126","52",46
"129","146",46
"140","4",46
"128","67",46
"125","196",46
"143","81",46
"130","29",46
"137","83",46
"132","92",46
"136","97",46
"131","40",46
"134","23",47
"138","65",47
"141","87",47
"142","165",47
"139","157",47
"146","190",47
"144","104",48
"147","6",49
"149","66",49
"145","109",49
"148","138",49
"151","35",49
"152","19",50
"153","24",50
"150","1",50
"155","166",51
"154","98",51
"163","188",51
"156","39",51
"157","47",51
"158","56",52
"166","106",52
"160","162",52
"159","192",52
"161","128",53
"162","68",54
"169","111",54
"165","9",54
"164","143",55
"167","168",56
"175","194",56
"173","54",56
"177","107",56
"172","150",56
"170","200",56
"168","123",56
"174","61",56
"179","5",56
"178","90",56
"181","76",57
"171","144",57
"183","8",57
"180","26",57
"185","154",57
"184","82",57
"182","12",58
"176","120",58
"190","142",58
"195","20",59
"186","114",60
"196","21",61
"187","118",62
"189","13",63
"198","64",63
"192","151",64
"197","59",64
"199","74",64
"194","195",65
"200","86",66
"188","122",67
"193","179",67
"191","145",68
