"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","95",1
"2","124",2
"3","63",3
"4","117",4
"5","30",5
"6","105",6
"7","94",7
"8","127",8
"9","72",8
"10","139",9
"11","175",10
"12","7",10
"13","125",11
"14","36",12
"16","57",13
"15","169",14
"18","193",15
"20","32",15
"19","43",15
"21","69",16
"23","108",17
"22","164",17
"25","84",18
"26","28",19
"27","93",19
"29","60",20
"31","137",21
"32","189",21
"33","25",21
"34","55",21
"35","73",21
"17","119",21
"37","78",21
"39","121",22
"24","134",22
"40","58",22
"42","91",23
"41","131",24
"28","176",24
"38","103",24
"45","130",25
"30","89",25
"36","187",26
"49","199",26
"48","38",26
"47","132",27
"51","182",27
"53","85",28
"56","186",28
"43","71",28
"50","33",28
"44","102",28
"46","51",29
"55","133",29
"52","45",29
"54","27",30
"57","48",31
"60","88",32
"58","53",32
"61","112",32
"59","197",32
"63","141",33
"62","135",34
"68","198",34
"67","44",34
"64","110",34
"65","161",34
"70","170",34
"69","22",34
"73","18",35
"66","62",35
"80","96",35
"72","129",35
"74","153",35
"71","100",35
"84","152",35
"75","160",35
"76","2",36
"79","163",36
"81","14",37
"77","75",37
"82","126",37
"78","50",37
"83","17",38
"85","37",39
"86","42",39
"100","140",39
"99","181",39
"102","109",40
"88","31",40
"89","10",41
"87","136",41
"90","183",42
"91","41",42
"92","80",43
"93","70",44
"108","101",44
"94","156",44
"95","34",45
"97","79",46
"111","147",46
"96","173",46
"101","165",47
"98","172",47
"116","184",47
"103","149",47
"105","16",47
"104","180",47
"106","191",48
"122","192",48
"107","116",48
"123","113",48
"110","185",48
"109","11",49
"112","174",50
"113","177",51
"130","188",51
"115","49",51
"118","159",51
"114","3",51
"121","158",51
"119","99",51
"117","15",51
"126","178",51
"120","115",51
"125","167",51
"127","67",52
"132","77",52
"129","148",53
"140","4",53
"124","52",53
"134","146",53
"143","81",53
"136","104",53
"133","92",53
"131","196",54
"128","29",54
"139","83",54
"138","97",54
"149","98",54
"137","23",54
"135","40",54
"141","47",54
"142","65",55
"144","87",55
"146","157",56
"147","46",57
"148","6",58
"152","35",58
"153","66",58
"151","24",59
"150","138",60
"154","19",61
"145","1",61
"156","123",61
"155","190",61
"157","39",62
"158","56",63
"165","106",63
"161","155",63
"166","111",63
"162","162",63
"159","166",63
"160","143",64
"163","128",65
"167","68",66
"164","9",66
"171","90",66
"168","168",66
"169","171",66
"173","54",67
"175","61",67
"177","107",67
"176","5",67
"172","150",67
"174","144",68
"180","194",68
"183","76",69
"182","122",70
"170","200",70
"184","154",70
"179","26",70
"181","12",71
"188","142",71
"198","8",71
"199","82",72
"178","120",72
"193","20",72
"194","21",73
"185","114",74
"186","118",74
"187","13",75
"190","151",75
"196","64",75
"197","74",76
"192","195",77
"200","86",77
"189","145",78
"195","59",79
"191","179",80
