"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","108",1
"2","181",2
"3","57",3
"5","43",4
"6","69",5
"7","94",5
"8","140",6
"9","193",6
"10","169",7
"11","55",8
"12","73",8
"4","85",8
"13","30",9
"14","32",10
"15","84",11
"16","105",12
"17","164",12
"18","78",13
"19","184",14
"20","127",15
"25","72",16
"21","28",16
"22","60",16
"28","63",16
"23","7",16
"24","25",17
"29","93",17
"30","125",18
"26","175",18
"27","58",18
"31","91",19
"32","95",20
"35","36",21
"33","38",21
"36","124",21
"40","189",21
"34","89",21
"43","117",21
"44","137",21
"48","121",22
"37","27",22
"38","187",23
"52","134",23
"41","48",23
"39","103",23
"53","176",23
"42","71",23
"45","51",24
"46","102",25
"50","133",25
"47","44",25
"56","130",25
"59","131",25
"49","45",25
"51","100",26
"60","182",26
"57","33",26
"55","10",26
"58","75",27
"54","88",27
"64","119",27
"61","14",27
"62","112",28
"65","172",28
"63","62",28
"67","141",29
"66","110",29
"68","135",29
"72","22",29
"75","18",29
"69","37",29
"74","53",29
"70","2",29
"71","31",30
"82","153",30
"73","160",30
"84","161",30
"76","34",30
"86","163",30
"78","70",30
"88","126",30
"77","17",30
"85","16",30
"80","79",30
"98","171",30
"81","173",30
"79","50",30
"89","42",30
"96","67",30
"83","185",30
"92","3",30
"87","146",30
"93","129",30
"94","159",30
"95","186",30
"99","41",31
"103","132",31
"102","109",32
"97","170",32
"101","23",33
"104","158",34
"105","80",35
"106","136",36
"108","99",36
"90","11",36
"109","183",36
"91","96",36
"107","156",36
"112","101",36
"100","177",36
"119","24",36
"117","19",37
"110","180",37
"122","56",37
"111","165",37
"116","178",37
"118","191",37
"115","52",37
"114","49",38
"123","116",38
"113","29",38
"128","6",38
"131","65",39
"120","40",39
"121","92",39
"126","149",39
"124","77",39
"125","104",40
"134","4",40
"135","98",40
"133","15",41
"143","139",41
"137","174",41
"144","194",41
"127","46",41
"129","167",42
"136","155",42
"130","35",42
"132","148",43
"140","83",43
"138","97",43
"148","54",43
"150","198",43
"141","115",43
"139","152",43
"153","197",43
"145","47",43
"142","87",43
"146","66",44
"147","1",45
"149","147",46
"151","157",47
"152","123",48
"155","113",49
"154","39",49
"166","8",49
"156","192",49
"160","138",49
"157","162",49
"158","9",49
"169","106",49
"159","128",49
"161","143",49
"170","82",49
"163","196",49
"162","68",49
"172","20",49
"174","90",50
"167","120",50
"164","168",50
"165","190",50
"176","74",50
"168","81",50
"171","144",51
"177","179",51
"175","26",51
"178","5",51
"180","111",52
"181","12",53
"173","166",53
"184","199",53
"186","154",53
"185","61",53
"183","122",54
"182","188",54
"187","59",54
"191","13",55
"179","150",55
"198","64",55
"188","107",56
"194","151",57
"196","200",57
"200","86",57
"197","21",58
"190","118",59
"189","114",60
"193","145",60
"195","195",60
"199","76",60
"192","142",61
