"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","94",1
"2","164",2
"3","43",3
"4","78",4
"5","63",5
"6","108",6
"7","117",6
"8","175",7
"9","55",8
"10","7",8
"15","84",9
"16","105",10
"11","30",10
"12","32",10
"13","57",10
"21","93",10
"17","127",10
"19","139",11
"29","73",11
"22","28",11
"23","60",11
"32","58",11
"24","140",11
"25","181",11
"26","25",11
"27","69",11
"28","72",11
"33","125",11
"14","89",11
"34","169",11
"18","130",11
"37","193",11
"20","91",11
"30","85",12
"35","88",12
"38","95",12
"40","134",13
"41","176",14
"31","187",14
"39","112",14
"36","119",14
"42","38",14
"43","100",15
"44","160",15
"49","75",16
"54","184",16
"45","71",16
"46","27",17
"50","153",18
"48","102",18
"47","48",18
"51","132",19
"67","36",19
"52","163",19
"53","103",20
"57","133",20
"55","51",20
"56","44",21
"59","186",22
"58","45",22
"62","80",22
"60","2",23
"63","10",24
"77","124",24
"61","22",24
"65","173",25
"64","18",25
"66","53",26
"82","137",26
"68","14",26
"69","197",27
"81","121",27
"72","170",27
"71","161",28
"73","110",29
"70","62",29
"74","141",30
"75","135",31
"76","149",31
"78","37",32
"83","129",32
"79","180",32
"80","42",32
"84","31",33
"94","167",33
"85","185",33
"96","189",33
"95","199",33
"88","33",33
"86","96",33
"87","177",34
"98","131",34
"89","34",34
"100","182",34
"90","41",34
"91","50",34
"97","198",34
"92","17",34
"93","70",34
"99","16",35
"101","146",36
"110","65",36
"107","126",36
"105","152",36
"111","136",36
"112","159",37
"108","3",37
"102","11",37
"104","172",37
"109","67",37
"103","79",37
"116","109",37
"115","23",37
"118","158",37
"117","157",38
"119","183",38
"106","155",38
"114","174",39
"125","147",39
"126","99",40
"130","113",40
"127","156",40
"133","106",40
"128","178",40
"113","165",40
"131","66",40
"134","101",40
"129","191",40
"120","52",40
"136","24",40
"121","29",40
"122","92",41
"132","116",41
"138","19",41
"123","49",41
"124","40",42
"135","15",43
"139","56",43
"137","115",44
"140","162",44
"143","47",45
"144","104",46
"141","35",46
"148","6",46
"150","4",47
"142","46",47
"145","148",48
"147","77",48
"151","98",48
"146","196",48
"149","83",48
"152","39",49
"154","81",49
"153","87",49
"155","97",50
"157","138",51
"158","171",51
"156","1",52
"159","190",52
"162","54",52
"161","123",53
"160","166",53
"169","188",53
"163","150",53
"164","192",54
"172","8",54
"165","9",54
"167","128",55
"168","143",56
"176","194",56
"175","111",57
"170","68",57
"174","82",57
"171","168",57
"177","20",57
"180","90",58
"166","120",58
"173","144",59
"181","74",59
"179","26",59
"182","107",59
"184","5",59
"183","12",60
"186","61",61
"178","200",61
"185","59",61
"187","122",62
"190","76",63
"191","154",63
"194","13",64
"188","142",64
"189","64",64
"199","21",65
"196","151",66
"200","86",67
"197","179",68
"193","118",69
"192","114",70
"195","145",71
"198","195",72
