"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","57",1
"2","32",2
"3","63",3
"4","69",3
"6","94",4
"7","72",5
"8","117",6
"9","124",6
"10","43",6
"11","78",6
"12","30",7
"13","93",7
"14","60",8
"15","7",8
"16","28",9
"17","25",10
"18","36",10
"19","84",11
"20","105",12
"21","108",13
"22","164",13
"23","189",13
"25","127",14
"26","139",15
"27","181",15
"5","95",15
"31","55",15
"28","73",15
"29","175",16
"32","125",17
"24","91",17
"33","193",17
"34","169",18
"35","58",18
"30","38",18
"41","134",19
"44","184",19
"39","53",19
"42","85",19
"37","119",19
"40","130",19
"36","89",19
"38","27",20
"52","96",20
"43","176",20
"46","102",21
"47","133",21
"45","33",21
"48","44",21
"49","48",22
"50","71",22
"51","187",23
"53","103",24
"55","14",25
"54","132",26
"70","194",26
"57","112",26
"69","140",26
"56","45",26
"68","137",26
"58","22",26
"59","18",27
"67","121",27
"60","51",27
"63","37",28
"61","186",29
"62","31",30
"64","100",31
"65","2",32
"73","153",32
"66","70",32
"72","88",32
"71","34",32
"83","16",32
"77","141",32
"78","161",32
"74","197",32
"75","110",33
"80","163",33
"79","62",33
"76","135",34
"81","79",35
"84","10",36
"87","50",36
"82","129",36
"85","159",37
"86","160",37
"89","41",38
"88","75",38
"90","136",39
"92","158",39
"91","80",39
"102","199",39
"95","42",39
"93","11",39
"94","173",39
"97","170",39
"98","198",39
"96","17",39
"99","172",40
"100","178",41
"103","126",41
"105","131",41
"104","182",41
"101","185",41
"107","3",42
"106","152",42
"112","6",42
"109","29",42
"110","52",42
"108","180",42
"113","156",42
"111","92",42
"114","67",43
"119","146",43
"116","174",43
"115","109",44
"117","177",45
"124","191",45
"128","98",45
"118","49",45
"130","101",45
"120","15",45
"133","113",45
"122","115",45
"121","165",45
"126","35",45
"131","116",45
"129","147",45
"132","149",45
"123","155",45
"134","183",45
"135","47",46
"125","23",46
"136","77",46
"127","40",46
"137","167",47
"139","56",47
"138","104",47
"141","99",48
"144","46",49
"140","66",49
"142","148",50
"143","24",50
"145","87",50
"146","19",51
"148","83",51
"147","97",51
"151","4",52
"149","39",52
"152","1",52
"154","81",53
"150","162",53
"156","196",53
"155","192",53
"153","143",53
"158","138",53
"157","65",53
"159","123",54
"161","157",54
"160","190",54
"163","168",55
"167","26",55
"162","166",55
"166","128",55
"170","188",55
"171","106",56
"165","54",56
"169","171",56
"164","9",56
"173","111",56
"174","61",57
"168","68",57
"176","13",57
"179","64",57
"180","8",57
"181","90",57
"177","5",58
"178","59",59
"182","107",60
"172","144",60
"175","150",61
"183","82",62
"184","86",62
"185","120",63
"189","20",64
"187","12",65
"188","151",65
"186","200",65
"190","122",66
"191","21",66
"192","76",67
"194","154",67
"200","74",68
"197","142",69
"195","114",70
"196","118",71
"198","145",72
"193","195",72
"199","179",73
