"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","199",1
"2","85",2
"3","63",3
"4","105",4
"5","57",4
"6","30",5
"7","32",6
"10","117",7
"8","69",7
"9","94",7
"11","43",8
"12","164",9
"13","189",10
"14","36",10
"15","197",11
"17","108",12
"16","78",12
"18","127",13
"19","72",13
"23","124",13
"20","25",13
"21","60",13
"24","84",13
"22","139",13
"25","175",14
"26","28",14
"27","55",14
"28","7",14
"29","121",15
"30","93",15
"31","137",16
"33","169",17
"34","193",17
"35","58",17
"37","73",18
"41","186",18
"44","184",19
"32","134",19
"38","91",19
"36","176",19
"39","95",20
"40","182",21
"48","125",21
"43","131",21
"42","38",21
"45","119",22
"50","140",22
"51","181",22
"46","187",22
"49","130",22
"47","89",22
"55","133",22
"53","33",22
"52","71",22
"54","102",23
"56","27",23
"57","48",24
"59","51",25
"61","132",25
"58","198",25
"60","44",25
"62","45",26
"63","22",27
"66","103",27
"65","153",27
"64","18",27
"69","53",28
"67","88",28
"68","163",29
"71","110",29
"70","112",29
"74","129",29
"75","135",30
"76","161",31
"77","126",32
"72","14",32
"73","141",32
"78","62",33
"79","37",34
"81","100",35
"80","170",35
"82","160",36
"84","42",37
"85","70",38
"83","2",39
"89","31",40
"88","183",41
"86","50",41
"87","75",42
"90","34",43
"92","10",43
"91","80",43
"94","159",43
"93","41",43
"96","156",44
"95","136",45
"97","17",46
"98","185",47
"99","79",48
"100","116",49
"101","191",49
"102","172",50
"105","173",50
"104","96",50
"103","178",50
"106","11",51
"107","149",52
"111","194",52
"108","180",52
"110","16",53
"109","177",53
"112","115",54
"114","152",54
"116","146",55
"115","155",55
"119","158",55
"113","196",55
"118","52",56
"117","15",57
"122","147",57
"121","165",57
"120","49",57
"124","3",58
"123","174",59
"126","99",60
"125","29",61
"127","109",62
"128","67",63
"131","92",64
"129","40",64
"133","101",64
"132","167",64
"134","148",65
"135","77",65
"130","23",65
"137","104",66
"136","157",66
"139","190",66
"138","66",66
"143","113",66
"140","35",66
"141","47",66
"145","83",67
"142","97",67
"144","128",68
"148","24",68
"147","19",69
"146","87",69
"149","39",70
"150","56",71
"152","143",72
"153","162",72
"154","4",73
"156","46",73
"151","65",73
"155","192",74
"159","81",74
"158","6",75
"157","138",76
"160","166",77
"162","123",78
"161","168",78
"164","98",78
"163","1",79
"166","171",80
"165","68",80
"168","150",80
"169","200",81
"167","9",81
"170","144",82
"174","188",82
"173","106",83
"175","107",83
"171","54",83
"176","111",83
"172","120",83
"177","26",84
"178","61",84
"179","76",84
"180","12",85
"183","154",85
"182","82",85
"200","90",85
"181","195",85
"194","5",85
"185","118",86
"192","20",86
"198","8",87
"184","114",88
"195","59",88
"196","64",88
"193","21",89
"188","142",90
"190","151",91
"186","122",92
"187","13",93
"189","145",93
"191","179",93
"197","74",93
"199","86",94
