"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","199",1
"2","57",2
"3","63",2
"4","30",3
"5","105",4
"6","32",5
"8","117",6
"7","69",6
"9","94",7
"10","43",8
"11","164",9
"12","189",9
"13","197",9
"14","36",9
"15","78",9
"16","108",10
"17","127",10
"18","72",10
"19","139",11
"20","25",11
"21","60",11
"22","124",12
"23","28",13
"24","84",13
"25","121",14
"26","175",14
"27","7",14
"28","55",15
"29","93",15
"30","137",16
"31","169",16
"32","193",16
"36","73",17
"33","58",17
"35","91",18
"40","186",18
"43","184",19
"45","125",20
"42","131",20
"34","134",20
"39","95",20
"37","176",21
"38","182",21
"46","140",21
"47","181",21
"41","38",21
"48","130",22
"44","119",22
"49","187",22
"50","89",22
"51","85",23
"53","33",24
"56","133",24
"55","27",24
"52","71",24
"54","102",25
"57","48",26
"60","132",26
"59","51",26
"61","44",26
"62","45",27
"58","198",27
"63","22",28
"66","103",29
"64","153",29
"65","18",29
"67","53",30
"68","88",31
"71","163",32
"74","129",32
"72","110",33
"73","112",34
"70","141",34
"75","135",34
"69","14",34
"76","126",35
"77","161",36
"78","62",37
"79","37",38
"80","100",39
"82","160",39
"81","170",39
"84","42",39
"83","2",39
"85","70",40
"87","183",41
"88","31",42
"93","159",42
"89","34",42
"90","50",42
"92","10",42
"91","80",42
"94","41",43
"86","75",43
"95","136",44
"96","156",44
"97","17",45
"98","185",46
"99","79",47
"100","116",48
"101","191",48
"103","173",48
"102","172",48
"106","96",48
"104","178",48
"105","11",49
"107","149",50
"111","194",50
"108","180",50
"109","16",51
"113","158",51
"110","177",51
"112","115",52
"116","152",52
"117","146",52
"114","155",52
"118","196",53
"119","52",54
"115","15",54
"121","165",54
"120","49",54
"123","147",54
"122","174",54
"124","3",55
"125","29",56
"126","99",56
"127","67",57
"128","23",58
"130","109",58
"133","101",58
"132","167",58
"131","92",58
"129","40",58
"135","77",58
"134","148",58
"137","104",59
"136","157",59
"138","190",59
"139","47",60
"142","113",60
"140","66",60
"141","97",61
"144","35",62
"145","83",62
"143","128",63
"146","19",64
"147","24",65
"148","87",66
"149","39",67
"150","56",67
"153","46",67
"152","65",67
"154","143",67
"155","162",68
"151","4",68
"157","81",69
"156","192",70
"160","138",71
"158","6",71
"159","123",72
"161","166",72
"164","98",73
"163","1",74
"162","168",74
"166","171",75
"165","68",75
"168","150",75
"169","200",76
"167","9",76
"172","188",76
"175","107",76
"170","144",76
"174","106",76
"171","54",76
"176","111",77
"173","120",77
"178","61",78
"177","26",79
"179","76",79
"182","154",79
"181","82",79
"200","90",79
"180","12",79
"194","5",79
"192","20",80
"184","118",81
"191","195",81
"198","8",82
"193","21",83
"196","64",83
"183","114",84
"187","142",85
"189","151",86
"185","122",87
"195","59",87
"186","13",88
"188","145",89
"190","179",89
"197","74",89
"199","86",90
