"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","105",1
"2","57",2
"3","32",3
"4","63",4
"5","69",4
"6","72",5
"7","78",5
"8","25",6
"9","60",6
"10","28",7
"11","7",8
"12","30",9
"13","43",9
"14","36",10
"15","164",11
"16","108",12
"17","189",13
"19","94",13
"20","175",14
"22","193",15
"23","55",16
"18","91",16
"25","169",16
"26","121",17
"27","184",18
"21","38",18
"24","182",19
"29","58",19
"30","95",20
"31","134",21
"38","84",21
"36","124",22
"37","181",23
"40","140",24
"41","194",24
"28","89",24
"32","176",25
"43","127",25
"45","93",25
"42","117",26
"44","137",27
"47","139",27
"35","85",27
"33","102",27
"48","73",27
"50","125",28
"39","33",28
"34","44",28
"51","131",28
"46","187",28
"53","130",28
"49","71",28
"55","110",28
"56","126",28
"57","37",29
"52","51",29
"59","119",30
"61","27",31
"65","100",31
"54","45",31
"58","22",32
"68","133",32
"60","18",32
"69","2",32
"62","103",32
"70","183",32
"67","48",32
"64","53",32
"71","70",32
"74","16",32
"63","141",32
"73","34",32
"66","135",32
"75","50",32
"72","112",32
"76","62",33
"81","79",33
"79","153",34
"77","42",34
"78","129",35
"80","159",36
"86","132",36
"82","10",36
"84","186",36
"85","75",36
"90","163",36
"92","11",36
"87","136",36
"83","173",36
"89","14",36
"88","41",36
"94","88",36
"91","80",36
"99","197",36
"93","172",36
"96","161",36
"100","96",36
"95","17",36
"98","185",37
"102","31",37
"101","160",38
"97","178",38
"103","116",39
"105","158",40
"104","191",40
"107","52",40
"106","156",40
"110","109",40
"108","177",40
"112","155",41
"114","170",41
"113","115",42
"111","15",42
"109","146",42
"122","87",42
"115","180",42
"118","49",43
"117","3",44
"116","67",44
"119","23",45
"120","92",45
"121","165",46
"124","104",46
"123","77",46
"128","66",47
"131","47",47
"138","1",47
"130","46",47
"132","99",47
"134","24",48
"125","152",48
"126","174",48
"135","101",48
"142","4",48
"136","19",48
"127","29",48
"137","97",48
"140","56",49
"141","83",49
"133","196",49
"139","39",50
"143","143",51
"129","40",51
"153","59",51
"144","128",51
"145","147",52
"146","167",53
"157","198",53
"149","35",53
"147","65",53
"150","6",54
"151","123",55
"148","168",55
"161","199",55
"154","148",55
"152","190",55
"155","98",56
"158","162",57
"160","81",58
"156","113",58
"159","192",58
"163","149",58
"162","171",58
"164","138",59
"172","64",59
"165","68",59
"167","54",60
"168","9",60
"166","157",61
"173","8",61
"169","166",61
"171","150",62
"176","5",62
"177","107",63
"170","120",63
"175","61",63
"178","86",63
"181","12",64
"179","26",64
"180","106",65
"184","82",65
"183","20",66
"185","154",66
"186","111",67
"182","188",67
"187","118",68
"197","21",69
"174","144",69
"195","195",69
"199","76",69
"200","90",70
"193","151",71
"198","74",72
"196","200",73
"188","114",74
"189","122",75
"190","13",75
"192","145",75
"191","142",76
"194","179",77
