"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","139",1
"2","166",2
"3","152",3
"4","112",4
"5","188",5
"6","106",6
"7","108",7
"8","174",8
"13","132",8
"9","138",8
"16","186",8
"10","122",8
"11","162",8
"12","180",9
"14","102",10
"18","113",10
"15","130",10
"19","134",11
"21","110",12
"22","148",12
"25","170",12
"26","192",13
"29","190",14
"30","160",15
"31","176",15
"17","104",15
"20","178",16
"23","168",17
"24","158",18
"27","140",19
"36","142",19
"28","136",19
"39","101",19
"32","126",19
"33","172",20
"40","103",20
"41","111",20
"34","144",20
"35","114",21
"42","156",21
"43","119",22
"37","164",22
"45","117",23
"48","107",23
"38","124",23
"46","2",23
"44","198",23
"47","184",24
"53","147",24
"51","150",24
"55","105",24
"57","161",24
"50","118",24
"52","128",24
"54","196",25
"59","109",25
"58","81",25
"56","116",26
"61","187",26
"49","146",26
"63","182",26
"60","167",26
"62","127",27
"65","163",28
"66","169",28
"64","153",28
"67","185",28
"68","189",28
"70","4",29
"71","12",29
"72","157",29
"73","151",30
"69","165",30
"74","125",31
"75","177",32
"76","181",32
"77","54",32
"81","52",33
"84","194",34
"78","129",34
"79","175",34
"87","96",34
"80","191",34
"85","84",34
"86","86",34
"89","30",35
"92","90",35
"93","16",36
"94","42",37
"82","123",37
"83","143",37
"96","120",37
"88","149",37
"99","76",37
"95","92",37
"97","141",38
"98","159",38
"91","183",38
"102","48",38
"103","74",38
"104","8",38
"90","131",38
"108","154",38
"105","28",38
"100","121",38
"109","32",38
"106","40",38
"110","200",38
"113","80",39
"112","145",40
"116","6",41
"117","18",41
"118","98",42
"119","197",43
"101","155",43
"114","36",43
"107","137",43
"120","3",43
"123","100",43
"125","22",43
"127","38",43
"128","64",43
"121","7",43
"129","88",43
"111","135",43
"130","46",43
"131","34",44
"122","78",44
"134","60",44
"135","72",44
"124","115",44
"126","24",44
"138","62",44
"139","66",44
"132","94",44
"115","133",44
"136","53",44
"140","50",44
"141","58",44
"182","68",45
"133","179",45
"152","193",45
"137","56",45
"184","70",45
"169","44",46
"190","82",47
"143","10",48
"150","173",49
"154","199",49
"174","51",49
"149","171",50
"173","5",50
"155","20",51
"159","26",52
"146","14",53
"171","47",53
"186","73",54
"197","93",54
"179","63",55
"142","1",56
"153","195",56
"199","97",56
"196","91",57
"166","39",58
"176","57",58
"183","69",58
"167","41",59
"170","45",60
"188","77",60
"192","85",60
"178","61",61
"144","11",62
"198","95",63
"194","89",64
"172","49",65
"187","75",65
"195","9",65
"181","67",66
"200","99",67
"156","21",68
"147","15",69
"163","33",69
"185","71",70
"189","79",70
"158","25",71
"165","37",72
"191","83",73
"177","59",74
"148","17",75
"145","13",76
"157","23",77
"164","35",78
"160","27",79
"168","43",80
"180","65",80
"162","31",81
"151","19",82
"161","29",82
"175","55",82
"193","87",83
