id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
1,COMP_M,8,8_52,M.USER.APP.8,76,77,199,199,None,70.43466666666667,118,188.43466666666666,118.0,118.0
1,COMP_M,8,8_53,8_(52-53),77,79,199,199,8_52,73.78933333333333,188.43466666666666,262.224,188.43466666666666,188.43466666666666
2,COMP_M,9,9_55,M.USER.APP.9,78,80,197,197,None,133.31208053691276,229,362.31208053691273,229.0,229.0
3,COMP_M,3,3_22,M.USER.APP.3,75,82,196,196,None,134.15060240963857,246,380.15060240963857,246.0,246.0
1,COMP_M,8,8_54,8_(53-54),79,83,199,199,8_53,39.64533333333333,262.224,301.8693333333333,262.224,262.224
4,COMP_M,9,9_55,M.USER.APP.9,78,80,197,197,None,133.31208053691276,362.31208053691273,495.62416107382546,251.0,251.0
2,COMP_M,9,9_56,9_(55-56),80,87,197,197,9_55,78.6510067114094,362.31208053691273,440.96308724832215,362.31208053691273,362.31208053691273
2,COMP_M,9,9_58,9_(55-58),80,88,197,197,9_55,177.85906040268458,362.31208053691273,540.1711409395973,362.31208053691273,362.31208053691273
2,COMP_M,9,9_59,9_(55-59),80,89,197,197,9_55,196.18456375838926,362.31208053691273,558.496644295302,362.31208053691273,362.31208053691273
2,COMP_M,9,9_61,9_(55-61),80,90,197,197,9_55,167.20805369127515,362.31208053691273,529.5201342281879,362.31208053691273,362.31208053691273
3,COMP_M,3,3_25,3_(22-25),82,91,196,196,3_22,155.50301204819277,380.15060240963857,535.6536144578313,380.15060240963857,380.15060240963857
3,COMP_M,3,3_23,3_(22-23),82,92,196,196,3_22,128.97590361445782,380.15060240963857,509.1265060240964,380.15060240963857,380.15060240963857
6,COMP_M,8,8_52,M.USER.APP.8,76,77,199,199,None,70.43466666666667,395,465.43466666666666,395.0,395.0
2,COMP_M,9,9_57,9_(56-57),87,93,197,197,9_56,104.13087248322148,440.96308724832215,545.0939597315437,440.96308724832215,440.96308724832215
8,COMP_M,3,3_22,M.USER.APP.3,81,82,196,196,None,134.15060240963857,444,578.1506024096386,444.0,444.0
6,COMP_M,8,8_53,8_(52-53),77,79,199,199,8_52,73.78933333333333,465.43466666666666,539.2239999999999,465.43466666666666,465.43466666666666
5,COMP_M,9,9_55,M.USER.APP.9,78,80,197,197,None,133.31208053691276,495.62416107382546,628.9362416107382,293.0,293.0
4,COMP_M,9,9_56,9_(55-56),80,87,197,197,9_55,78.6510067114094,495.62416107382546,574.2751677852349,495.62416107382546,495.62416107382546
3,COMP_M,3,3_24,3_(23-24),92,95,196,196,3_23,164.00301204819277,509.1265060240964,673.1295180722891,509.1265060240964,509.1265060240964
3,COMP_M,3,3_26,3_(23-26),92,96,196,196,3_23,118.7078313253012,509.1265060240964,627.8343373493976,509.1265060240964,509.1265060240964
4,COMP_M,9,9_61,9_(55-61),80,90,197,197,9_55,167.20805369127515,529.5201342281879,696.728187919463,495.62416107382546,495.62416107382546
6,COMP_M,8,8_54,8_(53-54),79,83,199,199,8_53,39.64533333333333,539.2239999999999,578.8693333333333,539.2239999999999,539.2239999999999
4,COMP_M,9,9_58,9_(55-58),80,88,197,197,9_55,177.85906040268458,540.1711409395973,718.0302013422819,495.62416107382546,495.62416107382546
4,COMP_M,9,9_59,9_(55-59),80,89,197,197,9_55,196.18456375838926,558.496644295302,754.6812080536912,495.62416107382546,495.62416107382546
2,COMP_M,9,9_60,9_(59-60),89,97,197,197,9_59,113.46308724832215,558.496644295302,671.9597315436241,558.496644295302,558.496644295302
4,COMP_M,9,9_57,9_(56-57),87,93,197,197,9_56,104.13087248322148,574.2751677852349,678.4060402684563,574.2751677852349,574.2751677852349
10,COMP_M,8,8_52,M.USER.APP.8,76,77,199,199,None,70.43466666666667,577,647.4346666666667,577.0,577.0
8,COMP_M,3,3_25,3_(22-25),82,91,196,196,3_22,155.50301204819277,578.1506024096386,733.6536144578314,578.1506024096386,578.1506024096386
8,COMP_M,3,3_23,3_(22-23),82,92,196,196,3_22,128.97590361445782,578.1506024096386,707.1265060240964,578.1506024096386,578.1506024096386
12,COMP_M,1,1_9,M.USER.APP.1,81,98,196,196,None,106.51204819277109,612,718.5120481927711,612.0,612.0
5,COMP_M,9,9_56,9_(55-56),80,87,197,197,9_55,78.6510067114094,628.9362416107382,707.5872483221476,628.9362416107382,628.9362416107382
11,COMP_M,8,8_52,M.USER.APP.8,76,77,199,199,None,70.43466666666667,647.4346666666667,717.8693333333333,610.0,610.0
10,COMP_M,8,8_53,8_(52-53),77,79,199,199,8_52,73.78933333333333,647.4346666666667,721.2239999999999,647.4346666666667,647.4346666666667
14,COMP_M,2,2_19,M.USER.APP.2,99,101,195,195,None,58.295336787564764,661,719.2953367875648,661.0,661.0
2,COMP_M,9,9_62,9_(60-62),97,102,197,197,9_60,164.59060402684563,671.9597315436241,836.5503355704698,671.9597315436241,671.9597315436241
2,COMP_M,9,9_63,9_(60-63),97,103,197,197,9_60,88.28187919463087,671.9597315436241,760.241610738255,671.9597315436241,671.9597315436241
5,COMP_M,9,9_61,9_(55-61),80,90,197,197,9_55,167.20805369127515,696.728187919463,863.9362416107382,628.9362416107382,628.9362416107382
8,COMP_M,3,3_24,3_(23-24),92,95,196,196,3_23,164.00301204819277,707.1265060240964,871.1295180722892,707.1265060240964,707.1265060240964
8,COMP_M,3,3_26,3_(23-26),92,96,196,196,3_23,118.7078313253012,707.1265060240964,825.8343373493976,707.1265060240964,707.1265060240964
5,COMP_M,9,9_57,9_(56-57),87,93,197,197,9_56,104.13087248322148,707.5872483221476,811.7181208053692,707.5872483221476,707.5872483221476
