id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
1,COMP_M,9,9_55,M.USER.APP.9,75,81,197,57,None,243.72392638036808,592.0850746503611,835.8090010307292,135.0,592.0850746503611
15,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,665.0414910178634,705.1414910178635,479.0,665.0414910178634
4,COMP_M,2,2_19,M.USER.APP.2,77,84,172,91,None,55.88245033112583,691.0416228038803,746.9240731350061,197.0,691.0416228038803
7,COMP_M,6,6_42,M.USER.APP.6,90,87,194,84,None,219.8235294117647,767.1076111884742,986.9311406002389,243.0,767.1076111884742
3,COMP_M,9,9_55,M.USER.APP.9,75,81,197,57,None,243.72392638036808,835.8090010307292,1079.5329274110973,174.0,816.1101455036944
5,COMP_M,2,2_19,M.USER.APP.2,79,85,195,92,None,259.6384615384615,873.1273330776453,1132.7657946161069,203.0,873.1273330776453
25,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,875.0414910178634,915.1414910178635,689.0,875.0414910178634
4,COMP_M,2,2_20,2_(19-20),84,98,91,7,2_19,53.791537667698655,907.9423487195725,961.7338863872711,746.9240731350061,907.9423487195725
11,COMP_M,2,2_19,M.USER.APP.2,77,84,172,91,None,55.88245033112583,919.053929010453,974.9363793415788,335.0,919.053929010453
28,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,987.0709505252164,1027.1709505252163,762.0,987.0709505252164
2,COMP_M,4,4_27,M.USER.APP.4,93,82,169,193,None,610.6781609195402,1009.242078793663,1619.9202397132033,138.0,1009.242078793663
4,COMP_M,2,2_21,2_(19-21),84,99,91,7,2_19,54.6749226006192,1037.9661540381858,1092.6410766388049,746.9240731350061,1037.9661540381858
12,COMP_M,9,9_55,M.USER.APP.9,75,81,197,57,None,243.72392638036808,1079.5329274110973,1323.2568537914653,364.0,1040.1352163570277
15,COMP_M,5,5_41,5_(36-41),91,95,95,57,5_36,279.3680981595092,1084.1670705869024,1363.5351687464115,705.1414910178635,1084.1670705869024
34,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,1099.1004100325695,1139.2004100325694,881.0,1099.1004100325695
20,COMP_M,6,6_42,M.USER.APP.6,90,87,194,84,None,219.8235294117647,1132.1076111884743,1351.931140600239,608.0,1132.1076111884743
9,COMP_M,2,2_19,M.USER.APP.2,79,85,195,92,None,259.6384615384615,1132.7657946161069,1392.4042561545684,295.0,1029.1511623685544
22,COMP_M,2,2_19,M.USER.APP.2,77,84,172,91,None,55.88245033112583,1147.066235217026,1202.9486855481518,650.0,1147.066235217026
11,COMP_M,2,2_20,2_(19-20),84,98,91,7,2_19,53.791537667698655,1167.978673153139,1221.7702108208375,974.9363793415788,1167.978673153139
7,COMP_M,6,6_43,6_(42-43),87,107,84,108,6_42,46.37205651491366,1230.9435711133694,1277.3156276282832,986.9311406002389,1230.9435711133694
8,COMP_M,3,3_22,M.USER.APP.3,83,88,196,199,None,59.384,1261.148539122192,1320.532539122192,247.0,1261.148539122192
11,COMP_M,2,2_21,2_(19-21),84,99,91,7,2_19,54.6749226006192,1298.0024784717523,1352.6774010723716,974.9363793415788,1298.0024784717523
43,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,1315.0414910178633,1355.1414910178632,1129.0,1315.0414910178633
18,COMP_M,9,9_55,M.USER.APP.9,75,81,197,57,None,243.72392638036808,1323.2568537914653,1566.9807801718334,521.0,1264.160287210361
15,COMP_M,5,5_37,5_(36-37),91,96,95,57,5_36,336.41104294478527,1342.1867521010267,1678.597795045812,705.1414910178635,1342.1867521010267
7,COMP_M,6,6_44,6_(42-44),87,108,84,108,6_42,83.16954474097331,1352.9600383107702,1436.1295830517436,986.9311406002389,1352.9600383107702
1,COMP_M,9,9_56,9_(55-56),81,102,57,58,9_55,23.916326530612245,1389.8802084357512,1413.7965349663634,835.8090010307292,1389.8802084357512
10,COMP_M,2,2_19,M.USER.APP.2,79,85,195,92,None,259.6384615384615,1392.4042561545684,1652.04271769303,316.0,1185.1749916594636
24,COMP_M,3,3_22,M.USER.APP.3,90,94,194,84,None,187.1344537815126,1402.179213438305,1589.3136672198175,667.0,1402.179213438305
22,COMP_M,2,2_20,2_(19-20),84,98,91,7,2_19,53.791537667698655,1428.0149975867055,1481.806535254404,1202.9486855481518,1428.0149975867055
14,COMP_M,3,3_22,M.USER.APP.3,83,88,196,199,None,59.384,1501.1684881149456,1560.5524881149456,406.0,1501.1684881149456
5,COMP_M,2,2_20,2_(19-20),85,109,92,93,2_19,592.3181818181819,1503.7823499350611,2096.100531753243,1132.7657946161069,1503.7823499350611
54,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,1506.0414910178633,1546.1414910178632,1320.0,1506.0414910178633
22,COMP_M,2,2_21,2_(19-21),84,99,91,7,2_19,54.6749226006192,1558.0388029053188,1612.7137255059379,1202.9486855481518,1558.0388029053188
7,COMP_M,6,6_49,6_(43-49),107,113,108,175,6_43,272.95327102803736,1561.360514010408,1834.3137850384453,1277.3156276282832,1561.360514010408
23,COMP_M,9,9_55,M.USER.APP.9,75,81,197,57,None,243.72392638036808,1566.9807801718334,1810.7047065522015,666.0,1488.1853580636944
20,COMP_M,6,6_43,6_(42-43),87,107,84,108,6_42,46.37205651491366,1595.9435711133694,1642.3156276282832,1351.931140600239,1595.9435711133694
15,COMP_M,5,5_38,5_(36-38),91,97,95,57,5_36,200.4723926380368,1600.2045122027216,1800.6769048407584,705.1414910178635,1600.2045122027216
6,COMP_M,4,4_27,M.USER.APP.4,93,82,169,193,None,610.6781609195402,1619.9202397132033,2230.5984006327435,237.0,1325.2717513403297
58,COMP_M,5,5_36,M.USER.APP.5,78,91,187,95,None,40.1,1625.0414910178633,1665.1414910178632,1439.0,1625.0414910178633
1,COMP_M,9,9_58,9_(55-58),81,103,57,58,9_55,54.083673469387755,1647.898634897333,1701.9823083667209,835.8090010307292,1647.898634897333
13,COMP_M,2,2_19,M.USER.APP.2,79,85,195,92,None,259.6384615384615,1652.04271769303,1911.6811792314916,374.0,1341.1988209503725
7,COMP_M,6,6_45,6_(43-45),107,114,108,175,6_43,234.37383177570092,1705.4078440411772,1939.781675816878,1277.3156276282832,1705.4078440411772
16,COMP_M,8,8_52,M.USER.APP.8,89,92,199,57,None,324.0858895705521,1712.2498732997003,2036.3357628702524,492.0,1712.2498732997003
20,COMP_M,6,6_44,6_(42-44),87,108,84,108,6_42,83.16954474097331,1717.9600383107702,1801.1295830517436,1351.931140600239,1717.9600383107702
47,COMP_M,3,3_22,M.USER.APP.3,90,94,194,84,None,187.1344537815126,1721.1117457589457,1908.2461995404583,1197.0,1721.1117457589457
5,COMP_M,2,2_21,2_(19-21),85,110,92,93,2_19,602.0454545454545,1770.7919676673687,2372.837422212823,1132.7657946161069,1770.7919676673687
1,COMP_M,9,9_57,9_(56-57),102,118,58,105,9_56,35.62686567164179,1809.8907054252177,1845.5175710968595,1413.7965349663634,1809.8907054252177
