"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","130",2
"3","162",2
"4","180",2
"5","106",3
"6","110",4
"7","104",5
"8","148",6
"9","150",6
"10","152",6
"11","102",7
"12","160",7
"13","174",8
"14","108",9
"15","188",9
"16","122",10
"17","138",11
"18","164",12
"20","132",12
"19","186",12
"21","136",13
"22","118",14
"23","128",15
"24","166",16
"25","192",16
"26","158",17
"27","172",18
"28","146",19
"29","168",20
"30","190",20
"31","126",21
"32","178",22
"33","116",23
"34","140",24
"35","170",25
"36","114",26
"37","134",27
"38","142",28
"39","144",29
"40","124",30
"41","163",30
"42","176",31
"44","156",32
"45","101",33
"43","198",33
"46","184",34
"50","80",34
"47","153",34
"49","175",34
"48","113",34
"56","66",34
"57","94",34
"59","2",35
"66","6",36
"51","167",36
"67","120",36
"52","103",36
"53","111",37
"69","100",37
"54","187",37
"72","8",37
"58","105",37
"73","12",37
"55","119",37
"78","4",37
"71","54",37
"87","88",37
"82","52",38
"89","98",39
"60","109",39
"76","30",39
"62","139",39
"80","42",39
"83","56",39
"85","76",39
"88","92",39
"61","117",39
"68","147",40
"77","36",40
"86","78",40
"99","96",40
"90","14",40
"75","28",40
"97","84",40
"63","157",40
"81","48",40
"84","74",40
"102","182",40
"98","90",40
"64","161",40
"65","177",40
"79","40",40
"74","18",41
"105","86",41
"101","16",42
"91","38",42
"103","24",42
"70","107",42
"93","22",42
"104","32",42
"94","46",42
"95","62",42
"106","26",42
"96","64",42
"100","10",43
"92","121",43
"107","60",44
"108","72",44
"109","149",45
"110","127",46
"111","191",46
"113","82",46
"112","34",47
"114","20",48
"115","50",49
"116","58",49
"117","165",50
"119","171",50
"120","123",51
"118","189",51
"121","155",52
"123","151",52
"124","125",53
"129","194",53
"122","68",53
"126","145",53
"127","169",53
"132","196",53
"128","70",53
"131","141",54
"125","183",54
"133","133",55
"130","143",55
"136","135",55
"138","44",56
"139","131",57
"135","129",57
"137","195",58
"134","137",58
"143","181",58
"144","185",58
"140","159",58
"141","197",58
"146","200",58
"145","115",58
"142","179",58
"147","173",59
"148","3",60
"152","154",60
"149","7",60
"159","193",60
"160","199",61
"174","47",62
"150","75",62
"151","81",62
"153","1",63
"188","73",64
"178","53",65
"185","67",66
"176","5",67
"155","13",68
"189","77",69
"168","35",70
"177","51",71
"182","61",72
"164","27",73
"183","63",74
"195","9",74
"198","95",74
"166","31",75
"186","69",75
"165","29",76
"170","39",77
"180","57",78
"199","97",78
"200","99",78
"161","21",79
"167","33",80
"184","65",80
"197","93",80
"171","41",81
"156","15",82
"173","45",83
"192","85",83
"154","11",84
"162","23",84
"191","83",84
"194","89",84
"196","91",85
"157","17",86
"172","43",87
"187","71",88
"158","19",89
"190","79",90
"163","25",91
"169","37",91
"181","59",92
"175","49",93
"193","87",93
"179","55",94
