"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","152",1
"2","106",2
"3","188",3
"4","112",4
"5","174",5
"6","132",6
"7","138",7
"8","186",8
"9","102",9
"12","110",10
"13","134",10
"14","148",10
"17","192",11
"18","170",12
"19","190",13
"22","160",14
"10","162",14
"23","176",14
"11","180",14
"15","108",15
"16","130",15
"21","136",16
"24","166",16
"20","104",16
"25","172",17
"26","126",18
"29","142",18
"27","164",18
"28","114",19
"30","146",20
"32","124",21
"34","156",22
"31","178",22
"33","168",23
"35","198",23
"36","196",24
"38","128",25
"41","118",26
"37","116",26
"39","182",26
"40","113",27
"42","122",27
"48","4",27
"50","96",28
"46","140",28
"54","90",28
"53","158",29
"43","101",29
"51","144",29
"52","150",29
"68","30",29
"75","8",29
"70","54",30
"76","80",30
"56","184",30
"71","6",30
"81","98",30
"57","120",30
"44","111",30
"58","200",30
"45","119",30
"64","100",30
"66","2",30
"78","86",30
"79","88",30
"74","76",31
"77","84",32
"47","107",32
"67","24",32
"49","117",32
"65","16",32
"72","62",33
"86","28",33
"87","32",33
"69","50",33
"80","94",33
"83","12",33
"84","18",34
"73","68",34
"88","36",35
"55","147",35
"92","52",35
"94","66",35
"91","48",36
"96","74",36
"95","72",37
"82","10",38
"59","105",38
"85","22",38
"89","38",38
"90","40",38
"93","58",38
"99","92",39
"103","34",39
"98","56",39
"106","60",39
"109","82",40
"60","139",40
"61","161",40
"63","127",41
"100","14",41
"97","167",41
"62","187",41
"101","20",41
"102","26",41
"104","42",41
"107","64",41
"105","44",42
"108","70",43
"111","78",44
"116","194",44
"112","157",44
"110","46",44
"113","103",45
"117","81",45
"119","129",45
"114","177",45
"115","163",46
"118","153",47
"120","149",48
"121","175",49
"123","183",50
"122","131",51
"129","197",51
"127","121",52
"128","189",52
"130","137",53
"143","193",53
"133","109",54
"134","115",54
"141","185",54
"142","191",54
"132","133",54
"137","151",55
"144","154",55
"125","169",55
"135","125",55
"131","143",55
"139","165",55
"140","181",55
"154","171",55
"155","173",55
"159","199",55
"136","145",55
"138","159",55
"156","179",55
"147","123",56
"150","141",57
"158","195",57
"149","135",58
"124","5",58
"152","155",58
"126","63",58
"185","7",59
"199","97",60
"165","3",61
"186","71",61
"188","75",62
"189","77",63
"181","61",64
"198","95",64
"195","9",65
"145","1",66
"173","45",66
"200","99",66
"175","49",67
"183","67",68
"191","83",69
"153","17",70
"187","73",71
"190","79",71
"197","93",71
"170","39",72
"148","13",73
"179","57",73
"184","69",74
"146","11",75
"161","23",75
"163","27",75
"168","35",75
"171","41",75
"192","85",75
"196","91",75
"166","31",76
"177","53",76
"182","65",76
"164","29",77
"172","43",77
"193","87",78
"180","59",79
"176","51",80
"178","55",80
"194","89",80
"167","33",81
"151","15",82
"157","19",82
"160","21",82
"162","25",83
"169","37",83
"174","47",84
