"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","174",1
"2","138",2
"3","102",3
"4","152",4
"5","104",5
"6","142",6
"7","106",7
"8","188",8
"9","136",9
"11","112",10
"12","172",11
"13","110",12
"14","198",13
"10","108",13
"16","186",13
"18","132",14
"15","146",14
"17","126",15
"19","162",16
"20","164",17
"21","134",18
"22","178",18
"23","192",19
"24","122",20
"25","130",20
"26","168",21
"27","158",22
"30","170",22
"28","148",22
"29","114",23
"31","190",24
"32","160",25
"33","176",26
"34","166",27
"36","116",28
"37","150",28
"38","156",28
"39","180",28
"40","182",28
"41","200",28
"42","128",29
"43","118",30
"35","111",30
"49","6",30
"46","124",30
"47","140",31
"56","62",31
"77","8",31
"64","24",32
"83","96",32
"69","4",33
"57","50",33
"74","66",34
"84","98",34
"60","16",35
"62","2",35
"80","90",35
"48","144",35
"58","100",35
"66","30",35
"68","36",35
"50","120",35
"71","54",35
"73","58",35
"67","32",36
"75","68",36
"72","56",37
"81","92",37
"79","86",38
"51","184",38
"52","196",38
"53","194",39
"44","113",39
"65","26",39
"45","161",39
"59","14",39
"86","10",39
"89","28",40
"91","44",40
"92","82",40
"93","84",40
"88","20",41
"87","12",42
"61","18",42
"90","38",42
"94","88",43
"78","80",43
"96","52",43
"97","60",43
"82","94",43
"95","48",43
"76","74",43
"100","78",43
"63","22",43
"98","40",43
"70","46",43
"101","34",43
"99","70",43
"103","64",44
"54","105",44
"55","101",45
"102","42",45
"105","76",46
"85","119",46
"104","72",46
"106","109",47
"107","107",48
"108","117",48
"112","103",49
"109","139",49
"115","147",49
"111","167",49
"110","185",49
"113","131",50
"116","5",50
"114","127",50
"117","177",51
"118","189",52
"119","137",53
"122","115",53
"120","175",53
"123","183",54
"127","187",55
"128","123",56
"129","121",57
"131","141",57
"132","151",57
"133","153",57
"134","163",57
"135","169",57
"137","129",58
"138","145",58
"142","181",58
"124","157",58
"130","133",59
"136","179",59
"143","125",59
"144","135",59
"139","149",59
"140","155",59
"146","165",59
"147","191",59
"148","197",59
"149","154",59
"141","159",59
"145","143",60
"157","193",60
"121","1",60
"126","99",61
"154","171",61
"155","173",61
"158","195",61
"159","199",61
"125","7",61
"181","61",62
"195","89",62
"186","71",63
"196","9",63
"151","13",64
"153","17",64
"165","3",64
"191","81",64
"192","83",64
"168","35",65
"174","47",65
"184","67",66
"198","93",66
"189","77",67
"163","27",68
"161","23",69
"164","29",70
"193","85",70
"166","31",71
"167","33",71
"160","21",72
"187","73",72
"152","15",73
"182","63",73
"173","45",74
"185","69",75
"172","43",76
"199","95",76
"170","39",77
"179","57",77
"188","75",77
"194","87",77
"150","11",78
"156","19",78
"171","41",79
"197","91",79
"200","97",79
"177","53",80
"175","49",81
"180","59",82
"162","25",83
"169","37",83
"176","51",83
"190","79",84
"183","65",85
"178","55",86
