"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","102",1
"2","136",2
"3","104",3
"4","138",3
"5","174",3
"6","152",4
"7","108",5
"8","112",5
"9","126",5
"10","192",5
"11","172",6
"12","106",7
"13","188",7
"14","146",8
"15","122",9
"16","164",9
"17","178",9
"18","168",10
"19","142",11
"20","144",11
"21","130",12
"22","158",13
"23","162",13
"24","198",13
"25","148",14
"26","140",15
"27","186",16
"28","132",17
"29","160",17
"30","134",18
"31","190",19
"32","156",20
"33","120",21
"34","170",21
"35","176",21
"36","180",21
"37","182",21
"38","166",22
"39","110",23
"40","124",24
"43","150",24
"42","114",25
"44","116",25
"45","184",26
"47","128",27
"41","137",27
"48","194",27
"49","200",27
"46","118",27
"50","196",27
"83","84",28
"80","8",29
"90","98",29
"77","70",30
"74","62",31
"53","16",32
"57","24",32
"76","68",33
"52","100",34
"62","36",35
"70","54",35
"71","56",35
"75","66",35
"88","94",35
"89","96",36
"55","2",37
"58","28",37
"84","86",37
"60","32",38
"65","44",38
"64","4",39
"72","6",39
"51","10",40
"87","92",40
"56","20",41
"59","30",41
"78","72",41
"82","82",41
"85","88",41
"86","90",41
"61","34",42
"63","38",42
"73","60",42
"54","18",43
"68","50",43
"81","80",44
"67","48",45
"79","74",45
"66","46",46
"69","52",46
"95","12",46
"104","78",47
"97","22",48
"99","40",48
"100","42",49
"102","64",50
"92","105",50
"98","26",50
"91","101",50
"93","111",51
"96","14",51
"101","58",51
"103","76",52
"94","113",52
"105","103",53
"106","161",53
"107","185",54
"108","119",55
"109","171",56
"110","157",57
"111","169",57
"112","177",57
"113","117",58
"114","107",59
"115","131",59
"116","139",59
"117","127",60
"119","191",60
"118","189",61
"120","143",62
"121","167",62
"122","187",62
"123","147",63
"124","115",64
"125","133",64
"126","151",64
"127","183",64
"128","109",65
"129","149",66
"130","165",66
"131","179",67
"133","145",68
"134","159",69
"135","125",70
"136","163",71
"137","181",71
"138","153",72
"139","155",72
"140","195",73
"141","129",74
"143","154",74
"142","175",74
"146","121",75
"147","123",75
"149","135",75
"150","141",75
"153","173",75
"155","193",75
"156","197",75
"157","199",76
"132","83",76
"174","5",77
"193","87",77
"180","61",78
"186","71",79
"194","89",79
"144","1",80
"195","9",80
"185","7",81
"152","17",82
"183","67",82
"163","3",83
"172","47",84
"184","69",85
"159","23",86
"192","85",86
"178","57",87
"171","45",88
"170","43",89
"158","21",90
"187","73",90
"196","91",91
"197","93",91
"198","95",91
"151","15",92
"154","19",92
"191","81",92
"145","11",93
"165","33",93
"189","77",93
"168","39",94
"177","55",94
"179","59",95
"169","41",96
"199","97",96
"200","99",96
"176","53",97
"166","35",98
"175","51",98
"148","13",99
"160","25",99
"167","37",100
"161","27",101
"182","65",102
"188","75",102
"164","31",103
"173","49",103
"181","63",103
"190","79",103
"162","29",104
