"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","113",1
"2","167",2
"3","111",3
"4","157",3
"5","177",3
"6","101",4
"7","119",4
"8","117",5
"9","107",6
"10","149",6
"11","187",7
"12","109",8
"13","147",8
"14","163",9
"15","103",10
"16","105",10
"17","153",10
"21","175",11
"18","139",11
"19","161",11
"20","155",12
"22","127",13
"25","185",13
"26","129",14
"28","173",14
"27","123",14
"29","141",15
"30","165",16
"23","171",16
"31","181",16
"24","169",16
"33","125",16
"32","197",16
"34","135",17
"35","133",18
"36","193",18
"37","106",19
"38","179",20
"42","75",20
"39","137",20
"43","115",21
"40","183",21
"44","131",22
"45","151",23
"47","121",24
"48","189",25
"49","159",26
"51","143",27
"50","191",27
"52","145",28
"62","1",28
"65","3",29
"60","65",29
"73","81",29
"54","199",29
"72","73",29
"67","5",30
"61","89",30
"77","93",30
"70","67",31
"75","9",32
"69","63",33
"71","7",34
"64","23",35
"66","43",35
"74","85",35
"79","71",35
"41","112",35
"91","47",35
"93","83",36
"63","19",36
"81","13",36
"82","15",36
"46","160",36
"84","21",36
"88","33",36
"94","95",36
"68","55",36
"78","99",36
"80","11",36
"83","17",36
"85","27",36
"89","35",36
"87","31",37
"90","45",37
"92","53",37
"86","29",38
"96","25",39
"97","59",40
"99","37",41
"53","152",41
"100","39",41
"56","162",41
"57","164",41
"102","49",41
"103","51",41
"76","91",41
"55","130",41
"59","180",41
"58","188",41
"101","41",41
"107","77",41
"109","87",41
"104","57",42
"110","97",43
"105","61",44
"113","132",44
"95","174",44
"112","186",44
"98","102",44
"115","108",44
"106","69",44
"108","79",44
"118","100",44
"111","138",44
"114","146",45
"116","134",46
"122","88",46
"117","104",46
"119","110",47
"120","122",48
"124","195",48
"121","190",48
"123","136",49
"125","176",50
"126","166",51
"130","170",51
"127","192",51
"128","142",52
"129","150",52
"133","148",53
"131","126",53
"132","144",54
"134","178",55
"141","140",55
"145","120",56
"136","124",56
"137","158",56
"138","168",56
"147","172",56
"139","198",56
"144","118",57
"142","114",58
"143","116",58
"146","128",58
"153","154",58
"148","196",58
"149","182",59
"157","184",59
"135","8",59
"154","156",59
"140","94",59
"161","200",60
"158","194",61
"192","78",62
"193","80",63
"171","4",64
"182","6",64
"197","90",64
"199","96",64
"163","24",65
"155","16",66
"200","98",66
"159","2",67
"186","66",67
"180","56",68
"179","54",69
"195","84",70
"166","30",71
"150","10",72
"165","28",73
"190","74",73
"167","32",74
"169","36",74
"174","44",74
"160","20",75
"172","40",75
"176","48",75
"194","82",75
"184","62",76
"151","12",77
"170","38",78
"196","86",79
"198","92",79
"183","60",80
"168","34",81
"177","50",81
"178","52",82
"152","14",83
"164","26",84
"156","18",85
"173","42",86
"181","58",86
"162","22",87
"175","46",87
"185","64",87
"187","68",87
"189","72",87
"191","76",88
"188","70",89
