"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","105",2
"3","115",3
"4","101",4
"5","113",5
"6","161",6
"7","107",7
"8","109",8
"9","185",8
"10","131",9
"11","119",10
"12","143",10
"13","137",11
"14","117",12
"16","169",13
"17","183",14
"18","177",15
"19","159",16
"20","147",17
"21","189",17
"22","193",17
"23","129",18
"24","155",19
"26","127",20
"15","167",20
"25","103",21
"27","173",21
"28","175",21
"29","123",22
"30","151",22
"31","157",22
"32","187",22
"33","141",23
"34","153",23
"35","163",23
"36","181",23
"38","135",24
"39","139",25
"37","102",25
"47","5",25
"41","133",25
"55","45",25
"40","179",25
"79","61",25
"89","89",25
"57","1",26
"44","145",26
"45","149",26
"90","9",26
"46","121",26
"82","7",26
"56","97",26
"58","11",27
"77","57",27
"80","63",27
"81","69",27
"83","71",27
"48","171",27
"49","191",27
"61","17",27
"87","83",27
"42","136",27
"43","172",28
"51","125",28
"52","165",28
"53","197",28
"64","23",28
"68","3",28
"75","47",28
"91","91",28
"74","43",29
"78","59",29
"85","79",29
"63","21",30
"70","33",30
"59","13",31
"60","15",31
"65","25",31
"71","35",31
"72","37",31
"93","95",31
"62","19",32
"66","27",32
"84","73",32
"92","93",32
"94","99",32
"73","39",33
"86","81",33
"88","87",33
"67","29",34
"69","31",34
"95","41",35
"76","55",35
"96","49",36
"97","65",37
"102","77",38
"103","85",38
"101","75",39
"100","67",40
"50","174",40
"99","53",40
"54","138",40
"98","51",41
"106","108",42
"104","104",42
"108","112",42
"105","152",42
"107","106",43
"109","126",44
"110","188",45
"114","195",45
"111","134",45
"113","156",45
"112","110",45
"115","178",46
"116","168",47
"118","199",47
"119","142",48
"117","190",48
"120","176",49
"121","132",50
"122","148",50
"124","164",50
"125","162",51
"127","192",52
"129","130",53
"130","186",53
"131","198",53
"133","158",54
"132","140",55
"123","16",55
"126","124",56
"143","170",56
"144","182",56
"134","160",56
"138","122",57
"140","144",57
"141","146",57
"142","166",57
"145","180",57
"135","114",57
"136","118",57
"137","120",57
"139","128",57
"146","196",58
"128","6",58
"161","8",59
"148","28",60
"149","32",61
"153","44",61
"156","62",62
"157","64",63
"152","4",64
"159","72",65
"151","38",66
"155","60",66
"158","68",66
"172","184",66
"162","86",66
"163","96",66
"150","34",67
"154","52",67
"164","98",67
"166","116",67
"169","150",67
"173","194",67
"176","200",67
"160","78",67
"170","154",67
"147","100",67
"178","24",67
"187","54",68
"190","66",68
"165","10",69
"180","30",69
"181","36",69
"199","92",70
"175","20",71
"188","56",72
"171","18",73
"195","82",73
"197","88",73
"198","90",73
"174","2",74
"186","50",74
"196","84",74
"168","14",75
"179","26",76
"177","22",77
"184","46",77
"191","70",77
"185","48",78
"192","74",78
"200","94",79
"189","58",80
"182","40",81
"194","80",82
"167","12",83
"183","42",84
"193","76",85
