"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","195",1
"2","191",2
"3","105",3
"4","109",4
"5","107",5
"6","121",5
"7","101",6
"8","123",7
"9","141",7
"10","169",7
"11","175",7
"13","113",8
"12","111",9
"14","135",9
"15","129",10
"20","189",10
"16","103",11
"17","157",11
"18","177",11
"19","185",11
"21","119",12
"22","161",13
"23","137",14
"24","149",15
"25","131",16
"26","127",17
"27","163",17
"28","183",17
"29","117",18
"30","153",18
"31","181",18
"32","171",19
"33","139",20
"34","147",20
"35","143",21
"36","173",21
"37","151",22
"38","145",23
"39","165",23
"40","187",24
"41","125",25
"42","167",26
"43","159",27
"44","155",28
"46","179",29
"45","133",29
"47","197",29
"48","115",30
"49","193",31
"50","199",31
"82","51",32
"93","71",33
"60","1",34
"71","3",34
"99","83",34
"96","77",35
"105","93",36
"92","7",37
"94","73",37
"107","97",38
"104","91",39
"106","95",39
"86","59",40
"83","53",41
"51","110",41
"66","21",41
"79","45",41
"97","79",41
"63","15",42
"73","33",42
"100","85",42
"74","35",43
"80","49",43
"90","67",43
"62","13",44
"102","89",44
"61","11",45
"69","27",45
"81","5",45
"101","87",45
"72","31",46
"70","29",47
"85","57",47
"87","61",48
"91","69",48
"98","81",48
"108","99",48
"76","39",49
"95","75",49
"67","23",50
"68","25",51
"75","37",51
"77","41",51
"78","43",51
"56","144",51
"65","19",51
"84","55",51
"88","63",51
"103","9",51
"52","104",51
"53","112",51
"54","126",51
"64","17",51
"89","65",51
"109","116",52
"110","47",52
"55","108",52
"57","176",52
"58","190",52
"59","192",52
"116","128",52
"111","130",52
"112","152",52
"113","162",52
"114","174",52
"115","102",53
"118","118",53
"117","138",53
"119","140",54
"120","188",54
"121","134",55
"122","114",56
"123","186",56
"124","146",57
"125","106",58
"126","168",59
"127","122",60
"128","148",60
"129","164",60
"130","178",60
"132","156",61
"133","124",62
"134","158",63
"135","172",63
"136","150",64
"137","180",64
"138","196",64
"139","182",65
"140","132",66
"131","136",66
"141","142",67
"142","184",68
"143","198",69
"144","166",70
"145","160",71
"146","170",72
"147","120",73
"148","194",74
"158","200",75
"193","84",76
"153","154",77
"168","4",78
"191","80",78
"156","2",79
"179","6",80
"188","76",80
"163","30",81
"195","88",81
"166","36",82
"183","66",83
"184","68",83
"190","8",83
"151","12",84
"176","54",84
"154","16",85
"196","90",85
"162","28",86
"173","48",87
"187","74",87
"150","100",88
"169","40",88
"189","78",88
"199","96",88
"164","32",89
"165","34",89
"198","94",90
"175","52",91
"200","98",91
"194","86",92
"155","18",93
"182","64",93
"186","72",94
"197","92",94
"160","24",95
"180","60",95
"161","26",96
"167","38",97
"177","56",97
"152","14",98
"170","42",98
"181","62",98
"149","10",99
"159","22",99
"172","46",99
"157","20",100
"171","44",100
"185","70",101
"174","50",102
"178","58",102
"192","82",102
