"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","105",2
"3","109",2
"4","113",2
"5","129",3
"6","177",3
"7","101",4
"8","111",5
"9","185",5
"10","119",6
"11","175",7
"12","121",8
"13","117",9
"14","123",9
"15","151",9
"16","145",10
"17","103",11
"18","169",11
"20","189",12
"19","139",13
"21","161",14
"22","147",15
"23","191",15
"24","141",16
"25","143",16
"26","167",17
"27","127",18
"28","187",19
"29","131",20
"30","183",20
"31","135",21
"32","159",22
"33","157",23
"34","197",23
"35","155",24
"36","195",25
"38","115",26
"39","153",26
"40","163",26
"37","181",26
"41","137",27
"44","173",27
"43","149",28
"45","165",29
"46","125",30
"42","190",30
"48","199",30
"47","133",30
"49","179",31
"50","193",31
"54","47",31
"60","1",32
"88","63",33
"89","69",34
"61","7",34
"86","57",35
"83","51",36
"99","89",37
"62","11",38
"93","77",39
"102","93",40
"90","71",41
"95","81",41
"91","73",42
"51","104",42
"79","43",42
"67","21",43
"103","95",43
"74","33",44
"98","87",44
"72","3",45
"96","83",45
"64","15",46
"87","59",46
"101","91",46
"82","5",47
"92","75",47
"69","25",48
"76","37",48
"77","39",48
"52","134",48
"105","99",48
"78","41",49
"84","53",49
"53","192",49
"55","110",50
"63","13",50
"97","85",50
"100","9",50
"75","35",51
"68","23",52
"80","45",52
"94","79",52
"56","176",52
"73","31",52
"81","49",52
"70","27",53
"71","29",54
"104","97",54
"66","19",55
"65","17",56
"59","186",56
"85","55",56
"108","67",56
"57","102",56
"58","152",56
"107","65",56
"106","188",56
"109","108",57
"110","106",58
"111","61",58
"113","158",59
"116","112",60
"117","196",60
"118","126",61
"119","171",61
"121","118",62
"122","128",63
"112","174",63
"114","136",64
"115","138",64
"125","132",64
"120","172",64
"127","114",64
"123","178",64
"124","168",65
"126","162",66
"131","116",66
"128","130",66
"129","180",66
"130","148",67
"132","122",68
"134","146",69
"133","164",69
"135","184",70
"136","124",71
"137","140",71
"138","160",72
"141","170",72
"139","166",72
"140","142",73
"142","144",74
"143","182",74
"144","198",75
"146","120",76
"151","150",76
"153","156",77
"156","194",78
"159","200",79
"145","76",79
"154","16",80
"152","154",81
"197","92",82
"184","66",83
"163","28",84
"165","32",85
"190","8",86
"187","72",87
"167","36",88
"177","54",88
"198","94",88
"183","64",89
"166","34",90
"168","38",90
"181","60",90
"157","2",91
"169","4",91
"172","44",91
"180","6",91
"196","90",92
"189","78",93
"193","84",93
"194","86",93
"164","30",94
"176","52",94
"161","24",95
"200","98",95
"155","18",96
"199","96",96
"148","100",97
"149","12",97
"191","80",98
"178","56",99
"185","68",100
"192","82",100
"182","62",101
"160","22",102
"173","46",102
"188","74",102
"195","88",102
"174","48",103
"175","50",103
"147","10",104
"186","70",104
"179","58",105
"162","26",106
"158","20",107
"170","40",107
"171","42",107
"150","14",108
