"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","152",1
"2","106",2
"3","188",2
"4","112",3
"5","174",4
"6","132",5
"7","138",5
"8","102",6
"9","186",6
"10","134",7
"11","110",8
"12","148",8
"13","192",8
"15","170",9
"14","162",10
"16","108",11
"19","160",11
"20","166",11
"21","176",11
"17","180",11
"22","190",11
"18","130",11
"23","142",11
"25","136",12
"24","104",13
"26","172",14
"27","114",15
"28","126",16
"29","164",16
"30","156",17
"31","124",18
"32","146",19
"34","198",20
"33","178",21
"35","168",22
"36","196",23
"37","118",24
"38","128",24
"40","116",25
"41","182",26
"45","113",26
"47","101",27
"39","122",27
"48","111",27
"49","119",28
"42","140",28
"51","117",28
"50","107",29
"52","147",30
"43","144",30
"44","150",30
"46","158",30
"59","105",30
"54","184",30
"56","120",31
"60","139",31
"61","161",31
"53","4",31
"55","96",32
"63","127",32
"62","187",32
"58","200",32
"57","90",32
"65","167",32
"64","129",32
"69","157",32
"68","103",33
"66","197",33
"70","30",33
"74","177",34
"72","153",35
"73","163",35
"71","8",35
"81","175",36
"79","149",37
"88","100",37
"67","193",37
"78","137",38
"83","191",39
"92","88",39
"94","2",40
"86","183",40
"85","131",41
"96","6",41
"97","76",41
"98","98",42
"77","121",42
"100","16",42
"89","54",42
"90","80",42
"76","115",42
"99","86",42
"87","189",42
"75","109",42
"102","24",42
"103","28",42
"109","62",42
"104","84",42
"106","32",43
"101","169",43
"105","12",44
"95","133",44
"108","18",44
"115","50",44
"111","48",44
"112","66",44
"113","72",44
"114","74",44
"117","151",44
"116","52",44
"120","36",45
"121","40",45
"123","58",46
"125","38",47
"82","185",47
"136","81",47
"130","10",47
"135","68",47
"131","92",47
"137","94",47
"80","173",47
"93","179",47
"110","181",47
"84","199",47
"133","22",47
"134","56",47
"107","143",47
"119","165",47
"138","60",47
"139","82",47
"91","171",47
"140","14",47
"141","64",47
"124","125",47
"122","145",47
"118","159",47
"145","34",47
"126","123",47
"148","194",47
"142","20",47
"143","26",47
"144","42",47
"128","141",47
"151","154",47
"149","70",47
"127","135",47
"132","195",47
"150","44",47
"146","5",47
"189","78",47
"129","155",47
"172","46",47
"147","63",47
"184","7",48
"185","71",49
"188","77",50
"199","97",50
"163","3",51
"180","61",52
"187","75",52
"198","95",52
"195","9",53
"171","45",54
"152","1",55
"200","99",56
"174","49",57
"191","83",58
"182","67",59
"186","73",60
"197","93",61
"156","17",62
"190","79",62
"168","39",63
"183","69",63
"176","53",64
"178","57",64
"181","65",64
"154","13",65
"193","87",66
"159","23",67
"166","35",67
"169","41",67
"192","85",67
"153","11",68
"194","89",69
"161","27",70
"196","91",70
"175","51",71
"170","43",72
"179","59",72
"164","31",73
"162","29",74
"165","33",74
"177","55",74
"155","15",75
"157","19",75
"158","21",75
"160","25",75
"167","37",75
"173","47",76
