"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","153",2
"3","163",2
"4","175",3
"5","113",4
"6","103",5
"7","111",5
"8","187",5
"9","167",6
"10","109",7
"11","105",8
"12","119",9
"13","139",9
"14","157",10
"15","117",11
"16","161",12
"17","177",12
"18","107",13
"19","121",13
"20","147",13
"21","149",14
"24","191",15
"26","127",16
"23","165",16
"25","123",17
"27","151",18
"28","189",19
"29","125",20
"30","145",21
"31","169",21
"32","141",22
"35","135",23
"36","181",24
"37","185",24
"42","112",24
"38","115",24
"34","133",24
"22","171",24
"39","173",24
"33","155",24
"43","130",24
"44","162",24
"45","180",24
"40","183",24
"41","143",25
"48","106",25
"47","137",25
"49","129",26
"46","131",26
"50","195",27
"51","159",28
"52","197",29
"53","179",30
"54","110",31
"55","193",31
"56","104",32
"57","148",33
"58","150",33
"62","152",33
"61","108",34
"59","102",34
"60","160",34
"66","188",34
"65","174",35
"63","122",36
"64","138",37
"67","132",38
"68","164",39
"70","186",40
"69","118",41
"71","128",42
"76","136",42
"77","166",43
"78","192",44
"73","7",44
"74","75",44
"75","81",44
"86","146",44
"88","178",44
"72","1",44
"87","168",44
"85","190",44
"91","140",44
"79","158",44
"81","172",44
"89","3",44
"90","53",45
"93","114",45
"94","134",45
"96","5",46
"95","13",47
"100","126",47
"97","35",47
"80","170",47
"102","51",47
"82","116",47
"83","142",48
"92","47",48
"101","124",48
"105","144",49
"111","27",49
"103","67",49
"84","156",49
"113","31",49
"98","61",49
"99","73",49
"104","77",50
"106","69",51
"107","95",51
"108","9",52
"109","63",53
"112","21",54
"114","41",54
"115","39",55
"116","45",55
"117","57",55
"118","99",55
"125","97",55
"119","15",55
"120","83",55
"133","80",55
"130","29",55
"132","65",56
"123","33",56
"124","85",56
"134","93",56
"128","17",56
"129","11",57
"131","43",57
"141","94",57
"135","23",57
"142","2",57
"136","71",57
"137","19",58
"144","66",58
"138","79",58
"139","25",59
"110","176",59
"140","37",59
"145","89",59
"146","91",59
"122","198",59
"143","59",59
"121","184",59
"147","49",59
"148","6",59
"126","120",59
"127","182",59
"150","87",59
"149","194",59
"153","199",59
"152","55",59
"154","154",60
"151","196",60
"155","200",61
"158","12",62
"157","100",63
"192","8",63
"172","4",64
"196","88",64
"179","52",65
"199","96",66
"180","54",67
"200","98",68
"194","84",69
"195","86",69
"160","16",70
"170","36",71
"191","78",71
"167","30",72
"174","42",73
"181","56",73
"198","92",74
"190","76",75
"166","28",76
"197","90",76
"161","18",77
"164","24",78
"168","32",79
"159","14",80
"165","26",81
"173","40",81
"177","48",81
"189","74",81
"185","64",82
"169","34",83
"171","38",84
"176","46",84
"184","62",84
"163","22",85
"156","10",86
"183","60",86
"188","72",87
"162","20",88
"193","82",88
"178","50",89
"182","58",89
"175","44",90
"186","68",90
"187","70",90
