"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","188",1
"2","192",2
"3","152",3
"4","106",4
"5","124",5
"6","112",6
"7","122",6
"8","174",6
"9","138",7
"10","102",8
"11","104",8
"12","186",9
"13","110",10
"14","148",10
"15","132",11
"16","108",12
"17","130",12
"18","162",12
"19","134",13
"20","180",13
"22","190",14
"23","160",15
"24","176",15
"25","166",16
"21","136",16
"26","126",17
"27","164",18
"30","170",18
"28","142",19
"31","172",19
"32","114",20
"29","156",20
"33","198",21
"34","146",22
"35","178",23
"36","168",24
"37","140",25
"40","196",25
"38","118",26
"39","158",26
"41","128",27
"42","116",28
"46","113",28
"44","150",28
"45","182",28
"48","101",28
"43","144",28
"50","103",28
"52","111",29
"53","119",30
"54","109",31
"56","117",32
"47","184",32
"55","107",32
"49","120",32
"58","105",32
"57","147",32
"59","139",33
"60","161",33
"51","200",33
"61","127",34
"63","167",34
"62","187",34
"64","175",35
"68","165",35
"66","123",36
"67","125",36
"69","129",37
"71","141",38
"70","135",39
"72","169",39
"65","4",39
"77","157",39
"79","177",40
"74","131",41
"75","143",41
"76","153",41
"78","163",41
"73","197",41
"81","8",42
"88","96",42
"87","90",43
"83","149",43
"84","183",43
"86","30",43
"89","133",44
"91","100",45
"92","72",45
"93","76",45
"94","88",45
"80","193",45
"90","137",45
"82","121",45
"85","189",45
"105","2",45
"101","36",45
"102","80",45
"112","6",45
"113","98",45
"107","28",45
"109","44",46
"117","16",46
"110","12",46
"111","56",46
"120","62",46
"114","18",46
"115","84",46
"116","86",46
"124","50",46
"118","92",46
"121","66",47
"95","145",47
"98","191",47
"122","24",47
"123","48",47
"125","74",47
"126","32",48
"127","52",49
"128","54",49
"133","95",49
"129","40",49
"130","38",50
"132","10",51
"136","94",51
"135","46",52
"138","68",52
"137","22",53
"139","60",54
"140","82",55
"141","14",56
"106","181",56
"142","20",56
"143","64",56
"100","115",56
"108","151",56
"96","173",56
"97","185",56
"99","199",56
"144","26",56
"104","179",56
"147","194",56
"145","42",56
"103","171",56
"146","34",56
"119","159",56
"131","195",57
"148","58",57
"151","154",57
"149","70",57
"134","155",57
"190","78",57
"150","81",57
"174","5",58
"181","63",59
"152","1",60
"175","51",61
"185","7",62
"189","77",62
"199","97",63
"163","3",64
"172","47",64
"180","61",65
"195","89",66
"186","71",67
"183","67",68
"188","75",68
"196","9",69
"187","73",70
"198","93",70
"192","83",71
"165","33",72
"171","45",72
"158","21",73
"200","99",74
"173","49",75
"191","79",75
"155","15",76
"184","69",76
"156","17",77
"168","39",78
"178","57",78
"179","59",78
"197","91",78
"154","13",79
"166","35",79
"169","41",80
"176","53",80
"153","11",81
"159","23",81
"161","27",81
"170","43",81
"182","65",81
"193","85",81
"162","29",82
"164","31",82
"157","19",83
"194","87",83
"177","55",84
"160","25",85
"167","37",85
