"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","105",1
"2","107",2
"3","101",3
"4","109",3
"5","111",3
"6","113",3
"7","121",4
"8","161",4
"9","103",5
"10","119",5
"11","175",5
"13","183",6
"14","129",7
"16","191",7
"12","123",7
"15","169",8
"20","173",8
"21","189",8
"17","117",8
"18","141",8
"19","185",8
"22","157",9
"23","177",9
"24","147",10
"25","135",11
"26","171",11
"27","139",12
"28","187",12
"29","137",13
"30","149",13
"31","131",14
"32","127",15
"33","143",16
"34","167",17
"35","115",18
"36","181",19
"37","195",19
"38","133",20
"40","163",21
"41","179",21
"42","153",22
"39","151",22
"43","159",23
"44","165",24
"45","125",25
"49","126",25
"46","145",25
"47","155",25
"48","197",25
"50","193",26
"51","199",27
"52","110",28
"53","102",29
"60","182",30
"54","134",30
"82","174",30
"61","190",30
"55","192",30
"64","108",30
"57","118",30
"58","128",30
"76","152",30
"71","138",31
"70","136",32
"73","146",33
"59","176",33
"65","112",33
"84","186",33
"56","116",33
"78","164",33
"81","172",33
"83","178",33
"62","104",34
"85","188",34
"79","168",35
"66","114",36
"63","106",37
"77","156",37
"68","124",38
"67","122",39
"87","130",39
"89","162",40
"90","180",41
"86","196",41
"69","132",42
"88","140",42
"72","142",42
"93","198",42
"98","5",42
"74","148",42
"75","150",42
"80","170",42
"104","91",42
"91","144",42
"92","158",42
"95","160",43
"96","166",43
"101","77",44
"94","120",45
"97","184",45
"99","61",45
"100","7",45
"102","89",45
"103","9",45
"105","95",45
"106","97",45
"114","79",45
"112","59",46
"107","1",46
"108","45",46
"109","67",46
"110","3",47
"111","49",47
"115","71",47
"113","69",47
"120","83",47
"118","17",48
"116","81",48
"117","13",49
"119","53",49
"121","41",50
"122","93",50
"123","35",51
"124","39",51
"125","57",51
"126","73",51
"127","85",52
"129","31",53
"130","43",53
"131","51",53
"133","27",54
"134","11",55
"135","19",55
"136","21",55
"137","23",55
"138","15",56
"139","55",57
"140","63",57
"141","25",58
"142","29",58
"143","33",59
"144","37",60
"145","87",61
"146","75",62
"147","99",63
"128","194",63
"148","47",63
"132","200",63
"182","65",63
"149","154",63
"167","4",63
"162","30",64
"190","8",65
"151","100",66
"175","54",66
"200","98",67
"178","6",68
"156","2",69
"194","86",70
"161","28",71
"154","16",72
"165","36",72
"159","24",73
"164","34",73
"189","78",73
"195","88",73
"155","18",74
"193","84",74
"152","12",75
"180","62",76
"188","76",76
"163","32",77
"198","94",77
"184","68",78
"191","80",78
"160","26",79
"176","56",79
"179","60",79
"183","66",79
"199","96",79
"150","10",80
"157","20",80
"158","22",80
"166","38",80
"168","40",80
"171","46",80
"172","48",80
"174","52",80
"181","64",80
"186","72",80
"187","74",80
"192","82",80
"196","90",80
"197","92",80
"153","14",81
"169","42",81
"173","50",81
"170","44",82
"185","70",82
"177","58",83
