"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","103",2
"3","113",3
"4","105",4
"5","129",5
"6","185",6
"7","101",7
"8","111",7
"9","119",8
"10","125",8
"11","165",8
"12","109",9
"13","121",9
"14","117",10
"21","133",10
"15","139",10
"16","147",10
"17","161",10
"18","191",10
"19","171",11
"20","177",12
"23","189",12
"25","143",13
"26","183",13
"27","131",14
"22","137",14
"24","159",15
"28","127",16
"31","167",16
"29","175",16
"32","197",16
"30","155",17
"33","157",18
"34","187",18
"35","123",19
"36","151",20
"39","169",21
"37","195",21
"41","141",21
"38","149",21
"40","163",22
"42","153",23
"43","181",24
"44","135",25
"45","115",26
"49","192",26
"46","145",26
"47","199",27
"52","188",27
"53","134",28
"48","173",28
"54","110",28
"56","190",29
"50","193",29
"55","176",29
"51","179",29
"57","122",30
"59","152",30
"58","186",30
"60","102",31
"63","112",31
"64","126",31
"65","196",32
"73","146",32
"74","174",32
"72","138",33
"66","104",34
"61","106",34
"62","108",34
"68","118",34
"70","128",35
"71","132",36
"76","136",36
"80","168",37
"67","116",37
"69","124",37
"75","130",37
"83","178",38
"79","164",39
"78","162",40
"81","170",41
"77","158",42
"82","172",42
"85","5",42
"84","182",42
"94","95",42
"90","71",43
"88","67",44
"87","61",45
"95","148",45
"86","1",45
"89","69",45
"91","75",45
"92","83",45
"93","9",45
"100","114",45
"99","166",45
"96","17",45
"97","7",45
"98","81",45
"103","142",45
"101","57",45
"108","11",46
"109","3",46
"110","35",47
"112","13",48
"113","25",48
"114","85",48
"117","91",49
"118","27",50
"119","31",50
"120","37",50
"122","43",51
"123","93",51
"124","21",52
"125","63",52
"126","19",53
"127","15",54
"128","73",54
"129","33",55
"130","23",56
"131","45",56
"132","29",57
"133","53",57
"134","79",57
"135","89",57
"136","99",57
"137","59",58
"102","140",58
"106","160",59
"138","49",59
"139","55",59
"140","87",59
"141","41",60
"142","39",61
"143","47",62
"111","144",62
"105","150",62
"107","180",62
"144","65",62
"145","77",62
"104","120",62
"147","51",62
"149","98",62
"115","156",62
"116","184",62
"121","198",62
"148","97",62
"146","194",62
"150","76",62
"152","16",63
"151","200",63
"154","8",64
"155","154",64
"153","6",64
"200","96",65
"166","28",66
"168","32",67
"185","64",68
"170","36",69
"191","78",70
"161","2",71
"164","24",71
"189","72",71
"169","34",72
"184","62",73
"171","38",74
"172","4",75
"183","60",75
"157","100",76
"167","30",77
"195","86",78
"180","54",79
"175","44",80
"187","68",81
"181","56",82
"158","12",83
"190","74",83
"192","80",83
"199","94",83
"198","92",84
"156","10",85
"159","14",85
"165","26",85
"197","90",85
"193","82",86
"160","18",87
"162","20",87
"177","48",87
"173","40",88
"178","50",88
"179","52",88
"188","70",88
"194","84",88
"174","42",89
"163","22",90
"176","46",90
"196","88",90
"186","66",91
"182","58",92
