"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","193",1
"2","78",2
"3","63",3
"4","117",4
"5","30",5
"6","105",6
"8","127",7
"9","139",8
"10","7",9
"7","94",9
"11","36",10
"12","57",10
"13","43",11
"14","69",11
"15","164",12
"19","108",13
"16","32",13
"25","72",13
"26","170",14
"18","124",14
"22","84",15
"30","175",15
"24","189",15
"28","137",15
"29","28",15
"32","25",15
"33","55",15
"34","60",15
"31","93",15
"35","121",16
"23","181",16
"17","95",16
"38","73",16
"40","58",16
"20","119",16
"41","199",16
"42","131",17
"21","134",17
"44","91",17
"27","176",17
"45","182",17
"48","38",18
"36","85",18
"47","132",18
"37","187",18
"39","89",18
"49","130",18
"54","186",18
"43","71",18
"50","133",18
"46","102",18
"52","33",19
"51","45",19
"53","27",20
"55","197",21
"56","53",22
"57","88",23
"59","48",24
"58","112",25
"60","110",26
"61","161",26
"63","51",26
"64","198",27
"62","62",27
"65","129",28
"82","140",28
"80","125",28
"67","22",28
"83","169",28
"69","160",28
"84","184",28
"66","100",28
"68","153",29
"70","18",29
"72","44",30
"79","96",30
"71","2",30
"74","103",31
"75","163",31
"73","50",31
"77","14",32
"76","75",32
"81","126",33
"78","17",33
"85","37",34
"99","152",34
"86","42",34
"87","31",35
"88","70",35
"90","10",36
"89","136",36
"91","183",36
"106","147",36
"92","41",36
"95","80",37
"93","156",38
"96","173",39
"94","34",39
"110","46",39
"97","172",39
"98","79",40
"100","116",41
"118","101",41
"101","149",41
"103","155",41
"102","191",41
"104","180",42
"107","185",42
"108","16",42
"105","11",42
"115","141",42
"111","49",42
"114","135",42
"116","159",42
"109","177",42
"113","3",43
"112","174",43
"117","115",44
"121","158",44
"133","113",44
"120","99",44
"122","167",45
"124","178",45
"123","148",45
"135","171",45
"119","15",45
"127","77",45
"126","52",46
"129","146",46
"140","4",46
"128","67",46
"125","196",46
"143","81",46
"130","29",46
"137","83",46
"132","92",46
"136","97",46
"131","40",46
"134","23",47
"138","65",47
"141","87",47
"142","165",47
"139","157",47
"146","190",47
"144","104",48
"149","66",49
"145","109",49
"147","138",49
"151","35",49
"148","6",49
"152","19",50
"153","24",50
"150","1",50
"155","166",51
"162","188",51
"154","98",51
"156","39",52
"157","47",52
"158","56",53
"166","106",53
"160","162",53
"159","192",53
"161","128",54
"163","68",55
"169","111",55
"165","9",55
"164","143",56
"167","168",57
"175","194",57
"173","54",57
"177","107",57
"168","123",57
"172","150",57
"170","200",57
"174","61",57
"179","5",57
"178","90",57
"181","76",58
"171","144",58
"183","8",58
"180","26",58
"185","154",58
"184","82",58
"182","12",59
"176","120",59
"190","142",59
"195","20",60
"186","114",61
"196","21",62
"187","118",63
"189","13",64
"198","64",64
"192","151",65
"197","59",65
"199","74",65
"194","195",66
"200","86",67
"188","122",68
"193","179",68
"191","145",69
