"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","106",2
"3","164",2
"4","148",3
"5","152",4
"6","130",5
"7","162",5
"8","188",5
"9","180",6
"10","104",7
"11","174",8
"12","146",9
"13","178",9
"14","168",10
"15","102",11
"16","186",11
"17","160",12
"18","110",13
"19","108",14
"20","132",14
"21","138",15
"22","158",16
"23","126",17
"24","122",18
"25","136",19
"26","114",20
"27","166",21
"28","170",21
"29","192",21
"30","156",22
"31","124",23
"32","134",23
"33","190",24
"34","140",25
"35","142",25
"36","150",25
"37","176",25
"41","172",26
"39","118",26
"42","116",26
"43","120",26
"40","128",26
"44","182",26
"38","144",26
"45","184",26
"47","198",27
"46","187",27
"48","194",27
"49","196",27
"51","100",27
"84","78",28
"72","54",29
"93","94",29
"65","36",30
"79","66",30
"85","8",30
"67","4",31
"89","86",32
"88","84",33
"50","101",33
"55","16",33
"62","30",33
"90","88",33
"92","92",33
"60","24",34
"56","18",35
"61","28",35
"68","44",35
"95","98",35
"57","2",36
"73","56",36
"86","80",36
"63","32",37
"75","6",37
"83","74",37
"91","90",37
"69","46",38
"82","72",38
"59","22",39
"64","34",39
"77","62",39
"78","64",39
"76","60",40
"54","10",41
"66","38",41
"71","52",42
"74","58",42
"80","68",42
"87","82",42
"58","20",43
"94","96",43
"52","113",43
"97","12",43
"100","40",44
"102","48",44
"70","50",44
"81","70",44
"99","26",44
"101","42",45
"98","14",46
"53","177",46
"96","105",47
"103","76",47
"104","119",48
"105","147",49
"106","117",50
"107","111",51
"109","109",52
"110","193",52
"112","200",52
"111","155",52
"114","167",53
"115","103",54
"117","163",55
"108","139",55
"118","153",55
"113","157",55
"120","107",55
"116","161",55
"119","171",56
"121","151",57
"122","175",57
"123","149",58
"124","127",59
"125","169",59
"126","189",60
"127","143",61
"129","123",62
"131","191",63
"132","137",64
"134","121",65
"135","141",66
"136","181",67
"138","159",68
"139","165",68
"140","197",68
"141","129",69
"142","154",69
"128","131",69
"130","183",70
"145","115",70
"146","125",70
"137","133",70
"148","135",70
"149","145",70
"152","173",70
"154","185",70
"153","179",71
"157","199",72
"156","195",73
"133","49",73
"143","1",74
"184","7",75
"172","47",76
"190","81",77
"173","5",78
"187","75",78
"186","73",79
"197","93",79
"165","33",80
"158","21",81
"199","97",82
"150","15",83
"179","61",83
"182","67",83
"188","77",83
"163","3",84
"168","39",84
"200","99",84
"183","69",85
"195","9",85
"185","71",86
"169","41",87
"180","63",87
"177","57",88
"191","83",88
"198","95",88
"159","23",89
"144","11",90
"171","45",90
"192","85",90
"178","59",91
"196","91",91
"151","17",92
"170","43",92
"189","79",92
"155","19",93
"193","87",94
"147","13",95
"160","25",95
"166","35",95
"175","53",95
"176","55",95
"167","37",96
"161","27",97
"164","31",98
"174","51",98
"194","89",98
"162","29",99
"181","65",100
