"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","186",1
"2","102",2
"3","110",2
"4","112",2
"5","138",2
"6","148",2
"7","152",2
"8","174",2
"9","176",2
"10","188",2
"11","190",2
"12","192",2
"13","160",3
"14","166",3
"15","106",4
"16","126",4
"17","196",4
"18","104",5
"19","130",5
"20","136",5
"21","198",6
"22","156",7
"23","108",8
"24","142",8
"25","162",8
"26","164",8
"27","178",8
"28","168",9
"29","170",9
"30","122",10
"31","180",10
"32","134",11
"33","116",12
"34","132",12
"35","172",12
"36","128",13
"37","118",14
"38","114",15
"39","124",16
"41","146",17
"40","184",17
"42","140",18
"43","144",19
"44","182",19
"45","150",20
"46","120",21
"47","158",22
"48","200",23
"49","194",24
"50","199",25
"51","197",26
"90","76",27
"71","4",28
"101","96",29
"98","90",30
"91","78",31
"100","94",31
"68","34",32
"58","16",33
"65","28",34
"69","36",35
"59","18",36
"56","12",37
"66","30",37
"74","44",37
"78","54",37
"82","60",37
"92","8",37
"55","100",38
"60","2",38
"67","32",39
"70","38",39
"76","50",39
"77","52",39
"81","6",39
"88","72",39
"97","88",39
"102","98",39
"83","62",40
"84","64",40
"96","86",40
"86","68",41
"87","70",41
"93","80",41
"54","10",42
"63","24",42
"72","40",42
"75","48",42
"80","58",42
"85","66",42
"89","74",42
"95","84",42
"64","26",43
"62","22",44
"79","56",44
"57","14",45
"61","20",45
"73","42",45
"94","82",45
"99","92",46
"52","107",46
"53","113",46
"103","46",46
"104","101",47
"105","105",48
"106","109",48
"107","111",48
"108","117",48
"109","119",48
"111","129",48
"112","139",48
"113","147",48
"114","161",48
"115","185",48
"110","121",49
"123","187",49
"116","103",49
"117","123",49
"118","191",49
"119","157",50
"120","169",50
"121","175",50
"122","177",50
"124","137",51
"125","141",51
"126","135",52
"131","127",52
"127","149",52
"128","159",52
"129","163",52
"130","153",53
"132","143",54
"133","189",54
"134","155",55
"135","167",55
"136","131",56
"137","183",56
"138","115",57
"139","133",58
"140","181",59
"141","195",59
"142","179",60
"143","165",61
"144","125",62
"145","145",63
"146","151",64
"147","173",65
"149","154",65
"148","193",65
"155","171",66
"190","81",67
"180","63",68
"173","5",69
"185","71",70
"188","77",70
"182","67",71
"150","1",72
"179","61",73
"191","83",73
"171","47",74
"184","7",74
"178","59",75
"183","69",75
"198","95",75
"199","97",76
"174","51",77
"162","3",78
"196","91",78
"187","75",79
"194","89",79
"197","93",80
"177","57",81
"186","73",81
"195","9",81
"157","21",82
"164","33",82
"170","45",82
"151","11",83
"153","15",83
"154","17",83
"159","25",83
"165","35",83
"172","49",83
"152","13",84
"166","37",84
"168","41",84
"169","43",84
"175","53",84
"181","65",84
"192","85",84
"200","99",84
"156","19",85
"160","27",85
"163","31",85
"167","39",85
"189","79",86
"158","23",87
"176","55",87
"161","29",88
"193","87",89
