"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","105",2
"3","113",2
"4","129",2
"5","101",3
"6","109",3
"7","111",3
"8","117",3
"9","119",3
"10","121",3
"11","185",3
"12","103",4
"13","123",4
"14","139",4
"15","161",4
"16","169",4
"17","175",4
"18","191",4
"19","147",5
"20","141",6
"21","135",7
"22","177",8
"23","143",9
"24","159",9
"25","155",10
"26","189",10
"27","127",11
"28","167",12
"29","183",12
"30","197",12
"31","157",13
"32","187",13
"33","195",14
"34","131",15
"35","115",16
"36","149",17
"37","173",18
"38","163",19
"39","165",19
"40","153",20
"41","133",21
"42","125",22
"43","137",23
"44","151",24
"45","145",25
"46","199",26
"47","181",27
"48","193",27
"49","179",28
"51","171",29
"50","196",29
"52","176",30
"92","69",31
"86","57",32
"94","71",33
"103","89",33
"61","11",34
"91","67",35
"99","81",35
"87","59",36
"97","77",36
"102","87",36
"60","1",37
"80","47",37
"78","43",38
"88","61",38
"105","91",38
"107","95",38
"68","25",39
"75","37",39
"93","7",39
"71","3",40
"82","5",40
"89","63",41
"96","75",41
"100","83",42
"83","51",43
"84","53",43
"98","79",43
"67","23",44
"79","45",45
"101","85",45
"104","9",45
"81","49",46
"66","21",47
"74","35",47
"63","15",48
"65","19",48
"73","33",49
"62","13",50
"64","17",50
"77","41",50
"53","192",50
"54","110",51
"59","134",51
"55","190",51
"69","27",51
"72","31",51
"76","39",51
"85","55",51
"106","93",51
"108","97",51
"109","99",51
"57","186",51
"70","29",51
"56","152",51
"90","65",51
"58","102",51
"95","73",51
"110","126",52
"114","188",52
"115","104",53
"116","106",54
"111","136",54
"112","138",54
"113","174",54
"117","112",55
"118","108",56
"119","178",56
"125","128",56
"120","148",56
"121","168",56
"122","172",56
"123","122",57
"124","116",58
"127","118",58
"128","132",59
"126","164",59
"129","146",60
"130","130",61
"131","160",61
"132","184",62
"133","162",63
"134","166",64
"135","180",64
"136","114",65
"137","142",65
"138","170",66
"139","124",67
"140","198",68
"141","182",69
"142","120",70
"143","140",70
"144","158",70
"145","150",71
"146","156",72
"147","194",73
"152","144",74
"158","200",75
"153","154",76
"188","76",77
"162","28",78
"154","16",79
"164","32",80
"165","34",81
"182","64",81
"186","72",82
"189","78",82
"190","8",82
"180","60",83
"156","2",84
"167","38",84
"171","44",84
"168","4",85
"198","94",86
"175","52",87
"149","100",88
"166","36",88
"191","80",88
"194","86",88
"196","90",88
"150","12",89
"199","96",89
"200","98",89
"163","30",90
"176","54",90
"160","24",91
"174","50",92
"185","70",92
"179","6",93
"192","82",93
"177","56",94
"155","18",95
"183","66",96
"184","68",96
"195","88",96
"148","10",97
"173","48",97
"157","20",98
"170","42",98
"161","26",99
"169","40",99
"181","62",99
"197","92",99
"151","14",100
"159","22",100
"172","46",100
"187","74",100
"178","58",101
"193","84",101
