"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","153",2
"3","163",2
"4","175",3
"5","113",4
"6","103",5
"7","111",5
"8","167",6
"9","187",7
"10","109",8
"11","105",9
"12","119",10
"13","139",11
"14","157",12
"15","117",13
"16","177",14
"17","161",15
"18","147",16
"19","107",17
"20","121",18
"21","149",19
"23","127",20
"24","191",21
"25","165",22
"26","189",22
"27","123",23
"28","125",24
"29","151",24
"30","169",24
"33","141",25
"34","145",25
"35","135",26
"37","115",27
"32","133",27
"38","173",27
"39","181",27
"40","185",27
"31","112",27
"22","171",27
"36","155",28
"44","183",29
"45","143",30
"48","137",31
"47","131",31
"50","129",31
"49","195",31
"51","159",32
"52","197",33
"54","193",34
"71","75",34
"53","179",34
"69","7",34
"72","81",34
"42","162",34
"43","180",34
"61","3",34
"64","47",35
"41","130",35
"57","1",35
"70","73",35
"67","53",36
"65","5",37
"46","106",37
"58","13",37
"63","35",37
"59","27",38
"60","29",38
"66","51",38
"84","61",38
"86","67",39
"80","39",40
"85","63",40
"88","77",40
"90","9",40
"62","31",40
"76","97",40
"68","65",41
"75","93",41
"78","21",41
"79","33",41
"81","41",41
"83","57",41
"87","69",41
"91","95",41
"92","99",41
"77","15",42
"82","45",42
"89","85",42
"97","23",42
"96","11",43
"73","89",43
"100","83",43
"74","91",43
"98","17",43
"99","43",43
"107","71",44
"101","19",45
"106","59",45
"108","79",45
"55","110",45
"102","25",45
"56","104",45
"103","37",45
"104","49",46
"109","87",47
"110","148",48
"111","150",49
"105","55",49
"113","102",50
"93","108",50
"94","152",50
"95","188",50
"116","160",50
"112","174",50
"114","122",51
"115","138",51
"117","164",52
"119","132",53
"118","186",53
"120","80",53
"124","118",54
"125","136",55
"126","128",56
"130","166",57
"131","192",57
"133","199",57
"121","146",57
"122","178",58
"123","168",59
"128","140",60
"137","158",60
"138","172",60
"141","190",61
"134","114",61
"135","126",61
"142","170",61
"136","134",61
"127","94",61
"144","116",61
"139","124",61
"145","142",61
"140","144",61
"146","156",61
"129","2",61
"147","176",61
"132","66",61
"148","198",61
"149","184",62
"153","120",63
"158","182",63
"143","6",63
"155","154",64
"159","194",65
"160","196",66
"162","200",67
"151","100",68
"152","12",68
"172","4",68
"192","8",68
"196","88",68
"199","96",69
"179","52",70
"200","98",71
"156","16",72
"180","54",73
"174","42",74
"181","56",74
"194","84",74
"195","86",74
"198","92",75
"167","30",76
"190","76",76
"197","90",77
"164","24",78
"154","14",79
"165","26",79
"170","36",80
"166","28",81
"191","78",81
"157","18",82
"168","32",82
"177","48",82
"189","74",82
"173","40",83
"185","64",84
"184","62",85
"169","34",86
"171","38",86
"176","46",86
"150","10",87
"163","22",87
"183","60",88
"188","72",89
"193","82",90
"161","20",91
"178","50",92
"182","58",92
"186","68",93
"175","44",94
"187","70",94
