"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","153",2
"3","163",2
"4","175",3
"5","113",4
"6","105",5
"7","103",6
"8","189",6
"9","187",7
"10","119",8
"11","139",8
"12","117",9
"13","167",9
"14","147",10
"15","177",11
"16","107",12
"17","169",13
"18","111",14
"19","157",14
"20","181",15
"21","109",16
"22","165",17
"23","161",18
"24","125",19
"25","145",20
"29","191",21
"31","185",22
"32","123",23
"35","121",24
"26","149",24
"37","151",24
"38","141",25
"27","155",25
"33","127",25
"30","143",25
"40","135",25
"41","173",25
"42","171",26
"28","183",26
"43","115",26
"34","129",26
"36","159",27
"44","133",27
"45","179",27
"39","197",27
"47","137",28
"48","193",29
"50","195",30
"49","131",31
"46","180",31
"56","93",31
"76","47",32
"51","112",32
"54","199",32
"68","3",32
"94","81",32
"80","53",33
"91","75",34
"78","5",35
"92","77",35
"58","1",36
"79","51",36
"84","63",37
"98","9",37
"100","95",37
"102","99",37
"85","65",38
"88","7",38
"90","73",38
"101","97",38
"59","11",39
"75","45",39
"62","17",40
"99","91",41
"64","21",42
"60","13",43
"66","27",43
"70","33",43
"71","35",43
"93","79",43
"67","29",44
"69","31",44
"82","59",44
"61","15",45
"65","25",46
"72","37",46
"77","49",46
"86","67",46
"97","89",46
"81","57",47
"73","39",48
"95","83",48
"52","130",48
"74","41",48
"89","71",49
"53","162",49
"55","106",50
"63","19",50
"87","69",51
"57","104",51
"105","23",51
"83","61",51
"96","85",51
"108","87",51
"106","43",52
"103","148",52
"104","150",52
"107","55",52
"111","108",53
"112","160",53
"109","152",53
"110","188",54
"113","122",55
"114","164",56
"115","186",56
"116","132",57
"117","166",58
"118","174",58
"121","102",58
"119","190",58
"122","110",58
"120","138",58
"128","140",59
"123","170",59
"124","178",59
"131","136",59
"132","156",59
"125","168",59
"133","144",59
"134","172",60
"138","192",60
"126","126",60
"137","158",60
"127","114",60
"129","134",61
"130","124",62
"140","142",62
"135","176",62
"142","118",62
"136","146",62
"143","128",62
"144","184",62
"148","116",62
"145","198",62
"150","120",63
"141","182",63
"155","194",64
"156","196",64
"159","200",65
"152","154",66
"139","94",66
"192","80",67
"157","2",68
"184","66",68
"180","6",69
"149","12",70
"147","100",71
"176","52",72
"177","54",72
"195","86",73
"190","78",74
"153","16",75
"169","4",75
"171","42",75
"189","76",75
"196","88",76
"163","28",77
"191","8",77
"194","84",77
"165","32",78
"164","30",79
"167","36",79
"199","96",80
"174","48",81
"188","74",81
"200","98",81
"170","40",82
"168","38",83
"173","46",83
"181","60",83
"166","34",84
"182","62",84
"183","64",84
"198","92",84
"178","56",85
"187","72",86
"197","90",87
"151","14",88
"162","26",89
"161","24",90
"179","58",90
"154","18",91
"186","70",92
"146","10",93
"158","20",93
"160","22",93
"172","44",94
"193","82",95
"175","50",96
"185","68",97
