"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","162",2
"3","130",3
"4","180",3
"5","106",4
"6","104",5
"7","110",5
"8","148",6
"9","150",6
"10","108",7
"11","122",7
"13","152",7
"14","174",7
"15","188",7
"16","160",8
"17","102",9
"12","138",9
"18","164",10
"19","186",11
"20","132",12
"21","136",12
"22","146",13
"23","168",13
"24","178",13
"25","118",14
"26","128",15
"27","166",15
"28","192",15
"30","158",16
"31","172",16
"33","190",17
"35","116",18
"29","140",18
"32","126",19
"38","170",19
"34","114",19
"36","134",20
"40","142",20
"37","144",20
"39","124",21
"42","156",21
"41","176",21
"43","198",22
"44","184",23
"45","120",24
"46","182",24
"47","163",25
"48","194",26
"49","196",27
"50","200",28
"98","80",28
"105","94",28
"64","2",29
"90","66",29
"86","6",30
"83","54",31
"59","100",32
"60","12",32
"97","8",32
"75","4",33
"102","88",34
"82","52",35
"106","96",36
"62","16",37
"70","30",37
"100","84",37
"107","98",37
"73","36",38
"77","42",38
"101","86",38
"69","28",39
"84","56",40
"67","24",41
"68","26",41
"95","76",41
"96","78",41
"104","92",41
"51","101",41
"63","18",41
"80","48",41
"94","74",41
"103","90",41
"61","14",42
"71","32",42
"72","34",43
"76","40",44
"87","60",45
"52","153",45
"53","175",46
"58","10",46
"66","22",46
"74","38",46
"79","46",46
"88","62",46
"89","64",46
"93","72",47
"99","82",47
"65","20",48
"54","113",48
"55","103",49
"57","111",49
"81","50",49
"85","58",49
"91","68",49
"92","70",49
"78","44",50
"112","187",51
"56","105",51
"113","109",51
"108","119",51
"109","139",51
"110","117",52
"114","147",52
"111","157",52
"115","161",53
"116","177",53
"117","107",54
"118","121",54
"119","167",54
"120","149",55
"121","127",56
"122","171",56
"123","191",57
"124","123",58
"125","165",58
"127","151",59
"128","125",60
"130","145",61
"131","169",61
"132","141",62
"126","155",62
"129","189",63
"133","183",64
"134","133",65
"136","143",66
"137","137",67
"141","135",67
"143","181",67
"144","185",67
"139","129",67
"140","159",68
"135","131",68
"147","154",68
"145","197",68
"146","115",68
"153","173",68
"138","195",68
"142","179",69
"155","193",69
"156","199",70
"184","7",71
"187","75",71
"162","3",72
"190","81",72
"148","1",73
"171","47",74
"175","53",74
"186","73",75
"165","35",76
"173","5",76
"174","51",76
"150","13",77
"182","67",77
"160","27",78
"163","31",79
"188","77",79
"179","61",80
"183","69",80
"198","95",80
"157","21",81
"161","29",81
"180","63",81
"195","9",81
"199","97",81
"164","33",82
"167","39",82
"168","41",82
"177","57",82
"200","99",82
"151","15",83
"170","45",83
"181","65",83
"191","83",83
"192","85",84
"197","93",84
"149","11",85
"152","17",86
"158","23",86
"185","71",86
"196","91",87
"169","43",88
"194","89",88
"178","59",89
"154","19",90
"189","79",91
"159","25",92
"166","37",93
"172","49",94
"193","87",95
"176","55",96
