"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","104",1
"2","106",2
"3","164",3
"4","190",4
"5","110",5
"6","112",6
"7","158",7
"9","152",8
"11","102",9
"8","174",9
"10","178",10
"12","146",11
"15","160",11
"13","168",11
"16","108",11
"14","138",11
"17","162",12
"18","130",13
"19","188",14
"20","114",15
"21","180",16
"22","122",17
"23","136",18
"24","126",19
"25","192",19
"26","124",20
"27","134",20
"28","118",21
"29","132",21
"30","128",22
"31","140",23
"32","142",23
"33","148",23
"34","150",23
"35","176",23
"36","186",23
"37","116",24
"38","120",25
"39","170",26
"40","172",26
"42","184",27
"41","144",28
"50","100",28
"44","198",28
"68","4",28
"97","92",28
"45","156",28
"46","166",28
"47","194",28
"48","196",28
"49","182",29
"43","177",29
"57","2",29
"63","30",29
"76","54",29
"89","78",29
"90","8",29
"98","94",29
"83","66",30
"94","86",31
"66","36",32
"79","6",32
"55","16",33
"53","12",34
"95","88",34
"93","84",35
"60","24",36
"100","98",36
"64","32",37
"56","18",38
"62","28",38
"71","44",38
"91","80",38
"59","22",39
"77","56",39
"82","64",39
"87","74",39
"96","90",39
"72","46",40
"73","48",40
"67","38",41
"84","68",41
"86","72",41
"52","10",42
"65","34",42
"70","42",42
"69","40",43
"80","60",43
"81","62",43
"88","76",43
"92","82",44
"58","20",45
"61","26",45
"54","14",46
"75","52",46
"78","58",47
"99","96",47
"51","109",47
"74","50",47
"85","70",47
"101","187",48
"102","101",49
"104","113",50
"107","200",50
"105","175",50
"106","111",51
"108","145",51
"109","123",52
"110","151",52
"111","167",52
"112","193",53
"113","155",54
"115","103",55
"116","169",55
"119","141",56
"103","105",56
"120","107",56
"114","157",56
"117","161",57
"118","119",58
"121","127",59
"122","131",59
"124","135",59
"123","149",59
"125","117",60
"126","121",61
"128","147",61
"127","189",61
"129","143",62
"130","171",62
"131","163",63
"132","153",64
"135","191",65
"136","129",66
"138","159",66
"133","183",66
"139","115",66
"140","125",66
"134","139",66
"142","165",66
"143","181",66
"144","185",66
"137","133",66
"145","154",66
"141","137",66
"151","173",66
"155","197",67
"152","179",68
"154","195",69
"156","199",70
"184","7",71
"146","1",72
"171","47",73
"188","77",74
"174","51",75
"162","3",76
"186","73",76
"187","75",76
"173","5",77
"197","93",78
"175","53",79
"157","21",80
"164","33",81
"167","39",81
"182","67",81
"200","99",81
"170","45",82
"195","9",82
"149","15",83
"168","41",84
"180","63",84
"183","69",84
"177","57",85
"198","95",86
"148","13",87
"147","11",88
"158","23",88
"192","85",88
"165","35",89
"191","83",89
"196","91",89
"160","27",90
"169","43",90
"150","17",91
"185","71",91
"189","79",91
"190","81",91
"161","29",92
"163","31",92
"178","59",92
"193","87",92
"153","19",93
"199","97",93
"176","55",94
"159","25",95
"166","37",96
"194","89",96
"172","49",97
"181","65",98
"179","61",99
