"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","108",2
"3","104",3
"4","128",3
"5","180",3
"6","118",4
"7","126",5
"8","174",5
"9","192",5
"10","102",6
"11","116",6
"12","134",7
"13","138",8
"14","190",9
"15","176",10
"18","112",11
"16","140",11
"17","152",11
"19","136",12
"20","122",13
"21","144",14
"22","146",15
"23","172",16
"27","186",16
"24","158",16
"25","188",16
"26","114",17
"28","164",18
"29","178",18
"30","130",19
"31","148",19
"32","162",19
"33","168",20
"38","150",20
"34","106",20
"35","156",20
"36","124",21
"37","142",21
"40","182",21
"39","196",21
"41","184",22
"42","132",23
"43","170",24
"44","198",24
"49","48",25
"46","160",25
"47","166",26
"48","120",27
"45","189",27
"60","2",27
"81","88",27
"72","6",28
"80","84",29
"57","12",30
"78","8",30
"66","4",31
"70","54",31
"79","80",32
"85","96",33
"53","194",33
"76","74",33
"77","76",33
"54","200",33
"69","52",33
"86","98",33
"63","30",34
"65","36",34
"74","66",35
"75","68",35
"61","24",36
"67","40",36
"83","92",36
"59","16",37
"71","56",37
"73","64",37
"56","100",38
"68","42",38
"62","26",39
"82","90",39
"58","14",40
"64","32",40
"91","28",41
"104","86",41
"88","18",42
"94","44",42
"84","94",42
"87","10",43
"101","72",43
"50","105",43
"90","22",43
"93","38",43
"95","46",43
"92","34",44
"102","78",45
"89","20",46
"98","60",46
"51","109",46
"99","62",46
"103","82",46
"52","107",46
"96","50",46
"55","121",46
"97","58",46
"109","181",47
"100","70",47
"106","101",48
"108","123",49
"105","175",49
"107","111",50
"112","191",50
"113","169",51
"114","113",52
"115","141",52
"118","135",53
"110","103",53
"119","129",53
"111","157",53
"116","161",54
"117","149",55
"120","131",56
"122","183",56
"121","177",56
"123","127",57
"124","119",58
"125","195",58
"127","173",59
"129","151",60
"130","117",61
"137","145",62
"138","147",62
"141","185",62
"142","187",62
"135","133",62
"128","165",62
"126","93",62
"131","125",63
"132","143",63
"133","139",64
"139","153",64
"140","163",64
"134","137",64
"146","171",64
"144","179",64
"136","167",64
"145","115",64
"143","159",64
"149","154",64
"147","155",64
"157","197",64
"156","193",65
"158","199",66
"164","3",67
"148","71",67
"150","1",68
"176","51",69
"186","7",70
"187","73",70
"197","91",71
"173","47",72
"177","53",73
"152","13",74
"167","35",74
"199","97",74
"189","77",75
"162","27",76
"179","57",76
"184","67",76
"198","95",76
"163","29",77
"175","5",77
"165","31",78
"180","59",78
"169","39",79
"192","83",79
"159","21",80
"153","15",81
"166","33",81
"172","45",81
"174","49",82
"190","79",82
"195","89",82
"170","41",83
"196","9",83
"160","23",84
"151","11",85
"171","43",85
"155","19",86
"185","69",87
"191","81",88
"200","99",88
"178","55",89
"188","75",90
"154","17",91
"161","25",92
"168","37",92
"181","61",93
"193","85",94
"182","63",95
"183","65",96
"194","87",97
