"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","188",1
"2","192",2
"3","152",3
"4","106",4
"5","124",5
"6","112",6
"7","122",6
"8","174",6
"9","138",7
"10","102",8
"11","104",9
"12","132",9
"13","186",10
"14","110",11
"15","148",11
"16","162",12
"17","180",12
"18","108",13
"19","130",14
"20","134",15
"22","190",16
"23","170",17
"25","160",18
"26","176",18
"21","136",18
"24","126",19
"27","166",19
"28","164",20
"29","172",20
"31","142",21
"32","114",22
"30","146",22
"33","156",23
"34","178",23
"35","168",24
"36","198",25
"37","140",26
"38","158",27
"39","118",28
"40","128",29
"41","196",29
"43","116",30
"42","150",30
"44","182",30
"45","144",31
"51","184",32
"52","120",33
"46","113",33
"59","4",33
"61","96",34
"60","90",35
"67","30",36
"73","8",37
"68","36",38
"76","98",38
"64","100",39
"56","200",39
"74","80",39
"75","88",39
"47","101",39
"66","2",39
"69","6",39
"71","72",39
"72","76",39
"65","16",40
"104","86",40
"83","24",41
"103","84",42
"48","103",42
"106","94",42
"70","62",42
"49","111",42
"85","28",42
"86","32",42
"78","12",43
"93","50",43
"80","18",44
"90","44",44
"95","54",44
"100","68",44
"96","56",45
"50","119",45
"53","109",46
"77","10",46
"88","40",46
"92","48",46
"94","52",46
"99","66",46
"101","74",46
"105","92",46
"55","117",46
"82","22",46
"87","38",46
"91","46",47
"54","107",47
"79","14",47
"58","147",47
"81","20",47
"107","34",47
"89","42",47
"97","60",47
"98","64",47
"102","82",47
"57","105",47
"84","26",47
"62","139",47
"63","161",47
"108","58",47
"110","187",48
"113","167",48
"112","127",49
"114","175",49
"109","70",49
"118","194",49
"116","165",49
"117","123",50
"119","125",51
"120","169",51
"122","95",51
"115","157",51
"121","177",52
"111","78",52
"123","163",53
"126","141",53
"124","153",53
"127","129",53
"130","135",54
"125","143",54
"128","131",55
"129","149",56
"131","183",57
"132","121",58
"133","189",59
"136","197",59
"134","137",59
"142","154",59
"135","181",59
"138","115",59
"139","145",59
"141","191",59
"156","193",59
"146","133",60
"151","171",61
"152","173",61
"154","185",61
"158","199",61
"140","151",61
"153","179",61
"149","159",62
"157","195",63
"148","155",64
"137","81",64
"175","5",65
"143","1",66
"182","63",66
"186","7",67
"164","3",68
"176","51",68
"199","97",68
"173","47",69
"181","61",69
"190","77",69
"189","75",70
"195","89",71
"196","9",71
"172","45",72
"159","21",73
"187","71",73
"184","67",74
"191","79",74
"192","83",74
"198","93",74
"147","15",75
"166","33",75
"188","73",75
"200","99",75
"174","49",76
"185","69",77
"150","17",78
"169","39",79
"179","57",79
"145","13",80
"167","35",80
"170","41",80
"160","23",81
"197","91",81
"144","11",82
"193","85",82
"162","27",83
"171","43",83
"163","29",84
"165","31",84
"180","59",84
"177","53",85
"183","65",85
"155","19",86
"178","55",86
"161","25",87
"168","37",88
"194","87",89
