id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
61,COMP_M,3,3_22,M.USER.APP.3,88,83,196,186,None,184.80497925311204,2971.2366281456484,3156.0416073987603,2123.0,2971.2366281456484
11,COMP_M,1,1_18,1_(9-18),89,115,152,164,1_9,59.48638838475499,2988.5680910091255,3048.0544793938807,1556.0184816676401,2988.5680910091255
7,COMP_M,9,9_60,9_(59-60),102,130,130,136,9_59,272.6774193548387,2992.8905046673344,3265.567924022173,2509.772422390605,2992.8905046673344
16,COMP_M,9,9_57,9_(56-57),100,116,112,132,9_56,137.91555555555556,2995.0050189340777,3132.9205744896335,2583.92684965802,2995.0050189340777
20,COMP_M,9,9_56,9_(55-56),81,100,174,112,9_55,29.334167709637047,2997.877905841852,3027.212073551489,2625.8537935684894,2997.877905841852
11,COMP_M,1,1_16,1_(12-16),112,140,160,142,1_12,29.788352272727273,3005.2582986894868,3035.0466509622142,2431.173120679075,3005.2582986894868
29,COMP_M,2,2_20,2_(19-20),95,131,107,171,2_19,110.4322033898305,3030.3161160896,3140.748319479431,2814.3094430863744,3030.3161160896
66,COMP_M,2,2_19,M.USER.APP.2,94,96,172,173,None,55.60626029654036,3035.167908498728,3090.7741687952685,2275.0,3035.167908498728
28,COMP_M,2,2_21,2_(19-21),95,132,107,181,2_19,289.5081967213115,3042.1813626829316,3331.689559404243,2455.234975001268,3042.1813626829316
12,COMP_M,0,0_7,0_(1-7),136,152,103,157,0_1,95.81524249422633,3042.928765506863,3138.7440080010892,2864.85876967353,3042.928765506863
20,COMP_M,9,9_58,9_(55-58),81,101,174,104,9_55,519.6274509803922,3061.5762108170147,3581.2036617974068,2625.8537935684894,2846.8791548758377
20,COMP_M,9,9_59,9_(55-59),81,102,174,130,9_55,337.9364161849711,3067.9595375389667,3405.895953723938,2625.8537935684894,3067.9595375389667
33,COMP_M,4,4_27,M.USER.APP.4,86,85,169,113,None,57.68621064060803,3074.277122919395,3131.963333560003,1207.0,3074.277122919395
15,COMP_M,4,4_31,4_(29-31),98,124,109,189,4_29,42.89039242219215,3082.5156809933137,3125.406073415506,2826.498395742348,3082.5156809933137
11,COMP_M,1,1_14,1_(12-14),112,141,160,168,1_12,310.5133333333333,3094.3685799032423,3404.8819132365757,2431.173120679075,3094.3685799032423
26,COMP_M,3,3_23,3_(22-23),83,105,186,148,3_22,85.9839357429719,3110.11628767793,3196.100223420902,2462.9760607082844,3110.11628767793
44,COMP_M,2,2_21,2_(19-21),109,21,179,153,2_19,5.298529852985299,3129.7746706934786,3135.073200546464,2617.681224924282,3129.7746706934786
43,COMP_M,5,5_37,5_(36-37),93,118,188,126,5_36,468.6752136752137,3130.977599861889,3599.6528135371027,2453.240910607709,2893.3132557518925
12,COMP_M,0,0_2,0_(0-2),90,137,193,151,0_0,46.92039800995025,3144.8074370209993,3191.7278350309493,2252.693602584773,3144.8074370209993
54,COMP_M,5,5_36,M.USER.APP.5,87,93,187,188,None,231.0108695652174,3146.2735193033614,3377.284388868579,1893.0,2971.334655549346
72,COMP_M,2,2_19,M.USER.APP.2,106,109,178,179,None,65.41279069767442,3163.264434524156,3228.6772252218307,2421.0,3163.264434524156
37,COMP_M,2,2_19,M.USER.APP.2,92,95,195,107,None,359.0744680851064,3173.3839111714806,3532.458379256587,1379.0,2409.1084424378932
12,COMP_M,0,0_6,0_(1-6),136,151,103,135,0_1,88.16926503340757,3173.9243831112294,3262.093648144637,2864.85876967353,3173.9243831112294
43,COMP_M,5,5_38,5_(36-38),93,119,188,116,5_36,270.05785123966945,3189.446593608987,3459.5044448486565,2453.240910607709,3189.446593608987
8,COMP_M,4,4_34,4_(33-34),139,144,177,139,4_33,295.93333333333334,3198.6685775643414,3494.6019108976748,2723.5409346203455,3198.6685775643414
12,COMP_M,0,0_3,0_(1-3),136,149,103,123,0_1,258.52564102564105,3201.91040075039,3460.4360417760313,2864.85876967353,3201.91040075039
68,COMP_M,3,3_22,M.USER.APP.3,88,83,196,186,None,184.80497925311204,3202.2584770424737,3387.0634562955856,2321.0,3202.2584770424737
21,COMP_M,5,5_39,5_(37-39),118,143,126,190,5_37,99.25872689938399,3212.038575658377,3311.2973025577608,2623.893378457337,3212.038575658377
14,COMP_M,3,3_26,3_(23-26),105,129,148,144,3_23,41.88204038257173,3215.1840258832635,3257.066066265835,2503.0304310320134,3215.1840258832635
11,COMP_M,1,1_15,1_(9-15),89,114,152,122,1_9,79.84224598930481,3218.340200896903,3298.182446886208,1556.0184816676401,3218.340200896903
3,COMP_M,8,8_54,8_(53-54),99,120,101,115,8_53,62.99576271186441,3222.339281271117,3285.3350439829815,2217.7978142475126,3222.339281271117
14,COMP_M,3,3_24,3_(23-24),105,128,148,140,3_23,153.81073446327684,3231.164246087636,3384.9749805509127,2503.0304310320134,3231.164246087636
12,COMP_M,0,0_8,0_(1-8),136,148,103,145,0_1,71.62278978388998,3235.8967380630866,3307.5195278469764,2864.85876967353,3235.8967380630866
11,COMP_M,1,1_17,1_(13-17),113,147,108,128,1_13,125.85037406483791,3248.538459649715,3374.388833714553,2848.0965850184016,3248.538459649715
42,COMP_M,5,5_41,5_(36-41),93,117,188,192,5_36,370.219512195122,3252.322796615077,3622.542308810199,2222.2300410424914,3252.322796615077
15,COMP_M,4,4_33,4_(30-33),125,139,167,177,4_30,99.94639175257731,3255.6520578877676,3355.598449640345,3000.529381736183,3255.6520578877676
12,COMP_M,0,0_5,0_(1-5),136,150,103,141,0_1,26.710388247639035,3267.972214707129,3294.682602954768,2864.85876967353,3267.972214707129
35,COMP_M,3,3_25,3_(22-25),83,104,186,106,3_22,52.25404858299595,3268.0822408060067,3320.3362893890026,2693.9979096051097,3268.0822408060067
20,COMP_M,9,9_61,9_(55-61),81,103,174,162,9_55,148.74029850746268,3270.9308149033377,3419.6711134108004,2625.8537935684894,3270.9308149033377
56,COMP_M,3,3_24,3_(23-24),108,121,102,124,3_23,439.10483870967744,3275.311584247694,3714.4164229573717,3038.2906957797454,3275.311584247694
18,COMP_M,1,1_10,1_(9-10),89,110,152,180,1_9,369.13186813186815,3281.7893864776665,3650.9212546095346,2018.0643023104972,3281.7893864776665
44,COMP_M,2,2_20,2_(19-20),109,134,179,163,2_19,704.3783783783783,3315.9544254400166,4020.332803818395,2617.681224924282,3008.7068800866705
15,COMP_M,4,4_35,4_(29-35),98,123,109,121,4_29,22.794462193823215,3320.456009818569,3343.250472012392,2826.498395742348,3320.456009818569
18,COMP_M,1,1_11,1_(9-11),89,111,152,150,1_9,34.331460674157306,3347.712008756704,3382.0434694308615,2018.0643023104972,3347.712008756704
24,COMP_M,4,4_28,4_(27-28),85,97,113,105,4_27,58.30539609644087,3367.0011687106557,3425.3065648070965,2815.933661013336,3367.0011687106557
5,COMP_M,8,8_53,8_(52-53),78,99,111,101,8_52,190.17869415807561,3372.725221318309,3562.903915476385,3039.7571276584213,3372.725221318309
58,COMP_M,5,5_36,M.USER.APP.5,87,93,187,188,None,231.0108695652174,3377.284388868579,3608.2952584337963,2003.0,3251.367026765562
32,COMP_M,2,2_20,2_(19-20),95,131,107,171,2_19,110.4322033898305,3389.3905841747064,3499.822787564537,3173.3839111714806,3389.3905841747064
29,COMP_M,2,2_21,2_(19-21),95,132,107,181,2_19,289.5081967213115,3402.1963903896626,3691.704587110974,2814.3094430863744,3402.1963903896626
46,COMP_M,2,2_21,2_(19-21),109,21,179,153,2_19,5.298529852985299,3404.728393216833,3410.026923069818,2892.6349474476365,3404.728393216833
23,COMP_M,9,9_59,9_(55-59),81,102,174,130,9_55,337.9364161849711,3405.895953723938,3743.832369908909,2931.446101260797,3373.5518452312745
21,COMP_M,5,5_40,5_(37-40),118,142,126,134,5_37,169.05714285714285,3432.3440340991115,3601.4011769562544,2623.893378457337,3432.3440340991115
20,COMP_M,9,9_57,9_(56-57),100,116,112,132,9_56,137.91555555555556,3438.290242827547,3576.205798383103,3027.212073551489,3438.290242827547
16,COMP_M,9,9_60,9_(59-60),102,130,130,136,9_59,272.6774193548387,3440.952270334001,3713.6296896888393,2957.834188057271,3440.952270334001
34,COMP_M,9,9_55,M.USER.APP.9,80,81,197,174,None,305.5923076923077,3448.346852970489,3753.939160662797,1210.0,3448.346852970489
23,COMP_M,9,9_56,9_(55-56),81,100,174,112,9_55,29.334167709637047,3453.9371775715817,3483.2713452812186,2931.446101260797,3453.9371775715817
35,COMP_M,3,3_23,3_(22-23),83,105,186,148,3_22,85.9839357429719,3464.1736984851586,3550.1576342281305,2693.9979096051097,3464.1736984851586
39,COMP_M,4,4_27,M.USER.APP.4,86,85,169,113,None,57.68621064060803,3469.187132007406,3526.873342648014,1386.0,3469.187132007406
2,COMP_M,9,9_62,9_(60-62),130,145,136,158,9_60,121.70719602977667,3482.757819536739,3604.465015566516,2817.506158355506,3482.757819536739
66,COMP_M,2,2_20,2_(19-20),96,126,173,161,2_19,73.41408450704225,3484.4092868159046,3557.823371322947,3090.7741687952685,3484.4092868159046
85,COMP_M,2,2_19,M.USER.APP.2,106,109,178,179,None,65.41279069767442,3499.3067122983493,3564.719502996024,2603.0,3499.3067122983493
2,COMP_M,9,9_63,9_(60-63),130,146,136,156,9_60,40.72445820433437,3510.751046481603,3551.4755046859377,2817.506158355506,3510.751046481603
