"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","104",2
"3","108",2
"4","112",2
"5","126",3
"6","192",3
"7","144",4
"8","176",4
"9","190",4
"10","102",5
"11","130",5
"12","138",5
"13","174",5
"14","116",6
"15","152",6
"16","162",6
"17","140",7
"18","188",7
"19","118",8
"20","128",8
"21","148",8
"22","186",8
"23","156",9
"24","134",10
"25","106",11
"27","146",12
"28","150",12
"29","196",12
"30","122",13
"31","164",13
"32","168",13
"33","178",13
"34","180",14
"35","172",15
"36","114",16
"37","124",17
"38","158",18
"39","182",18
"42","132",19
"26","136",19
"40","198",20
"41","142",21
"43","160",22
"44","166",22
"45","184",23
"46","170",24
"47","120",25
"49","195",25
"50","191",26
"48","194",26
"52","105",27
"53","109",28
"51","200",28
"54","107",29
"55","121",29
"57","101",30
"56","189",30
"89","175",31
"63","123",32
"60","113",33
"72","141",33
"66","129",34
"70","137",35
"86","169",36
"69","135",37
"59","111",38
"62","119",39
"67","131",40
"75","147",40
"58","103",41
"61","117",41
"77","151",41
"80","157",41
"93","183",41
"84","165",42
"64","125",43
"74","145",43
"90","177",43
"92","181",43
"94","185",43
"65","127",44
"87","171",44
"82","161",45
"88","173",45
"76","149",46
"73","143",47
"78","153",47
"83","163",47
"71","139",48
"79","155",48
"95","187",48
"98","4",48
"102","80",49
"97","36",50
"99","66",50
"100","76",50
"101","8",50
"103","88",50
"105","30",51
"106","40",51
"107","48",51
"108","74",51
"81","159",51
"85","167",51
"96","197",51
"111","68",51
"116","84",51
"119","2",52
"109","12",52
"110","28",52
"114","100",53
"115","54",53
"128","6",53
"129","90",54
"117","14",54
"118","18",54
"120","26",54
"121","34",54
"122","56",54
"123","60",54
"124","72",54
"125","78",55
"131","16",55
"126","38",55
"127","52",55
"130","92",55
"132","42",56
"133","96",56
"134","98",56
"135","32",57
"136","46",57
"139","64",57
"137","70",57
"138","44",58
"140","86",58
"141","62",59
"142","10",60
"91","179",60
"143","22",60
"144","24",60
"145","94",60
"68","133",60
"146","82",60
"104","115",60
"147","20",60
"150","154",60
"112","193",60
"113","199",60
"148","50",60
"149","58",60
"185","71",61
"191","83",62
"151","1",63
"174","51",63
"162","3",64
"188","77",65
"182","67",66
"198","95",67
"178","59",68
"186","73",69
"196","91",69
"197","93",69
"171","47",70
"184","7",70
"199","97",71
"175","53",72
"179","61",72
"183","69",73
"192","85",73
"153","13",74
"157","21",74
"164","33",74
"165","35",74
"187","75",74
"194","89",74
"152","11",75
"160","27",75
"154","15",76
"170","45",76
"172","49",76
"189","79",76
"155","17",77
"156","19",77
"158","23",77
"159","25",77
"161","29",77
"163","31",77
"166","37",77
"167","39",77
"168","41",77
"169","43",77
"173","5",77
"176","55",77
"177","57",77
"180","63",77
"181","65",77
"190","81",77
"193","87",77
"195","9",77
"200","99",77
