"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","174",1
"2","102",2
"3","138",2
"4","104",3
"5","152",3
"6","136",4
"7","142",4
"8","188",4
"9","108",5
"10","112",5
"11","110",6
"12","198",6
"13","106",7
"14","126",7
"15","162",8
"16","172",9
"17","186",9
"18","146",10
"19","130",11
"20","164",12
"21","178",12
"22","192",12
"23","122",13
"25","168",13
"26","132",14
"27","148",15
"28","190",15
"29","160",16
"31","176",17
"33","166",18
"35","180",19
"36","170",20
"24","134",20
"30","158",21
"32","114",22
"34","140",23
"42","156",23
"44","200",23
"38","124",23
"39","128",23
"46","150",23
"43","182",23
"45","116",24
"40","118",24
"37","144",24
"41","120",25
"49","161",25
"47","196",25
"48","194",26
"51","111",26
"52","113",27
"50","184",27
"53","101",28
"54","105",28
"56","119",29
"55","117",30
"60","109",30
"59","107",31
"70","139",32
"84","185",32
"77","167",33
"67","131",34
"57","147",34
"58","103",35
"65","127",36
"69","137",36
"63","123",37
"73","151",37
"79","175",37
"86","189",37
"80","177",38
"66","129",39
"61","115",40
"83","183",40
"72","145",41
"71","141",42
"82","181",42
"85","187",43
"81","179",44
"62","121",45
"74","153",45
"75","163",45
"76","165",45
"78","169",45
"87","191",45
"64","125",46
"68","135",47
"93","157",47
"96","155",48
"92","133",48
"95","149",49
"97","159",50
"100","54",50
"90","8",50
"91","4",51
"104","6",51
"94","100",51
"101","66",51
"103","50",51
"102","36",52
"105","58",53
"109","62",53
"107","28",54
"108","44",54
"111","56",55
"112","96",55
"113","2",56
"114","30",56
"115","68",56
"117","92",57
"118","98",57
"119","24",58
"120","90",58
"121","16",59
"122","82",59
"123","10",60
"124","32",61
"125","84",61
"126","86",61
"127","14",62
"128","12",63
"129","20",63
"130","26",63
"131","38",64
"132","88",65
"133","48",66
"134","60",66
"135","40",67
"136","52",67
"137","78",67
"138","70",68
"139","80",68
"140","34",69
"141","18",70
"142","74",71
"89","197",71
"88","193",72
"143","46",72
"144","64",72
"145","22",73
"98","171",73
"99","173",73
"106","199",74
"146","42",74
"147","94",74
"110","143",74
"148","76",74
"150","154",74
"116","195",74
"149","72",74
"173","5",75
"151","1",76
"179","61",77
"200","99",78
"184","7",79
"182","67",80
"185","71",80
"194","89",81
"195","9",82
"171","47",83
"191","83",84
"188","77",85
"162","3",86
"183","69",87
"153","13",88
"155","17",88
"158","23",88
"190","81",88
"192","85",88
"165","35",89
"197","93",90
"198","95",90
"160","27",91
"169","43",91
"186","73",91
"177","57",92
"187","75",92
"163","31",93
"161","29",94
"164","33",94
"156","19",95
"157","21",95
"196","91",96
"152","11",97
"154","15",97
"180","63",97
"170","45",98
"178","59",99
"172","49",100
"174","51",100
"175","53",100
"167","39",101
"193","87",101
"159","25",102
"166","37",102
"168","41",102
"199","97",102
"176","55",103
"181","65",103
"189","79",103
