"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","109",1
"2","177",2
"3","101",3
"4","111",4
"5","145",5
"6","175",6
"7","151",7
"8","123",8
"9","169",9
"10","141",10
"11","105",11
"12","135",12
"14","107",13
"13","161",13
"15","113",14
"16","157",15
"17","131",16
"18","121",17
"19","103",18
"20","171",19
"21","189",20
"22","149",21
"23","143",22
"24","139",23
"25","153",23
"26","163",23
"27","187",23
"29","191",24
"28","185",25
"30","193",26
"31","119",27
"32","181",27
"33","159",28
"35","129",28
"34","137",28
"36","167",29
"38","179",29
"37","117",29
"39","127",30
"40","115",31
"43","104",31
"41","155",31
"42","147",32
"44","183",33
"50","190",33
"45","195",33
"46","165",34
"47","125",35
"54","110",35
"55","158",36
"49","173",36
"51","197",36
"52","1",37
"53","108",37
"48","133",37
"56","112",38
"57","114",39
"60","102",39
"61","174",40
"58","77",40
"62","138",40
"59","73",40
"67","148",41
"71","188",41
"68","162",42
"70","180",42
"65","130",43
"79","136",43
"64","124",43
"69","164",44
"82","178",44
"66","140",44
"86","168",44
"80","7",44
"85","152",44
"63","106",44
"73","118",44
"84","51",44
"74","128",44
"88","3",44
"89","5",45
"91","21",46
"72","116",46
"75","134",46
"76","142",46
"77","172",46
"78","192",46
"99","33",46
"95","126",46
"81","176",46
"97","146",46
"98","15",46
"83","184",46
"96","144",46
"87","186",46
"103","198",46
"90","61",46
"102","122",46
"92","89",46
"93","9",46
"94","93",46
"100","91",47
"101","11",48
"107","156",48
"113","95",48
"117","71",49
"115","39",50
"112","81",50
"116","41",51
"118","85",51
"119","83",52
"128","92",52
"120","17",52
"121","75",52
"125","99",52
"126","166",53
"122","25",53
"123","59",53
"124","37",54
"127","13",55
"129","97",55
"105","132",55
"106","150",55
"130","35",55
"131","57",56
"132","27",57
"114","53",57
"135","66",57
"134","67",57
"133","23",58
"137","29",59
"138","31",59
"136","19",60
"139","45",60
"140","49",60
"141","43",61
"142","87",61
"145","199",61
"143","55",61
"147","47",61
"104","120",61
"108","160",61
"109","170",61
"110","182",61
"111","196",61
"144","194",62
"148","65",62
"149","69",62
"150","79",62
"183","63",63
"156","16",64
"146","200",64
"151","154",65
"167","36",65
"180","6",66
"191","8",67
"153","100",68
"185","68",68
"158","2",69
"169","4",69
"163","28",70
"177","54",71
"165","32",72
"172","44",73
"196","88",73
"194","84",74
"195","86",74
"187","72",75
"168","38",76
"154","12",77
"166","34",78
"174","48",78
"188","74",78
"181","60",79
"157","18",80
"170","40",81
"182","62",81
"176","52",82
"190","78",82
"199","96",82
"161","24",83
"173","46",84
"192","80",84
"160","22",85
"184","64",85
"200","98",85
"164","30",86
"171","42",86
"178","56",87
"179","58",88
"197","90",88
"152","10",89
"155","14",89
"159","20",89
"162","26",89
"175","50",89
"186","70",89
"193","82",89
"189","76",90
"198","94",91
