"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","179",1
"2","169",2
"3","105",3
"4","111",3
"5","113",3
"7","101",4
"6","171",4
"8","109",5
"9","181",5
"10","103",6
"11","157",7
"12","161",7
"13","185",7
"14","119",8
"15","193",8
"16","107",9
"17","117",9
"18","137",9
"19","147",10
"20","149",11
"21","139",12
"22","177",12
"23","121",13
"24","175",14
"25","191",14
"26","123",15
"27","145",16
"28","163",17
"29","187",17
"30","127",18
"31","131",18
"32","151",18
"33","153",18
"34","183",18
"35","189",18
"37","141",19
"38","167",20
"39","165",21
"41","125",22
"42","133",22
"43","135",23
"44","115",24
"36","129",24
"40","155",25
"45","195",26
"46","197",27
"47","143",28
"48","159",29
"49","173",29
"50","108",30
"51","140",31
"52","172",31
"54","199",32
"83","174",32
"56","146",32
"55","104",33
"71","138",33
"88","184",33
"60","112",34
"65","126",35
"75","152",35
"53","61",35
"57","102",36
"90","188",36
"59","110",37
"70","136",38
"67","130",39
"58","106",40
"78","162",40
"93","198",40
"81","168",41
"89","186",41
"72","142",42
"91","190",43
"85","178",44
"69","134",45
"68","132",46
"73","144",46
"63","122",47
"64","124",47
"86","180",48
"77","158",49
"79","164",49
"62","118",50
"76","156",51
"84","176",52
"92","192",52
"100","5",52
"61","116",52
"66","128",52
"74","148",52
"80","166",52
"82","170",52
"87","182",52
"106","85",52
"94","160",52
"95","120",53
"97","150",53
"96","114",54
"101","67",54
"107","89",55
"108","9",55
"98","1",56
"99","17",56
"103","71",56
"105","83",56
"113","73",56
"110","3",57
"111","57",58
"112","69",59
"102","7",59
"104","75",59
"109","91",59
"118","47",60
"124","93",60
"114","21",60
"115","31",60
"116","35",60
"117","45",60
"119","49",60
"120","51",60
"121","53",60
"122","81",60
"123","95",60
"125","15",61
"126","59",61
"134","87",61
"127","13",61
"128","27",61
"129","41",62
"130","79",62
"131","33",63
"138","43",63
"133","63",63
"141","19",63
"142","23",64
"137","39",64
"143","99",64
"139","29",64
"144","55",64
"140","97",64
"145","11",65
"132","200",65
"148","65",65
"146","77",65
"136","196",65
"147","25",65
"135","194",65
"149","37",65
"150","154",66
"190","8",67
"187","74",68
"198","94",69
"157","2",70
"168","4",71
"181","62",71
"179","6",72
"166","36",73
"189","78",74
"193","84",75
"195","88",75
"153","12",76
"184","68",77
"163","30",78
"165","34",78
"183","66",78
"162","28",79
"156","18",80
"175","52",80
"194","86",81
"152","100",82
"169","40",82
"173","48",82
"154","14",83
"160","24",83
"171","44",83
"174","50",83
"176","54",83
"182","64",83
"188","76",83
"196","90",83
"197","92",83
"200","98",83
"170","42",84
"161","26",85
"177","56",85
"151","10",86
"155","16",86
"158","20",86
"180","60",86
"192","82",86
"159","22",87
"164","32",87
"167","38",87
"172","46",87
"178","58",87
"185","70",87
"186","72",87
"191","80",87
"199","96",87
