"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","115",2
"3","105",3
"4","101",4
"5","107",5
"6","113",5
"7","161",5
"8","109",6
"9","185",7
"10","131",8
"11","119",9
"12","143",10
"13","117",11
"14","137",11
"15","169",12
"16","159",13
"17","177",13
"18","193",13
"19","147",14
"20","155",15
"21","183",15
"22","129",16
"23","127",17
"24","175",18
"29","189",18
"25","103",18
"26","173",18
"27","187",18
"28","167",19
"30","123",20
"31","151",21
"32","157",22
"40","102",22
"34","141",22
"35","153",22
"36","163",22
"37","181",22
"33","139",22
"38","133",23
"39","135",23
"41","179",24
"44","136",24
"42","149",24
"43","145",25
"45","172",25
"46","121",26
"48","174",27
"52","171",28
"53","191",28
"47","138",28
"49","5",28
"58","104",28
"54","45",28
"50","108",28
"51","112",29
"60","152",29
"57","97",29
"59","106",30
"62","126",31
"63","188",32
"55","156",32
"61","110",32
"64","134",32
"56","142",32
"77","190",32
"73","168",33
"75","178",33
"74","176",34
"68","130",35
"70","148",36
"71","162",36
"72","164",36
"76","186",36
"65","61",36
"66","89",36
"67","9",36
"78","192",37
"79","198",37
"89","71",37
"92","197",37
"81","158",37
"94","165",37
"85","1",37
"83","132",37
"86","63",37
"87","69",37
"88","7",37
"91","57",38
"90","83",38
"99","125",38
"93","17",38
"96","11",38
"98","91",39
"100","79",40
"103","3",41
"105","124",42
"109","25",43
"69","140",43
"113","13",43
"80","180",43
"115","37",43
"82","182",43
"97","47",43
"112","59",43
"84","170",43
"114","35",43
"117","160",43
"101","43",43
"102","23",44
"119","93",44
"125","99",45
"104","21",45
"106","33",46
"120","146",46
"107","15",46
"108","19",46
"126","27",46
"110","81",46
"111","95",46
"116","73",47
"124","144",47
"118","39",47
"132","87",47
"130","31",48
"122","114",48
"123","118",48
"127","122",48
"129","166",49
"121","41",49
"95","184",49
"136","29",49
"128","128",49
"131","49",49
"133","120",50
"134","196",51
"141","55",51
"145","16",51
"138","85",51
"135","116",51
"148","195",51
"146","6",51
"142","65",51
"137","194",51
"143","75",51
"144","77",51
"139","150",51
"147","53",51
"149","67",51
"151","199",51
"140","200",51
"150","51",51
"190","8",52
"163","28",53
"172","44",54
"165","32",55
"181","62",56
"152","154",56
"182","64",56
"169","4",57
"186","72",58
"168","38",59
"166","34",60
"189","78",61
"180","60",62
"184","68",63
"194","86",64
"199","96",64
"161","24",65
"176","52",66
"200","98",66
"177","54",67
"154","100",68
"183","66",69
"167","36",70
"164","30",71
"178","56",72
"197","92",72
"196","90",73
"153","10",74
"158","2",74
"175","50",74
"156","14",75
"162","26",75
"185","70",76
"157","18",77
"159","20",77
"192","82",78
"193","84",78
"195","88",78
"198","94",79
"160","22",80
"173","46",80
"174","48",80
"187","74",80
"170","40",81
"179","58",81
"191","80",82
"155","12",83
"171","42",84
"188","76",84
