"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","169",1
"2","171",2
"3","101",3
"4","181",4
"5","179",5
"6","105",6
"7","109",6
"8","103",7
"9","111",7
"10","113",7
"11","157",7
"12","193",8
"13","139",9
"14","189",10
"15","149",11
"16","107",12
"18","177",13
"20","127",14
"21","185",14
"22","191",15
"23","175",16
"25","187",17
"27","145",18
"28","123",19
"17","161",19
"19","119",20
"24","167",21
"26","117",22
"29","121",23
"33","141",23
"30","183",23
"36","165",23
"31","153",23
"32","163",23
"38","125",23
"34","147",23
"35","135",24
"37","115",25
"40","151",26
"42","108",26
"41","173",26
"39","133",26
"44","140",26
"43","137",26
"45","155",27
"46","195",28
"49","172",28
"47","131",28
"48","159",28
"50","129",29
"51","143",30
"53","146",30
"55","104",31
"52","85",31
"56","184",31
"54","73",31
"57","57",32
"59","3",33
"58","102",33
"60","67",33
"63","112",33
"62","110",34
"61","106",34
"69","152",34
"70","174",34
"65","136",34
"77","138",34
"66","144",34
"78","162",34
"64","122",34
"71","190",34
"81","130",34
"68","180",34
"83","188",34
"82","178",35
"76","1",35
"86","126",35
"84","69",35
"67","164",35
"79","7",35
"85","93",35
"72","192",35
"93","168",35
"89","91",35
"90","124",35
"92","166",36
"88","75",36
"91","158",37
"95","5",37
"73","148",37
"99","118",37
"100","132",37
"87","47",37
"106","128",37
"80","81",37
"94","53",38
"96","95",39
"110","186",39
"97","13",39
"98","21",39
"112","134",39
"101","33",39
"102","35",39
"113","142",39
"105","15",39
"103","45",39
"104","9",39
"107","27",40
"108","31",40
"109","49",40
"111","51",41
"114","29",42
"119","156",42
"74","120",42
"75","160",42
"117","83",42
"128","23",42
"118","116",42
"116","39",42
"115","97",42
"120","41",43
"129","43",43
"131","19",44
"123","17",44
"132","99",44
"133","55",45
"137","197",45
"130","71",45
"127","11",45
"140","8",45
"134","198",45
"121","170",45
"122","176",45
"135","25",45
"136","59",45
"141","65",45
"126","150",45
"124","182",45
"138","37",45
"139","77",45
"125","114",45
"142","87",45
"149","199",45
"143","194",45
"145","63",45
"146","79",45
"147","89",45
"144","196",45
"181","61",45
"157","2",46
"148","154",46
"168","4",46
"179","6",47
"193","84",48
"150","200",48
"195","88",48
"198","94",49
"173","48",50
"188","74",50
"169","40",51
"160","24",52
"155","16",53
"200","98",53
"163","30",54
"166","36",55
"184","66",56
"152","100",57
"177","56",57
"183","64",57
"153","12",58
"196","90",58
"175","52",59
"176","54",60
"194","86",60
"151","10",61
"162","28",61
"156","18",62
"161","26",63
"170","42",63
"171","44",63
"197","92",63
"154","14",64
"164","32",64
"189","76",64
"182","62",65
"191","80",66
"192","82",66
"158","20",67
"190","78",67
"159","22",68
"167","38",68
"172","46",68
"165","34",69
"180","60",69
"199","96",69
"178","58",70
"187","72",71
"174","50",72
"185","68",72
"186","70",73
