"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","105",2
"3","113",2
"4","129",2
"5","101",3
"6","109",3
"7","119",3
"8","185",3
"9","111",4
"10","121",5
"11","103",6
"12","117",6
"13","191",6
"14","123",7
"15","139",7
"16","141",7
"17","147",7
"18","161",7
"19","169",7
"20","175",7
"21","135",8
"22","159",8
"23","177",8
"24","155",9
"25","197",10
"26","187",11
"27","143",12
"28","127",13
"29","189",14
"30","115",15
"31","157",16
"32","183",16
"33","167",17
"36","195",18
"34","173",18
"35","165",19
"37","149",20
"38","163",21
"41","131",21
"39","125",21
"40","153",21
"42","133",22
"43","137",22
"44","145",23
"45","151",23
"46","181",24
"47","199",25
"49","193",26
"48","179",26
"51","196",26
"50","171",26
"52","176",26
"55","134",27
"53","192",27
"54","110",28
"57","190",28
"56","186",29
"58","102",30
"59","152",30
"70","126",31
"94","188",32
"60","104",33
"74","136",33
"89","174",33
"75","138",34
"61","106",35
"63","112",36
"78","146",36
"66","118",37
"71","128",38
"72","130",39
"86","168",40
"73","132",41
"88","172",41
"65","116",42
"62","108",43
"90","178",43
"68","122",44
"79","148",44
"87","170",44
"92","182",44
"83","162",45
"84","164",46
"91","180",46
"95","198",46
"64","114",47
"82","160",47
"93","184",47
"69","124",48
"77","142",48
"80","150",48
"85","166",48
"67","120",49
"76","140",49
"81","158",49
"96","156",50
"97","69",51
"98","89",51
"99","1",52
"100","25",52
"101","61",52
"102","67",52
"103","7",52
"104","71",52
"105","77",52
"106","81",52
"107","91",52
"108","95",52
"111","53",53
"112","59",53
"113","75",53
"114","85",53
"115","45",54
"116","9",54
"117","37",55
"118","43",55
"119","49",55
"120","63",55
"121","79",55
"122","21",56
"123","47",56
"124","51",56
"125","57",56
"126","11",57
"127","19",58
"128","5",58
"129","87",59
"130","15",60
"131","83",60
"133","17",61
"134","3",61
"135","33",61
"136","41",62
"137","55",62
"138","93",63
"139","97",63
"140","23",64
"141","39",64
"142","99",65
"143","35",66
"144","13",67
"145","27",67
"146","31",67
"110","194",67
"147","65",67
"109","144",67
"148","29",67
"132","200",67
"149","73",67
"150","154",68
"188","76",68
"155","16",69
"162","28",70
"164","32",71
"189","78",72
"165","34",73
"186","72",73
"190","8",73
"198","94",73
"182","64",74
"166","36",75
"167","38",75
"157","2",76
"168","4",77
"156","18",78
"180","60",78
"153","12",79
"171","44",79
"152","100",80
"175","52",80
"191","80",80
"194","86",80
"196","90",80
"199","96",80
"200","98",80
"174","50",81
"176","54",81
"185","70",81
"160","24",82
"161","26",82
"163","30",82
"177","56",83
"179","6",83
"192","82",83
"151","10",84
"173","48",84
"183","66",84
"184","68",84
"195","88",84
"154","14",85
"158","20",85
"159","22",85
"169","40",85
"170","42",85
"172","46",85
"178","58",85
"181","62",85
"187","74",85
"193","84",85
"197","92",85
