"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","102",1
"2","136",2
"3","104",3
"4","138",3
"5","152",3
"6","174",3
"7","108",4
"8","112",4
"9","192",4
"10","126",5
"11","172",6
"12","188",6
"13","106",7
"14","146",7
"15","144",8
"16","122",9
"17","162",10
"18","164",10
"19","168",10
"20","178",10
"21","130",11
"22","148",11
"23","198",11
"24","186",12
"25","140",13
"26","142",14
"27","160",14
"28","158",15
"29","190",16
"30","156",17
"31","134",18
"32","176",19
"33","132",20
"34","120",21
"35","180",22
"36","166",23
"37","150",24
"38","182",25
"39","170",26
"41","110",27
"40","124",27
"44","116",27
"42","114",27
"45","137",27
"43","184",27
"46","194",28
"47","128",29
"48","200",30
"49","118",31
"50","196",31
"53","111",32
"52","105",33
"51","101",34
"54","113",35
"58","161",36
"55","191",36
"56","103",37
"57","119",38
"76","171",39
"59","185",39
"77","177",40
"65","131",41
"74","167",41
"63","117",42
"69","147",42
"71","151",42
"60","107",43
"72","157",43
"75","169",43
"64","127",44
"66","133",44
"81","189",44
"73","165",45
"67","139",46
"79","183",46
"62","115",47
"80","187",47
"61","109",48
"68","143",48
"85","145",48
"88","125",49
"78","179",49
"98","181",49
"87","123",50
"89","129",50
"70","149",50
"82","195",50
"97","175",50
"96","173",51
"93","155",52
"84","8",52
"91","141",52
"92","153",52
"94","159",52
"95","163",52
"83","70",52
"90","135",53
"100","197",53
"109","94",54
"111","84",54
"116","98",55
"113","62",56
"101","100",56
"102","28",56
"103","36",56
"104","4",56
"105","44",56
"106","54",56
"107","56",56
"108","66",56
"114","68",56
"110","72",56
"112","2",57
"115","88",57
"117","92",58
"121","16",58
"118","18",58
"119","60",58
"120","80",58
"122","24",59
"123","50",59
"124","38",60
"125","82",60
"127","10",61
"128","12",61
"129","34",61
"130","96",61
"131","6",62
"132","74",62
"133","30",63
"134","32",63
"135","48",63
"136","52",63
"137","86",63
"138","40",64
"143","78",64
"139","90",64
"140","20",65
"141","22",65
"142","46",65
"144","42",66
"145","14",67
"146","26",68
"147","64",68
"86","121",68
"99","193",68
"150","83",68
"151","154",69
"126","199",69
"148","58",69
"149","76",69
"174","5",70
"193","87",71
"180","61",72
"186","71",73
"183","67",74
"172","47",75
"194","89",76
"195","9",77
"152","1",78
"185","7",79
"156","17",80
"184","69",81
"163","3",82
"189","77",83
"179","59",84
"198","95",84
"159","23",85
"175","51",85
"192","85",86
"171","45",87
"178","57",87
"170","43",88
"187","73",88
"197","93",88
"153","11",89
"158","21",89
"165","33",89
"196","91",89
"155","15",90
"157","19",91
"168","39",91
"191","81",91
"160","25",92
"169","41",92
"177","55",92
"199","97",92
"200","99",92
"154","13",93
"161","27",93
"162","29",93
"164","31",93
"166","35",93
"167","37",93
"173","49",93
"176","53",93
"181","63",93
"182","65",93
"188","75",93
"190","79",93
