"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","152",2
"3","108",3
"4","188",3
"5","102",4
"6","112",4
"7","146",4
"8","138",5
"9","174",5
"10","186",5
"11","106",6
"12","122",7
"13","164",8
"14","192",8
"15","104",9
"16","132",10
"17","162",10
"18","134",11
"19","190",11
"20","130",12
"21","136",12
"22","148",12
"23","176",12
"24","166",13
"25","126",14
"26","178",14
"27","140",15
"28","168",15
"29","156",16
"30","160",17
"31","144",18
"32","158",18
"33","170",18
"34","118",19
"35","198",19
"36","128",20
"37","120",21
"38","180",21
"39","116",22
"40","124",22
"41","142",22
"42","172",23
"43","196",24
"44","114",25
"45","184",26
"46","150",27
"47","182",28
"48","127",29
"50","113",30
"53","101",31
"51","194",31
"55","119",31
"52","200",31
"49","90",31
"54","105",32
"61","111",33
"62","117",34
"58","103",35
"59","107",35
"68","139",35
"56","147",35
"75","171",35
"60","109",36
"71","161",37
"66","129",38
"78","177",38
"64","123",39
"70","151",39
"73","167",40
"82","191",40
"74","169",41
"63","121",42
"77","175",42
"57","8",42
"65","125",43
"72","165",43
"81","187",44
"69","141",45
"79","181",45
"85","189",45
"89","155",46
"90","157",47
"76","173",47
"88","153",47
"92","163",47
"93","183",47
"91","159",48
"87","133",49
"94","137",49
"95","145",50
"100","6",50
"96","100",51
"98","4",51
"102","143",51
"106","54",52
"107","74",52
"67","135",52
"80","185",52
"83","193",52
"84","197",52
"86","115",53
"101","131",54
"115","56",54
"103","149",54
"116","16",54
"97","28",54
"99","44",54
"117","96",54
"119","24",55
"120","82",56
"121","92",56
"109","30",56
"122","14",56
"124","98",56
"125","10",57
"114","38",57
"118","2",58
"126","26",58
"123","32",58
"110","60",58
"111","76",58
"112","88",58
"113","34",59
"128","84",59
"127","48",59
"131","78",59
"132","20",59
"129","40",59
"130","52",59
"133","62",60
"134","86",60
"135","58",61
"136","36",62
"137","80",62
"138","12",63
"139","18",63
"140","72",64
"141","94",64
"142","64",65
"143","46",66
"144","50",66
"145","22",67
"104","195",67
"147","68",67
"108","179",67
"148","66",67
"105","199",67
"146","42",67
"149","70",67
"151","154",67
"150","71",67
"183","67",68
"187","75",69
"190","81",70
"172","47",71
"152","1",72
"188","77",73
"163","3",74
"174","5",75
"198","95",76
"185","7",77
"159","23",78
"199","97",78
"192","85",79
"154","13",80
"166","35",80
"161","27",81
"170","43",81
"179","59",81
"181","63",81
"197","93",81
"186","73",82
"195","9",82
"153","11",83
"175","51",83
"191","83",83
"200","99",83
"157","19",84
"162","29",84
"164","31",84
"196","91",84
"177","55",85
"189","79",85
"165","33",86
"158","21",87
"155","15",88
"182","65",89
"194","89",89
"156","17",90
"160","25",91
"167","37",92
"168","39",92
"171","45",92
"180","61",92
"173","49",93
"169","41",94
"178","57",94
"176","53",95
"184","69",95
"193","87",96
