"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","197",1
"2","113",2
"3","107",3
"4","101",4
"5","119",5
"6","111",6
"7","117",7
"8","105",8
"9","129",9
"10","147",9
"11","139",10
"12","199",10
"13","109",11
"14","161",11
"15","185",11
"16","187",12
"17","127",13
"18","157",14
"19","167",14
"20","121",15
"21","177",16
"25","189",16
"22","163",16
"23","103",17
"26","191",17
"27","153",18
"24","123",18
"28","169",19
"29","175",19
"30","141",20
"31","149",21
"32","143",22
"33","135",23
"34","137",23
"35","183",23
"36","159",24
"37","131",25
"38","155",26
"39","133",27
"40","115",28
"42","195",29
"41","181",30
"43","179",31
"44","193",31
"46","165",32
"45","125",33
"50","186",33
"47","145",33
"48","173",33
"49","171",34
"51","151",35
"52","152",35
"55","188",36
"59","190",36
"53","106",36
"54","134",36
"56","192",36
"57","110",37
"63","174",37
"60","112",38
"62","138",38
"58","176",38
"64","102",39
"61","132",39
"66","170",40
"76","130",40
"82","162",41
"68","108",42
"77","136",42
"88","180",42
"74","126",43
"65","148",43
"67","104",44
"79","146",44
"81","160",45
"86","172",45
"69","114",46
"85","168",46
"90","198",46
"84","166",47
"89","196",47
"71","118",48
"80","156",48
"83","164",48
"73","124",49
"75","128",49
"78","142",49
"70","116",50
"72","122",51
"87","178",51
"91","140",52
"99","81",52
"92","182",52
"96","63",52
"93","184",52
"94","1",53
"97","7",53
"102","5",53
"95","61",53
"98","77",53
"100","89",53
"101","45",54
"103","69",54
"104","75",54
"105","9",54
"106","95",54
"108","144",54
"107","97",54
"110","49",55
"109","71",55
"116","57",55
"111","67",55
"112","83",55
"118","3",55
"114","17",55
"115","21",55
"122","99",55
"117","15",55
"119","35",55
"120","41",55
"121","85",55
"124","11",55
"125","13",56
"126","43",57
"128","25",58
"129","27",58
"130","33",58
"131","39",58
"132","31",59
"133","93",59
"134","73",60
"135","37",61
"136","51",61
"137","91",62
"139","19",63
"140","53",63
"141","23",64
"142","29",65
"143","65",65
"144","55",66
"113","150",66
"145","59",66
"123","120",66
"127","158",67
"147","79",67
"138","200",67
"148","87",67
"146","194",67
"149","47",67
"150","154",68
"188","76",68
"199","96",69
"168","4",70
"196","90",71
"155","16",72
"163","30",73
"166","36",74
"162","28",75
"190","8",76
"179","6",77
"200","98",78
"189","78",79
"198","94",80
"164","32",81
"165","34",81
"157","2",82
"152","100",83
"195","88",83
"156","18",84
"153","12",85
"160","24",86
"182","64",87
"186","72",87
"193","84",88
"167","38",89
"176","54",89
"177","56",90
"171","44",91
"180","60",91
"181","62",91
"161","26",92
"174","50",92
"169","40",93
"173","48",93
"175","52",93
"183","66",93
"187","74",93
"194","86",93
"151","10",94
"154","14",94
"158","20",94
"159","22",94
"170","42",94
"172","46",94
"178","58",94
"184","68",94
"185","70",94
"191","80",94
"192","82",94
"197","92",94
