"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","112",2
"3","104",3
"4","130",4
"5","162",4
"6","180",5
"7","106",6
"8","188",6
"9","190",7
"10","108",8
"11","118",8
"12","128",8
"13","102",9
"14","116",9
"15","126",9
"16","146",9
"17","152",9
"18","174",9
"19","134",10
"20","138",10
"21","176",11
"22","124",12
"23","178",13
"24","122",14
"28","148",14
"25","168",14
"30","150",14
"26","164",14
"27","136",15
"32","160",15
"29","192",15
"31","114",16
"33","158",17
"34","132",18
"35","140",19
"36","186",19
"37","142",20
"39","182",21
"38","166",21
"40","196",22
"41","120",23
"42","172",24
"43","170",25
"46","175",25
"48","109",26
"44","156",26
"45","184",27
"47","198",28
"50","123",28
"51","101",29
"49","144",29
"53","169",30
"52","141",30
"57","105",30
"54","135",30
"59","107",30
"55","153",30
"56","163",30
"63","177",31
"62","121",32
"61","113",33
"64","191",34
"60","111",35
"68","189",35
"65","131",36
"58","103",36
"67","167",37
"70","129",37
"71","143",38
"66","145",38
"72","161",39
"74","183",40
"69","119",41
"73","171",42
"81","194",42
"76","8",42
"82","195",43
"75","187",43
"79","159",44
"83","117",44
"78","139",44
"80","193",44
"88","80",44
"77","127",44
"84","155",45
"85","157",46
"91","147",46
"93","151",46
"94","165",47
"86","28",47
"87","44",47
"102","16",47
"96","72",47
"95","60",48
"108","68",48
"111","6",48
"90","125",48
"101","4",48
"103","34",49
"107","38",49
"105","100",50
"117","94",50
"110","32",50
"112","64",50
"115","66",50
"113","96",50
"114","52",51
"92","149",51
"116","78",51
"119","86",51
"120","98",51
"122","2",51
"121","24",51
"118","54",51
"123","56",52
"124","74",52
"126","92",53
"106","36",53
"127","10",53
"109","30",53
"125","14",54
"128","12",55
"129","50",55
"130","70",55
"131","82",55
"133","90",55
"132","20",56
"134","26",57
"135","40",57
"136","84",57
"137","88",57
"138","18",58
"139","58",58
"97","133",58
"89","115",58
"99","181",59
"143","42",59
"141","48",59
"98","173",59
"100","185",59
"142","22",59
"145","76",59
"104","179",59
"146","62",59
"140","137",59
"147","46",59
"144","197",59
"149","200",59
"148","51",59
"151","154",59
"150","95",59
"152","199",60
"184","69",61
"186","71",61
"181","63",62
"178","57",63
"183","67",63
"153","1",64
"188","75",64
"154","11",65
"197","91",65
"164","3",66
"189","77",66
"190","79",66
"194","87",67
"179","59",68
"185","7",69
"155","13",70
"161","25",70
"168","37",70
"160","23",71
"167","35",71
"162","27",72
"187","73",72
"193","85",72
"198","93",72
"163","29",73
"165","31",73
"171","43",73
"191","81",73
"156","15",74
"159","21",74
"166","33",74
"200","99",75
"158","19",76
"176","53",76
"177","55",76
"175","5",77
"192","83",78
"195","89",78
"169","39",79
"182","65",80
"199","97",80
"170","41",81
"172","45",81
"173","47",81
"196","9",81
"157","17",82
"180","61",82
"174","49",83
