"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","186",1
"2","110",2
"3","152",2
"4","176",2
"5","188",2
"6","190",2
"7","192",2
"8","102",3
"9","112",3
"10","138",3
"11","148",3
"12","160",3
"13","174",3
"14","126",4
"15","166",4
"16","196",4
"17","104",5
"18","106",6
"19","108",7
"20","130",7
"21","136",7
"22","156",7
"23","162",7
"24","164",7
"25","168",7
"26","178",7
"27","198",7
"28","122",8
"29","134",8
"30","180",8
"31","132",9
"32","142",9
"33","172",9
"34","170",10
"35","116",11
"36","146",12
"37","114",13
"38","128",14
"39","124",15
"41","118",16
"40","140",16
"42","144",17
"43","150",18
"46","182",18
"44","184",18
"45","120",19
"47","200",20
"48","158",21
"49","194",22
"50","199",22
"51","197",23
"53","113",24
"52","107",25
"54","101",26
"56","105",27
"60","117",27
"66","129",27
"75","147",27
"61","119",28
"58","111",29
"96","191",30
"63","123",31
"88","175",32
"70","137",33
"93","185",33
"57","109",34
"71","139",34
"82","161",34
"84","165",34
"85","167",34
"64","125",35
"94","187",35
"65","127",36
"77","151",36
"62","121",37
"55","103",38
"72","141",38
"95","189",38
"74","145",39
"80","157",39
"91","181",39
"92","183",39
"97","193",40
"89","177",41
"69","135",42
"78","153",42
"79","155",42
"83","163",42
"73","143",43
"100","100",44
"101","28",44
"102","34",44
"103","4",44
"104","44",44
"105","60",44
"106","72",44
"107","76",44
"108","78",44
"109","8",44
"110","80",44
"111","88",44
"112","94",44
"113","30",45
"114","36",46
"115","50",46
"116","12",47
"117","14",47
"118","18",47
"119","26",47
"120","40",47
"121","48",47
"122","54",47
"123","56",47
"124","66",47
"125","70",47
"126","74",47
"127","38",48
"128","68",48
"129","58",49
"130","2",50
"131","52",50
"132","82",51
"133","6",52
"134","62",52
"135","64",52
"136","90",52
"137","96",52
"138","98",52
"139","32",53
"140","92",53
"76","149",53
"86","169",53
"87","173",53
"141","10",53
"142","16",53
"143","22",53
"144","42",53
"145","86",53
"146","20",54
"147","84",54
"59","115",54
"67","131",54
"68","133",54
"149","154",54
"81","159",54
"90","179",54
"98","195",54
"148","24",54
"99","171",54
"170","46",54
"182","67",55
"171","47",56
"185","71",57
"188","77",57
"190","81",57
"180","63",58
"173","5",59
"178","59",60
"191","83",60
"174","51",61
"179","61",61
"198","95",61
"183","69",62
"196","91",63
"187","75",64
"150","1",65
"184","7",65
"161","3",66
"164","35",66
"199","97",66
"151","11",67
"152","13",67
"153","15",67
"154","17",67
"155","19",67
"156","21",67
"157","23",67
"158","25",67
"159","27",67
"160","29",67
"162","31",67
"163","33",67
"165","37",67
"166","39",67
"167","41",67
"168","43",67
"169","45",67
"172","49",67
"175","53",67
"176","55",67
"177","57",67
"181","65",67
"186","73",67
"189","79",67
"192","85",67
"193","87",67
"194","89",67
"195","9",67
"197","93",67
"200","99",67
