"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","174",1
"2","138",2
"3","102",3
"4","142",4
"5","152",5
"6","104",6
"7","136",7
"8","188",7
"9","106",8
"10","110",9
"11","112",9
"12","198",10
"13","172",11
"14","108",12
"17","186",12
"15","132",12
"16","126",13
"18","146",14
"19","162",15
"20","134",16
"21","164",16
"22","178",16
"23","192",16
"24","122",17
"25","130",17
"26","168",17
"29","170",17
"27","148",17
"28","158",18
"30","190",18
"31","114",19
"32","160",19
"33","176",20
"34","166",21
"35","180",22
"37","128",23
"38","156",24
"39","200",24
"43","111",24
"40","116",24
"41","182",24
"45","113",24
"36","118",24
"42","150",24
"47","161",24
"44","124",24
"46","140",25
"51","105",25
"50","101",26
"48","144",26
"49","120",27
"56","119",27
"54","109",28
"55","117",28
"53","107",29
"52","6",29
"60","196",29
"61","184",30
"66","167",31
"57","103",31
"58","147",32
"64","131",32
"65","139",32
"67","185",32
"68","194",32
"63","127",32
"69","62",32
"71","50",33
"77","137",34
"86","177",35
"70","189",35
"85","175",36
"59","115",36
"73","123",36
"80","151",36
"75","129",37
"88","187",38
"78","141",39
"79","145",39
"87","181",40
"62","8",40
"84","169",41
"93","183",41
"95","179",42
"92","4",42
"96","54",42
"99","36",43
"100","96",44
"94","66",44
"72","121",44
"81","153",44
"82","163",44
"98","100",44
"105","98",44
"76","135",44
"106","16",44
"83","165",44
"89","191",44
"104","58",44
"109","157",44
"107","2",44
"108","68",44
"111","90",45
"97","133",45
"114","56",45
"74","125",45
"118","86",45
"116","92",45
"119","14",46
"123","26",47
"101","24",47
"102","28",47
"103","30",47
"110","44",48
"112","10",49
"113","32",49
"115","84",50
"117","82",51
"120","20",52
"126","155",52
"121","38",52
"122","12",53
"125","149",53
"138","5",53
"124","88",53
"91","197",53
"129","48",53
"130","52",53
"140","80",53
"127","159",53
"141","18",53
"90","193",53
"134","60",53
"137","78",53
"147","1",53
"136","40",53
"143","46",53
"145","74",53
"146","94",53
"142","34",53
"139","70",53
"128","143",53
"148","22",53
"144","64",53
"149","42",54
"150","76",54
"152","99",54
"131","171",54
"132","173",54
"133","199",54
"154","154",54
"135","195",54
"151","7",54
"153","72",54
"181","61",55
"195","89",56
"196","9",56
"186","71",57
"174","47",58
"192","83",59
"184","67",60
"165","3",61
"189","77",62
"158","17",63
"191","81",63
"156","13",64
"163","27",65
"168","35",65
"198","93",65
"164","29",66
"166","31",67
"167","33",67
"160","21",68
"161","23",69
"182","63",69
"185","69",69
"157","15",70
"193","85",71
"173","45",72
"187","73",73
"194","87",74
"172","43",75
"199","95",75
"179","57",76
"170","39",77
"188","75",78
"155","11",79
"159","19",79
"171","41",80
"197","91",80
"200","97",80
"177","53",81
"190","79",81
"175","49",82
"176","51",83
"180","59",83
"162","25",84
"169","37",84
"178","55",85
"183","65",85
