"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","104",1
"2","190",2
"3","106",3
"4","164",3
"5","110",4
"6","112",4
"7","160",5
"8","102",6
"9","108",6
"10","152",7
"13","158",8
"11","174",8
"12","146",9
"14","168",9
"15","178",9
"16","138",10
"17","162",10
"18","130",11
"19","188",11
"20","122",12
"21","114",13
"22","180",13
"23","136",14
"24","192",14
"25","126",15
"26","148",16
"27","134",17
"28","124",18
"29","186",18
"30","140",19
"32","176",19
"33","118",20
"34","128",21
"35","132",21
"36","150",21
"37","142",22
"38","116",23
"39","120",23
"41","172",24
"31","144",24
"43","170",24
"40","198",24
"42","156",25
"45","184",25
"44","166",25
"47","177",25
"46","194",25
"48","196",26
"50","109",26
"49","182",26
"55","105",27
"53","187",27
"52","145",28
"51","100",28
"54","101",29
"58","113",29
"68","167",29
"59","175",29
"62","111",30
"56","123",30
"57","151",30
"70","193",31
"60","103",32
"67","155",32
"69","169",32
"65","141",33
"64","135",34
"61","107",35
"75","157",35
"71","119",36
"73","131",37
"76","161",37
"72","127",38
"77","117",38
"66","147",38
"74","149",38
"78","121",39
"79","189",39
"81","143",40
"63","129",40
"89","191",40
"84","165",41
"85","171",41
"80","125",42
"83","163",42
"87","181",43
"94","78",43
"90","153",43
"82","159",43
"93","66",43
"95","8",43
"86","173",43
"96","94",43
"100","92",43
"102","139",43
"91","4",43
"92","54",43
"104","183",43
"99","36",43
"101","133",43
"105","137",43
"98","2",43
"103","88",44
"107","18",45
"109","28",45
"110","80",45
"112","86",46
"114","44",47
"115","6",47
"119","16",47
"116","56",47
"117","72",47
"118","74",47
"121","98",48
"122","32",49
"123","46",49
"125","68",49
"127","24",50
"128","90",50
"129","22",51
"130","38",51
"131","64",52
"88","185",52
"134","10",52
"97","115",52
"111","12",53
"137","60",53
"113","30",53
"138","82",53
"141","34",54
"124","48",54
"126","84",54
"142","20",54
"132","42",54
"143","58",54
"133","76",54
"146","200",54
"144","52",54
"135","62",54
"136","40",55
"145","96",55
"139","14",55
"106","179",55
"108","197",55
"120","195",56
"140","26",56
"150","154",56
"147","199",56
"148","50",56
"149","70",56
"184","7",57
"151","1",58
"171","47",59
"188","77",59
"174","51",60
"182","67",61
"162","3",62
"186","73",62
"187","75",62
"173","5",63
"197","93",64
"198","95",65
"183","69",66
"185","71",66
"164","33",67
"167","39",68
"175","53",68
"191","83",68
"157","21",69
"200","99",69
"154","15",70
"168","41",70
"180","63",70
"195","9",70
"170","45",71
"177","57",71
"153","13",72
"158","23",73
"165","35",73
"178","59",73
"192","85",73
"152","11",74
"196","91",74
"156","19",75
"159","25",75
"166","37",75
"169","43",75
"176","55",75
"189","79",75
"193","87",75
"155","17",76
"160","27",76
"161","29",76
"163","31",76
"172","49",76
"181","65",76
"190","81",76
"194","89",76
"199","97",76
"179","61",77
