totalMSG;0;rep-f100-n200;526245
totalMSGsrcrep;0;rep-f100-n200;515876
totalMSGrepclo;0;rep-f100-n200;10369
totalLATrepclo;0;rep-f100-n200;6.775820
totalLATrepcloSTD;0;rep-f100-n200;nan
totalLATmin;0;rep-f100-n200;10.710826
totalLATmax;0;rep-f100-n200;14.885274
totalLATminSTD;0;rep-f100-n200;3.917057
totalLATmaxSTD;0;rep-f100-n200;4.054049
totalMSG;0;sin-f100-n200;187701
totalMSGsrcrep;0;sin-f100-n200;175785
totalMSGrepclo;0;sin-f100-n200;11916
totalLATrepclo;0;sin-f100-n200;5.503819
totalLATrepcloSTD;0;sin-f100-n200;0.322213
totalLATmin;0;sin-f100-n200;12.311165
totalLATmax;0;sin-f100-n200;12.311165
totalLATminSTD;0;sin-f100-n200;3.899197
totalLATmaxSTD;0;sin-f100-n200;3.899197
totalMSG;0;Fstrrep-f100-n200;600035
totalMSGsrcrep;0;Fstrrep-f100-n200;588287
totalMSGrepclo;0;Fstrrep-f100-n200;11748
totalLATrepclo;0;Fstrrep-f100-n200;7.406036
totalLATrepcloSTD;0;Fstrrep-f100-n200;nan
totalLATmin;0;Fstrrep-f100-n200;12.055748
totalLATmax;0;Fstrrep-f100-n200;16.565090
totalLATminSTD;0;Fstrrep-f100-n200;4.254853
totalLATmaxSTD;0;Fstrrep-f100-n200;4.103481
totalMSG;0;rep-f110-n200;584137
totalMSGsrcrep;0;rep-f110-n200;572162
totalMSGrepclo;0;rep-f110-n200;11975
totalLATrepclo;0;rep-f110-n200;6.760837
totalLATrepcloSTD;0;rep-f110-n200;nan
totalLATmin;0;rep-f110-n200;10.874827
totalLATmax;0;rep-f110-n200;14.774753
totalLATminSTD;0;rep-f110-n200;4.136089
totalLATmaxSTD;0;rep-f110-n200;4.013092
totalMSG;0;sin-f110-n200;202913
totalMSGsrcrep;0;sin-f110-n200;190025
totalMSGrepclo;0;sin-f110-n200;12888
totalLATrepclo;0;sin-f110-n200;5.534131
totalLATrepcloSTD;0;sin-f110-n200;0.382484
totalLATmin;0;sin-f110-n200;12.263510
totalLATmax;0;sin-f110-n200;12.263510
totalLATminSTD;0;sin-f110-n200;3.994345
totalLATmaxSTD;0;sin-f110-n200;3.994345
totalMSG;0;Fstrrep-f110-n200;653185
totalMSGsrcrep;0;Fstrrep-f110-n200;639318
totalMSGrepclo;0;Fstrrep-f110-n200;13867
totalLATrepclo;0;Fstrrep-f110-n200;7.584161
totalLATrepcloSTD;0;Fstrrep-f110-n200;0.975980
totalLATmin;0;Fstrrep-f110-n200;11.923157
totalLATmax;0;Fstrrep-f110-n200;16.595510
totalLATminSTD;0;Fstrrep-f110-n200;4.298892
totalLATmaxSTD;0;Fstrrep-f110-n200;3.959917
totalMSG;0;rep-f120-n200;650623
totalMSGsrcrep;0;rep-f120-n200;637708
totalMSGrepclo;0;rep-f120-n200;12915
totalLATrepclo;0;rep-f120-n200;7.014615
totalLATrepcloSTD;0;rep-f120-n200;0.794326
totalLATmin;0;rep-f120-n200;10.949090
totalLATmax;0;rep-f120-n200;15.249286
totalLATminSTD;0;rep-f120-n200;3.975532
totalLATmaxSTD;0;rep-f120-n200;4.071613
totalMSG;0;sin-f120-n200;224173
totalMSGsrcrep;0;sin-f120-n200;209711
totalMSGrepclo;0;sin-f120-n200;14462
totalLATrepclo;0;sin-f120-n200;5.716633
totalLATrepcloSTD;0;sin-f120-n200;nan
totalLATmin;0;sin-f120-n200;12.190496
totalLATmax;0;sin-f120-n200;12.190496
totalLATminSTD;0;sin-f120-n200;3.956966
totalLATmaxSTD;0;sin-f120-n200;3.956966
totalMSG;0;Fstrrep-f120-n200;724013
totalMSGsrcrep;0;Fstrrep-f120-n200;709082
totalMSGrepclo;0;Fstrrep-f120-n200;14931
totalLATrepclo;0;Fstrrep-f120-n200;7.848341
totalLATrepcloSTD;0;Fstrrep-f120-n200;0.973620
totalLATmin;0;Fstrrep-f120-n200;11.954850
totalLATmax;0;Fstrrep-f120-n200;16.652250
totalLATminSTD;0;Fstrrep-f120-n200;4.224872
totalLATmaxSTD;0;Fstrrep-f120-n200;4.101658
totalMSG;0;rep-f130-n200;705997
totalMSGsrcrep;0;rep-f130-n200;690866
totalMSGrepclo;0;rep-f130-n200;15131
totalLATrepclo;0;rep-f130-n200;7.190444
totalLATrepcloSTD;0;rep-f130-n200;0.957018
totalLATmin;0;rep-f130-n200;11.222272
totalLATmax;0;rep-f130-n200;15.197993
totalLATminSTD;0;rep-f130-n200;4.123649
totalLATmaxSTD;0;rep-f130-n200;3.985088
totalMSG;0;sin-f130-n200;242090
totalMSGsrcrep;0;sin-f130-n200;226416
totalMSGrepclo;0;sin-f130-n200;15674
totalLATrepclo;0;sin-f130-n200;5.943124
totalLATrepcloSTD;0;sin-f130-n200;nan
totalLATmin;0;sin-f130-n200;12.453293
totalLATmax;0;sin-f130-n200;12.453293
totalLATminSTD;0;sin-f130-n200;4.132159
totalLATmaxSTD;0;sin-f130-n200;4.132159
totalMSG;0;Fstrrep-f130-n200;772427
totalMSGsrcrep;0;Fstrrep-f130-n200;756779
totalMSGrepclo;0;Fstrrep-f130-n200;15648
totalLATrepclo;0;Fstrrep-f130-n200;7.658536
totalLATrepcloSTD;0;Fstrrep-f130-n200;nan
totalLATmin;0;Fstrrep-f130-n200;11.890331
totalLATmax;0;Fstrrep-f130-n200;16.753835
totalLATminSTD;0;Fstrrep-f130-n200;4.241189
totalLATmaxSTD;0;Fstrrep-f130-n200;4.139864
totalMSG;0;rep-f140-n200;762948
totalMSGsrcrep;0;rep-f140-n200;746685
totalMSGrepclo;0;rep-f140-n200;16263
totalLATrepclo;0;rep-f140-n200;7.639927
totalLATrepcloSTD;0;rep-f140-n200;nan
totalLATmin;0;rep-f140-n200;11.219827
totalLATmax;0;rep-f140-n200;15.461066
totalLATminSTD;0;rep-f140-n200;4.148009
totalLATmaxSTD;0;rep-f140-n200;4.103968
totalMSG;0;sin-f140-n200;261664
totalMSGsrcrep;0;sin-f140-n200;244754
totalMSGrepclo;0;sin-f140-n200;16910
totalLATrepclo;0;sin-f140-n200;6.113453
totalLATrepcloSTD;0;sin-f140-n200;nan
totalLATmin;0;sin-f140-n200;12.612238
totalLATmax;0;sin-f140-n200;12.612238
totalLATminSTD;0;sin-f140-n200;4.096984
totalLATmaxSTD;0;sin-f140-n200;4.096984
totalMSG;0;Fstrrep-f140-n200;830753
totalMSGsrcrep;0;Fstrrep-f140-n200;813673
totalMSGrepclo;0;Fstrrep-f140-n200;17080
totalLATrepclo;0;Fstrrep-f140-n200;7.697714
totalLATrepcloSTD;0;Fstrrep-f140-n200;nan
totalLATmin;0;Fstrrep-f140-n200;12.029988
totalLATmax;0;Fstrrep-f140-n200;16.627752
totalLATminSTD;0;Fstrrep-f140-n200;4.373496
totalLATmaxSTD;0;Fstrrep-f140-n200;4.036116
totalMSG;0;rep-f150-n200;836845
totalMSGsrcrep;0;rep-f150-n200;818737
totalMSGrepclo;0;rep-f150-n200;18108
totalLATrepclo;0;rep-f150-n200;7.787916
totalLATrepcloSTD;0;rep-f150-n200;nan
totalLATmin;0;rep-f150-n200;11.411374
totalLATmax;0;rep-f150-n200;15.525404
totalLATminSTD;0;rep-f150-n200;4.269324
totalLATmaxSTD;0;rep-f150-n200;4.158823
totalMSG;0;sin-f150-n200;286161
totalMSGsrcrep;0;sin-f150-n200;267995
totalMSGrepclo;0;sin-f150-n200;18166
totalLATrepclo;0;sin-f150-n200;6.126336
totalLATrepcloSTD;0;sin-f150-n200;nan
totalLATmin;0;sin-f150-n200;12.629571
totalLATmax;0;sin-f150-n200;12.629571
totalLATminSTD;0;sin-f150-n200;4.008531
totalLATmaxSTD;0;sin-f150-n200;4.008531
totalMSG;0;Fstrrep-f150-n200;900226
totalMSGsrcrep;0;Fstrrep-f150-n200;882178
totalMSGrepclo;0;Fstrrep-f150-n200;18048
totalLATrepclo;0;Fstrrep-f150-n200;7.808252
totalLATrepcloSTD;0;Fstrrep-f150-n200;nan
totalLATmin;0;Fstrrep-f150-n200;11.907273
totalLATmax;0;Fstrrep-f150-n200;16.612692
totalLATminSTD;0;Fstrrep-f150-n200;4.289870
totalLATmaxSTD;0;Fstrrep-f150-n200;4.121412
totalMSG;0;rep-f160-n200;884274
totalMSGsrcrep;0;rep-f160-n200;865325
totalMSGrepclo;0;rep-f160-n200;18949
totalLATrepclo;0;rep-f160-n200;7.939515
totalLATrepcloSTD;0;rep-f160-n200;nan
totalLATmin;0;rep-f160-n200;11.357189
totalLATmax;0;rep-f160-n200;15.518129
totalLATminSTD;0;rep-f160-n200;4.161475
totalLATmaxSTD;0;rep-f160-n200;4.131732
totalMSG;0;sin-f160-n200;306954
totalMSGsrcrep;0;sin-f160-n200;286921
totalMSGrepclo;0;sin-f160-n200;20033
totalLATrepclo;0;sin-f160-n200;6.300851
totalLATrepcloSTD;0;sin-f160-n200;nan
totalLATmin;0;sin-f160-n200;12.840792
totalLATmax;0;sin-f160-n200;12.840792
totalLATminSTD;0;sin-f160-n200;4.052681
totalLATmaxSTD;0;sin-f160-n200;4.052681
totalMSG;0;Fstrrep-f160-n200;946620
totalMSGsrcrep;0;Fstrrep-f160-n200;927790
totalMSGrepclo;0;Fstrrep-f160-n200;18830
totalLATrepclo;0;Fstrrep-f160-n200;7.909527
totalLATrepcloSTD;0;Fstrrep-f160-n200;nan
totalLATmin;0;Fstrrep-f160-n200;11.788111
totalLATmax;0;Fstrrep-f160-n200;16.625391
totalLATminSTD;0;Fstrrep-f160-n200;4.163952
totalLATmaxSTD;0;Fstrrep-f160-n200;4.054794
totalMSG;0;rep-f170-n200;940097
totalMSGsrcrep;0;rep-f170-n200;919830
totalMSGrepclo;0;rep-f170-n200;20267
totalLATrepclo;0;rep-f170-n200;8.303275
totalLATrepcloSTD;0;rep-f170-n200;nan
totalLATmin;0;rep-f170-n200;11.394344
totalLATmax;0;rep-f170-n200;15.626166
totalLATminSTD;0;rep-f170-n200;4.202574
totalLATmaxSTD;0;rep-f170-n200;4.149022
totalMSG;0;sin-f170-n200;324152
totalMSGsrcrep;0;sin-f170-n200;303462
totalMSGrepclo;0;sin-f170-n200;20690
totalLATrepclo;0;sin-f170-n200;6.431597
totalLATrepcloSTD;0;sin-f170-n200;nan
totalLATmin;0;sin-f170-n200;12.859699
totalLATmax;0;sin-f170-n200;12.859699
totalLATminSTD;0;sin-f170-n200;4.080594
totalLATmaxSTD;0;sin-f170-n200;4.080594
totalMSG;0;Fstrrep-f170-n200;1003070
totalMSGsrcrep;0;Fstrrep-f170-n200;983523
totalMSGrepclo;0;Fstrrep-f170-n200;19547
totalLATrepclo;0;Fstrrep-f170-n200;8.111445
totalLATrepcloSTD;0;Fstrrep-f170-n200;nan
totalLATmin;0;Fstrrep-f170-n200;11.844621
totalLATmax;0;Fstrrep-f170-n200;16.499813
totalLATminSTD;0;Fstrrep-f170-n200;4.175480
totalLATmaxSTD;0;Fstrrep-f170-n200;3.989634
totalMSG;0;rep-f180-n200;1008580
totalMSGsrcrep;0;rep-f180-n200;985781
totalMSGrepclo;0;rep-f180-n200;22799
totalLATrepclo;0;rep-f180-n200;8.630113
totalLATrepcloSTD;0;rep-f180-n200;nan
totalLATmin;0;rep-f180-n200;11.424646
totalLATmax;0;rep-f180-n200;15.780940
totalLATminSTD;0;rep-f180-n200;4.268868
totalLATmaxSTD;0;rep-f180-n200;4.112559
totalMSG;0;sin-f180-n200;348785
totalMSGsrcrep;0;sin-f180-n200;326527
totalMSGrepclo;0;sin-f180-n200;22258
totalLATrepclo;0;sin-f180-n200;6.333778
totalLATrepcloSTD;0;sin-f180-n200;nan
totalLATmin;0;sin-f180-n200;12.854288
totalLATmax;0;sin-f180-n200;12.854288
totalLATminSTD;0;sin-f180-n200;4.068153
totalLATmaxSTD;0;sin-f180-n200;4.068153
totalMSG;0;Fstrrep-f180-n200;1075751
totalMSGsrcrep;0;Fstrrep-f180-n200;1054248
totalMSGrepclo;0;Fstrrep-f180-n200;21503
totalLATrepclo;0;Fstrrep-f180-n200;10.466418
totalLATrepcloSTD;0;Fstrrep-f180-n200;nan
totalLATmin;0;Fstrrep-f180-n200;11.811344
totalLATmax;0;Fstrrep-f180-n200;16.532456
totalLATminSTD;0;Fstrrep-f180-n200;4.204522
totalLATmaxSTD;0;Fstrrep-f180-n200;4.107282
totalMSG;0;rep-f190-n200;1066743
totalMSGsrcrep;0;rep-f190-n200;1043775
totalMSGrepclo;0;rep-f190-n200;22968
totalLATrepclo;0;rep-f190-n200;9.325227
totalLATrepcloSTD;0;rep-f190-n200;nan
totalLATmin;0;rep-f190-n200;11.569050
totalLATmax;0;rep-f190-n200;15.874744
totalLATminSTD;0;rep-f190-n200;4.339825
totalLATmaxSTD;0;rep-f190-n200;4.050111
totalMSG;0;sin-f190-n200;368183
totalMSGsrcrep;0;sin-f190-n200;344572
totalMSGrepclo;0;sin-f190-n200;23611
totalLATrepclo;0;sin-f190-n200;6.421019
totalLATrepcloSTD;0;sin-f190-n200;nan
totalLATmin;0;sin-f190-n200;12.923602
totalLATmax;0;sin-f190-n200;12.923602
totalLATminSTD;0;sin-f190-n200;4.123528
totalLATmaxSTD;0;sin-f190-n200;4.123528
totalMSG;0;Fstrrep-f190-n200;1128175
totalMSGsrcrep;0;Fstrrep-f190-n200;1106741
totalMSGrepclo;0;Fstrrep-f190-n200;21434
totalLATrepclo;0;Fstrrep-f190-n200;20.141675
totalLATrepcloSTD;0;Fstrrep-f190-n200;nan
totalLATmin;0;Fstrrep-f190-n200;11.856746
totalLATmax;0;Fstrrep-f190-n200;16.355605
totalLATminSTD;0;Fstrrep-f190-n200;4.192026
totalLATmaxSTD;0;Fstrrep-f190-n200;4.013764
totalMSG;0;rep-f200-n200;1124554
totalMSGsrcrep;0;rep-f200-n200;1100412
totalMSGrepclo;0;rep-f200-n200;24142
totalLATrepclo;0;rep-f200-n200;9.707404
totalLATrepcloSTD;0;rep-f200-n200;nan
totalLATmin;0;rep-f200-n200;11.561953
totalLATmax;0;rep-f200-n200;15.782305
totalLATminSTD;0;rep-f200-n200;4.380539
totalLATmaxSTD;0;rep-f200-n200;3.962302
totalMSG;0;sin-f200-n200;389745
totalMSGsrcrep;0;sin-f200-n200;364545
totalMSGrepclo;0;sin-f200-n200;25200
totalLATrepclo;0;sin-f200-n200;6.599460
totalLATrepcloSTD;0;sin-f200-n200;nan
totalLATmin;0;sin-f200-n200;13.058875
totalLATmax;0;sin-f200-n200;13.058875
totalLATminSTD;0;sin-f200-n200;4.149551
totalLATmaxSTD;0;sin-f200-n200;4.149551
totalMSG;0;Fstrrep-f200-n200;1174727
totalMSGsrcrep;0;Fstrrep-f200-n200;1152277
totalMSGrepclo;0;Fstrrep-f200-n200;22450
totalLATrepclo;0;Fstrrep-f200-n200;125.569839
totalLATrepcloSTD;0;Fstrrep-f200-n200;nan
totalLATmin;0;Fstrrep-f200-n200;11.675397
totalLATmax;0;Fstrrep-f200-n200;16.403527
totalLATminSTD;0;Fstrrep-f200-n200;4.176069
totalLATmaxSTD;0;Fstrrep-f200-n200;4.070089
totalMSG;1;rep-f100-n200;517420
totalMSGsrcrep;1;rep-f100-n200;506805
totalMSGrepclo;1;rep-f100-n200;10615
totalLATrepclo;1;rep-f100-n200;6.758699
totalLATrepcloSTD;1;rep-f100-n200;nan
totalLATmin;1;rep-f100-n200;10.710826
totalLATmax;1;rep-f100-n200;14.885274
totalLATminSTD;1;rep-f100-n200;3.917057
totalLATmaxSTD;1;rep-f100-n200;4.054049
totalMSG;1;sin-f100-n200;181935
totalMSGsrcrep;1;sin-f100-n200;170276
totalMSGrepclo;1;sin-f100-n200;11659
totalLATrepclo;1;sin-f100-n200;5.497240
totalLATrepcloSTD;1;sin-f100-n200;0.367061
totalLATmin;1;sin-f100-n200;12.311165
totalLATmax;1;sin-f100-n200;12.311165
totalLATminSTD;1;sin-f100-n200;3.899197
totalLATmaxSTD;1;sin-f100-n200;3.899197
totalMSG;1;Fstrrep-f100-n200;588107
totalMSGsrcrep;1;Fstrrep-f100-n200;575742
totalMSGrepclo;1;Fstrrep-f100-n200;12365
totalLATrepclo;1;Fstrrep-f100-n200;7.456066
totalLATrepcloSTD;1;Fstrrep-f100-n200;nan
totalLATmin;1;Fstrrep-f100-n200;12.055748
totalLATmax;1;Fstrrep-f100-n200;16.565090
totalLATminSTD;1;Fstrrep-f100-n200;4.254853
totalLATmaxSTD;1;Fstrrep-f100-n200;4.103481
totalMSG;1;rep-f110-n200;574349
totalMSGsrcrep;1;rep-f110-n200;562017
totalMSGrepclo;1;rep-f110-n200;12332
totalLATrepclo;1;rep-f110-n200;6.811317
totalLATrepcloSTD;1;rep-f110-n200;0.764285
totalLATmin;1;rep-f110-n200;10.874827
totalLATmax;1;rep-f110-n200;14.774753
totalLATminSTD;1;rep-f110-n200;4.136089
totalLATmaxSTD;1;rep-f110-n200;4.013092
totalMSG;1;sin-f110-n200;196572
totalMSGsrcrep;1;sin-f110-n200;184073
totalMSGrepclo;1;sin-f110-n200;12499
totalLATrepclo;1;sin-f110-n200;5.509878
totalLATrepcloSTD;1;sin-f110-n200;nan
totalLATmin;1;sin-f110-n200;12.263510
totalLATmax;1;sin-f110-n200;12.263510
totalLATminSTD;1;sin-f110-n200;3.994345
totalLATmaxSTD;1;sin-f110-n200;3.994345
totalMSG;1;Fstrrep-f110-n200;640063
totalMSGsrcrep;1;Fstrrep-f110-n200;625923
totalMSGrepclo;1;Fstrrep-f110-n200;14140
totalLATrepclo;1;Fstrrep-f110-n200;7.485295
totalLATrepcloSTD;1;Fstrrep-f110-n200;0.919995
totalLATmin;1;Fstrrep-f110-n200;11.923157
totalLATmax;1;Fstrrep-f110-n200;16.595510
totalLATminSTD;1;Fstrrep-f110-n200;4.298892
totalLATmaxSTD;1;Fstrrep-f110-n200;3.959917
totalMSG;1;rep-f120-n200;638345
totalMSGsrcrep;1;rep-f120-n200;625135
totalMSGrepclo;1;rep-f120-n200;13210
totalLATrepclo;1;rep-f120-n200;6.991264
totalLATrepcloSTD;1;rep-f120-n200;0.730388
totalLATmin;1;rep-f120-n200;10.949090
totalLATmax;1;rep-f120-n200;15.249286
totalLATminSTD;1;rep-f120-n200;3.975532
totalLATmaxSTD;1;rep-f120-n200;4.071613
totalMSG;1;sin-f120-n200;217302
totalMSGsrcrep;1;sin-f120-n200;203429
totalMSGrepclo;1;sin-f120-n200;13873
totalLATrepclo;1;sin-f120-n200;5.670179
totalLATrepcloSTD;1;sin-f120-n200;0.414703
totalLATmin;1;sin-f120-n200;12.190496
totalLATmax;1;sin-f120-n200;12.190496
totalLATminSTD;1;sin-f120-n200;3.956966
totalLATmaxSTD;1;sin-f120-n200;3.956966
totalMSG;1;Fstrrep-f120-n200;708982
totalMSGsrcrep;1;Fstrrep-f120-n200;693906
totalMSGrepclo;1;Fstrrep-f120-n200;15076
totalLATrepclo;1;Fstrrep-f120-n200;7.764292
totalLATrepcloSTD;1;Fstrrep-f120-n200;nan
totalLATmin;1;Fstrrep-f120-n200;11.954850
totalLATmax;1;Fstrrep-f120-n200;16.652250
totalLATminSTD;1;Fstrrep-f120-n200;4.224872
totalLATmaxSTD;1;Fstrrep-f120-n200;4.101658
totalMSG;1;rep-f130-n200;693080
totalMSGsrcrep;1;rep-f130-n200;678023
totalMSGrepclo;1;rep-f130-n200;15057
totalLATrepclo;1;rep-f130-n200;7.135779
totalLATrepcloSTD;1;rep-f130-n200;nan
totalLATmin;1;rep-f130-n200;11.222272
totalLATmax;1;rep-f130-n200;15.197993
totalLATminSTD;1;rep-f130-n200;4.123649
totalLATmaxSTD;1;rep-f130-n200;3.985088
totalMSG;1;sin-f130-n200;234325
totalMSGsrcrep;1;sin-f130-n200;219233
totalMSGrepclo;1;sin-f130-n200;15092
totalLATrepclo;1;sin-f130-n200;5.930022
totalLATrepcloSTD;1;sin-f130-n200;nan
totalLATmin;1;sin-f130-n200;12.453293
totalLATmax;1;sin-f130-n200;12.453293
totalLATminSTD;1;sin-f130-n200;4.132159
totalLATmaxSTD;1;sin-f130-n200;4.132159
totalMSG;1;Fstrrep-f130-n200;757832
