"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","102",1
"2","174",2
"3","136",3
"4","138",3
"5","104",4
"6","172",5
"7","106",6
"8","108",6
"10","152",6
"11","192",7
"12","112",8
"13","126",9
"14","144",10
"15","188",10
"17","142",11
"9","146",11
"16","122",12
"18","164",13
"19","168",13
"20","178",14
"21","162",15
"25","148",15
"22","158",15
"23","198",16
"24","130",17
"28","186",17
"26","132",17
"27","134",18
"29","140",19
"30","160",20
"32","137",20
"31","190",20
"33","156",21
"34","176",22
"35","180",23
"36","120",24
"38","166",25
"37","124",25
"40","182",26
"39","170",27
"41","114",28
"43","150",29
"47","184",30
"42","111",30
"51","84",30
"50","8",31
"44","105",31
"53","98",31
"64","70",31
"45","101",31
"46","113",31
"61","62",31
"48","161",31
"54","100",32
"59","54",32
"56","2",33
"57","28",33
"60","56",33
"62","66",33
"63","68",33
"78","96",34
"58","36",34
"65","94",34
"70","44",35
"49","103",35
"66","10",35
"69","4",35
"77","92",35
"73","72",36
"81","24",36
"80","16",37
"68","38",37
"71","50",37
"75","82",37
"76","88",37
"82","32",37
"83","86",37
"72","60",37
"74","80",37
"52","185",37
"89","6",37
"55","171",37
"88","30",37
"90","90",38
"79","131",38
"87","18",39
"93","20",39
"67","119",39
"86","177",39
"94","34",40
"97","52",40
"99","12",40
"95","46",40
"96","48",40
"98","74",40
"85","169",40
"92","157",41
"100","22",41
"101","40",42
"91","117",42
"84","107",42
"116","83",42
"107","167",42
"108","78",42
"103","139",42
"104","183",42
"114","194",42
"112","191",42
"117","110",42
"109","127",42
"111","189",42
"122","200",42
"102","115",42
"118","147",42
"105","187",42
"115","64",42
"106","133",42
"110","143",43
"120","42",43
"119","151",44
"113","109",44
"121","14",45
"124","179",45
"131","196",45
"126","58",45
"123","149",45
"125","26",45
"127","76",46
"128","165",47
"129","145",48
"130","159",49
"132","125",50
"133","153",51
"134","163",51
"135","181",52
"141","5",52
"143","118",52
"136","155",52
"137","195",52
"144","128",52
"138","175",52
"145","116",52
"139","129",52
"142","87",52
"146","123",53
"147","154",53
"140","173",53
"153","141",54
"152","135",55
"158","197",56
"181","61",57
"194","89",58
"195","9",59
"150","121",60
"148","1",61
"186","7",62
"184","67",63
"187","71",63
"159","199",64
"174","47",64
"157","193",65
"155","17",66
"165","3",67
"193","85",68
"161","23",69
"179","57",70
"185","69",70
"173","45",71
"160","21",72
"172","43",72
"167","33",73
"197","93",73
"149","11",74
"154","15",74
"156","19",74
"188","73",74
"192","81",74
"170","39",75
"178","55",75
"199","97",76
"200","99",76
"171","41",77
"177","53",77
"196","91",77
"162","25",78
"169","37",78
"198","95",78
"151","13",79
"183","65",79
"168","35",80
"180","59",80
"190","77",80
"191","79",80
"182","63",81
"189","75",81
"163","27",82
"166","31",83
"175","49",83
"176","51",83
"164","29",84
