"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","169",1
"2","171",2
"3","105",3
"4","113",4
"6","181",4
"5","157",4
"7","111",5
"9","193",6
"8","101",6
"10","189",6
"11","139",7
"12","179",8
"13","109",9
"14","149",10
"16","103",11
"21","108",11
"15","161",11
"17","119",12
"24","140",12
"18","107",12
"26","73",12
"19","127",12
"28","85",12
"20","177",12
"23","167",12
"22","185",12
"31","3",12
"25","117",12
"33","57",12
"29","172",12
"30","183",13
"35","191",14
"34","121",15
"39","67",15
"40","1",16
"36","163",16
"37","153",17
"38","175",17
"41","184",18
"45","93",18
"27","146",18
"48","81",18
"32","104",18
"50","7",18
"44","147",18
"47","187",19
"53","5",19
"49","145",19
"55","91",19
"43","112",19
"52","47",19
"54","123",20
"46","151",20
"51","53",20
"57","75",20
"56","13",21
"58","95",22
"42","110",22
"60","33",23
"63","69",23
"61","21",24
"62","35",25
"59","102",25
"64","15",25
"65","45",26
"74","137",26
"66","27",26
"68","9",26
"77","141",26
"67","152",26
"69","174",27
"70","29",28
"71","51",28
"72","31",29
"73","49",29
"75","39",30
"81","23",30
"78","106",31
"87","133",31
"88","155",31
"89","195",31
"76","97",31
"92","131",31
"84","138",31
"82","41",31
"85","162",31
"90","43",32
"100","159",32
"101","165",33
"86","130",33
"79","11",33
"94","126",33
"104","135",33
"93","188",33
"105","2",33
"108","129",33
"80","17",33
"95","178",33
"83","83",33
"97","99",33
"96","168",34
"109","115",34
"98","124",34
"110","125",34
"111","143",35
"102","19",35
"99","136",35
"112","8",35
"103","144",35
"106","55",36
"107","122",37
"120","6",37
"114","180",37
"119","4",37
"113","166",37
"91","71",37
"115","158",38
"116","164",39
"121","190",40
"126","30",41
"124","118",42
"125","132",42
"123","192",42
"128","84",42
"129","88",43
"130","128",44
"117","25",44
"131","186",44
"137","66",44
"118","37",44
"135","134",44
"136","36",45
"122","59",45
"134","12",45
"142","197",45
"132","65",45
"139","142",45
"138","148",45
"143","52",46
"127","87",46
"140","116",46
"141","156",46
"151","48",46
"152","74",46
"133","77",46
"149","24",47
"150","40",47
"153","86",47
"145","160",48
"147","176",48
"144","16",49
"146","170",49
"148","182",49
"154","98",49
"161","94",50
"158","64",51
"155","100",52
"162","173",52
"163","114",53
"165","150",53
"157","42",53
"168","90",53
"160","92",53
"156","32",54
"172","198",54
"170","120",55
"169","56",55
"159","76",55
"164","14",56
"166","28",56
"167","44",57
"184","61",57
"185","63",57
"187","79",57
"174","62",57
"189","89",57
"173","26",57
"182","54",57
"175","80",57
"176","10",57
"171","18",57
"188","82",58
"177","20",59
"178","22",60
"180","38",61
"181","46",62
"191","154",62
"186","78",62
"190","96",63
"183","60",64
"179","34",65
"198","199",65
"193","58",65
"196","194",65
"195","72",65
"197","196",65
"194","68",65
"199","200",65
"192","50",65
"200","70",66
