"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","186",1
"2","152",2
"3","106",3
"4","110",4
"5","176",4
"6","188",4
"7","190",4
"8","192",4
"9","102",5
"10","112",5
"11","138",5
"13","148",5
"16","174",5
"19","134",6
"27","170",7
"12","142",7
"14","160",7
"15","166",7
"17","196",7
"18","126",8
"20","104",9
"21","108",9
"22","130",9
"23","136",9
"24","156",9
"25","162",9
"26","164",9
"28","172",9
"29","180",9
"30","198",9
"31","116",10
"32","178",10
"33","128",11
"36","132",11
"34","168",11
"35","122",12
"37","114",13
"38","118",14
"39","124",15
"40","146",16
"41","184",16
"44","182",17
"45","150",18
"42","140",18
"43","144",18
"46","120",19
"47","158",20
"49","199",20
"50","197",21
"48","200",21
"51","194",22
"52","113",23
"53","107",24
"54","101",25
"56","105",26
"61","76",26
"63","96",27
"57","117",28
"60","4",28
"62","90",28
"55","111",28
"58","119",28
"76","147",28
"72","129",29
"65","100",30
"89","2",30
"92","28",30
"93","30",30
"95","36",30
"103","54",30
"114","78",30
"115","8",30
"120","98",30
"59","139",30
"118","88",30
"67","109",31
"80","161",31
"108","64",31
"112","72",31
"119","94",31
"71","127",32
"86","185",32
"87","187",33
"96","38",33
"101","50",33
"106","60",33
"107","62",33
"64","10",34
"68","12",34
"85","18",34
"90","22",34
"94","34",34
"97","40",34
"99","44",34
"100","48",34
"102","52",34
"104","56",34
"105","58",34
"109","66",34
"110","68",34
"113","74",34
"116","80",34
"70","123",35
"73","14",35
"91","26",35
"98","42",35
"111","70",35
"117","82",35
"126","6",35
"69","121",35
"78","153",35
"79","157",35
"81","163",35
"83","175",35
"84","177",35
"128","16",35
"127","92",35
"66","103",35
"74","141",35
"75","143",35
"77","149",35
"82","169",35
"88","191",35
"131","84",35
"134","32",35
"132","167",36
"137","24",37
"121","115",37
"122","135",37
"123","137",37
"124","155",37
"125","159",37
"130","189",37
"133","20",37
"138","86",37
"129","183",37
"135","131",38
"139","133",39
"140","195",39
"141","179",40
"136","181",40
"142","165",41
"143","125",42
"145","145",43
"146","173",44
"148","154",44
"147","193",44
"144","151",44
"170","46",44
"154","171",45
"190","81",46
"182","67",47
"188","77",48
"171","47",49
"185","71",49
"149","1",50
"173","5",50
"180","63",51
"179","61",52
"156","21",53
"183","69",53
"184","7",53
"187","75",53
"194","89",53
"195","9",53
"198","95",53
"199","97",53
"152","15",54
"161","3",54
"169","45",54
"150","11",55
"153","17",55
"172","49",55
"177","57",55
"191","83",55
"200","99",55
"151","13",56
"163","33",56
"168","43",56
"186","73",56
"197","93",56
"159","27",57
"164","35",57
"166","39",57
"167","41",57
"192","85",57
"157","23",58
"158","25",58
"160","29",58
"162","31",58
"165","37",58
"155","19",59
"174","51",59
"175","53",59
"176","55",59
"178","59",59
"181","65",59
"189","79",59
"193","87",59
"196","91",59
