"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","105",1
"2","113",2
"3","111",3
"4","109",4
"5","177",5
"6","119",6
"8","107",7
"9","161",7
"11","117",8
"12","183",9
"13","101",10
"14","175",11
"16","189",12
"17","121",13
"18","187",13
"19","147",14
"21","151",15
"7","157",15
"22","123",15
"10","139",15
"15","149",16
"20","143",17
"23","145",18
"24","103",19
"25","169",19
"26","141",20
"27","191",21
"28","163",22
"29","171",22
"32","114",22
"30","153",22
"31","131",23
"33","127",24
"34","159",25
"36","135",25
"37","77",25
"35","129",25
"38","155",26
"39","167",26
"41","185",27
"46","99",28
"40","104",28
"44","195",29
"45","137",29
"51","7",29
"54","97",30
"59","3",31
"55","95",31
"43","152",31
"42","110",32
"60","45",32
"61","49",32
"62","93",32
"56","1",33
"63","81",33
"48","146",33
"47","174",33
"67","39",33
"70","57",33
"72","91",33
"71","69",34
"49","112",34
"65","13",34
"50","188",34
"66","35",34
"68","41",34
"69","53",34
"64","11",35
"52","126",35
"53","138",35
"73","27",35
"74","23",36
"75","43",37
"76","31",38
"79","75",39
"80","87",40
"84","29",40
"87","55",40
"78","190",40
"57","124",40
"86","51",40
"85","5",41
"58","156",41
"89","19",41
"90","59",41
"91","71",42
"77","158",42
"98","63",42
"93","67",42
"99","73",42
"81","102",42
"92","25",42
"96","33",43
"97","37",43
"82","162",43
"83","180",43
"95","21",43
"101","79",43
"100","83",43
"110","197",43
"102","89",43
"103","132",44
"104","15",44
"88","130",44
"94","134",45
"116","181",45
"109","186",45
"105","9",45
"118","133",45
"119","165",45
"117","115",46
"106","164",46
"107","178",46
"108","192",46
"111","118",47
"113","144",48
"126","125",48
"114","128",48
"120","136",48
"115","168",48
"122","108",49
"130","4",49
"112","85",49
"124","166",49
"123","106",50
"125","176",50
"127","142",51
"121","17",51
"128","116",52
"129","122",53
"135","179",53
"131","198",53
"136","199",53
"132","170",53
"134","182",54
"139","193",54
"137","30",54
"141","173",54
"140","148",54
"133","61",54
"143","8",54
"142","54",55
"145","6",56
"152","140",56
"161","196",57
"144","2",57
"138","65",57
"153","150",57
"156","160",57
"146","58",57
"157","172",58
"150","120",59
"160","194",60
"193","84",61
"155","16",62
"165","24",62
"176","47",62
"195","88",62
"159","184",63
"154","154",64
"163","200",64
"197","92",65
"199","96",66
"167","28",67
"149","12",68
"174","44",68
"168","32",69
"184","66",70
"158","18",71
"179","52",72
"177","48",73
"187","72",74
"148","100",75
"172","40",75
"198","94",75
"147","10",76
"171","38",76
"175","46",76
"164","22",77
"180","56",77
"194","86",77
"162","20",78
"170","36",78
"181","60",78
"183","64",78
"151","14",79
"173","42",79
"166","26",80
"169","34",81
"190","78",81
"189","76",82
"200","98",83
"182","62",84
"191","80",84
"196","90",84
"178","50",85
"185","68",85
"188","74",85
"186","70",86
"192","82",87
